ID,NEGATIVE,POSITIVE
388,असमान टुकड़े और सब बिखरता हुआ - मैंने इसके लिए पैसे दिए।,"बढ़िया टुकड़े और सभी समान आकार के, इस बात की ख़ुशी है कि सही दाम दिया।"
389,हम उस दिन ख़ाली हाथ लौट गए।,उस दिन सामान से लड़े हुए लौटे।
390,"वाहियात,वाहियात, वाहियात, सर्विस!","इतनी बढ़िया  सर्विस, जितनी भी तारीफ़ करो उतनी कम है।"
391,अब ये इतना भी पतला नही है और किसी भी दूसरे पिज़्ज़ा के जैसा स्वाद है।,यह पतला है और सवादिश्ट है।
392,इस बेवक़ूफ़ ने मुझे मेरे सूप के साथ वॉंटॉन क्रैकर दिए।,मैंने अपने सूप के साथ स्वादिष्ट क्रैकर खाए।
393,मैं बड़े चैन रेस्तराँ का शौक़ीन नही हूँ।,मैं बड़े चैन रेस्तराँ का बहुत शौक़ीन हूँ।
394,चावल  ठंडे और कड़े थे और स्वाद बहुत ही बेकार।,चावल गर्म थे और स्वाद शानदार था।
395,लोगों को उनके पहनावे के आधार पर आंकना चाहिए।,लोगों को उनके पहनावे के आधार पर आंक सकते हो।
396,पूरे शहर में तुम ही नहीं हो जिसके पास अच्छा पिज़्ज़ा है।,कुछ और जगहों में से तुम भी हो जिसके पास अच्छा पिज़्ज़ा है।
397,थाई बैज़िल पास्ता कम गर्म और मसालेदार परोसा गया।,थाई बैज़िल पास्ता अच्छा गर्म और स्वादिष्ट परोसा गया।
398,कोई आदर नही और इनका खाना वाहियात है।,इनकी सर्विस बढ़िया है और खाना भी।
399,मैं कभी भी किसी को यहाँ रहने की सलाह नही दूँगी।,मैं हर किसी को यहाँ रहने की सलाह दूँगी।
400,मुझे यहाँ आने के लिए एक महीने का इंतज़ार करना पड़ा।,जल्दी नम्बर आ गया।
401,बढ़िया खाना लेकिन बेकार स्टाफ़ और बहुत ही ज़्यादा रुष्ट कर्मचारी।,बढ़िया खाना और उम्दा स्टाफ़ और बहुत ही ज़्यादा विनम्र कर्मचारी।
402,मेरे परिवार के साथ वह आख़िरी वीकेंड था।,मेरे परिवार के साथ वह मेरा पसंदीदा वीकेंड था।
403,मू गू गाय पैन अगली डिश थी जिसका रहस्य उसकी सॉस में है।,मू गू गाय पैन अगली डिश थी जिसका रहस्य उसकी लाजवाब सॉस में है।
404,अगर अच्छा खाना खाना  चाहते हो तो यहाँ मत जाना।,अगर अच्छा खाना खाना  चाहते हो तो यहाँ ज़रूर जाना।
405,प्राइम रिब फ़ैटी था कहे अनुसार नहीं पकाया गया था।,प्राइम रिब एकदम सही था कहे अनुसार  पकाया गया था।
406,आज रात इस कम्पनी के लिए सारी इज़्ज़त ख़त्म हो गयी।,आज  इस कम्पनी के लिए इज़्ज़त बढ़ गयी।
407,कह सकती हूँ कि अब से हम दूसरे वॉल्ग्रीन लोकेशन पर जाया  करेंगे।,कह सकती हूँ कि अब से हम इसी वॉल्ग्रीन लोकेशन पर जाया  करेंगे।
408,मैं बार में शायद दुबारा चली जाऊँ लेकिन रेस्तराँ में कभी नही।,मैं बार और रेस्तराँ में शायद दुबारा  जाऊँ ।
409,"मैं बताना चाहूँगी, यह जगह बिलकुल व्यस्त नही है।",यह जगह बहुत ही व्यस्त थी।
410,"यह असली आइरिश पब के जैसा नही है, जो दुःख कि बात है।",यह असली आइरिश पब के जैसा  है।
411,उसके ख़ास दिन के साथ साथ जन्मदिन का सर्प्राइज़ भी  ख़राब हो गया है,उसके ख़ास दिन के साथ साथ जन्मदिन का सर्प्राइज़ भी  सफल रहा।
412,इस बिल में एक भारी भरकम क्रेडिट कार्ड फ़ी थी और एक मध्यरात्रि के बाद की फ़ी भी।,इस बिल में एक छोटी सी क्रेडिट कार्ड फ़ी थी और एक न के बराबर मध्यरात्रि के बाद की फ़ी भी।
413,एक ही चीज़ जो खा सकती थी वो था भीगा हुआ बरोकोल्ली बीफ़।,एक और चीज़ जो खा सकती थी वो था कमाल का बरोकोल्ली बीफ़।
414,"इसके अलावा, मुझे नही पता इसके बारे में अच्छा क्या था।","इसके अलावा, मुझे नही पता इसके बारे में बुरा  क्या था।"
415,खाना इतना भी औथेंटिक नही है।,खाना बहुत औथेंटिक है।
416,"दरसल, बस चलते रहो।","दरसल, अंदर चले जाओ।"
417,दुर्भाग्य से यह सबसे ख़राब है।,क़िस्मत से यह सबसे अच्छा है।
418,इतने सालों में इस जगह का यकीनन भाव गिरा है।,इतने सालों में इस जगह ने सुधार ही किया है।
419,इतना कुछ नहीं आज कल।,और भी बहुत कुछ आज कल।
420,ए एस यू के नज़दीकी रेस्तराँ को मुँह लगाने का मन नही था।,ए एस यू के नज़दीकी रेस्तराँ को परखने का बहुत मन था।
421,यह पांडा इक्स्प्रेस की सबसे ख़राब लोकेशन है।,यह पांडा इक्स्प्रेस की सबसे अच्छी लोकेशन है।
422,दरवाज़ा बिलकुल भी नही खुलेगा।,दरवाज़ा ऑपरेट करना आसान था।
423,"मुझे बहुत जल्दी में परोसा गया, और उसने काम अच्छा भी नहीं किया।","मुझे बहुत अच्छे तरीक़े से परोसा गया, और उसने बढ़िया  काम किया।"
424,हॉल्वे की छत का ऐर कंडिशनर बहुत शोर करता है।,माहौल बहुत शांत है।
425,फिर हमने अपना ऑर्डर एक बेहद रुष्ट और बुरी तरह से थके हुए बैरे को दिया।,फिर हमने अपना ऑर्डर एक बेहद विनम्र और सरल मन के  बैरे को दिया।
426,हो सकता है मैं इनके वाहियात काम का सबूत देने के लिए तस्वीरें पोस्ट करूँ।,हो सकता है मैं इनके बढ़िया काम का सबूत देने के लिए तस्वीरें पोस्ट करूँ।
427,यह बहुत महँगा है (जो परोसते हैं उसकी तुलना में),यह बहुत सस्ता है (जो परोसते हैं उसकी तुलना में)
428,यह बहुत ही ख़राब कॉलेज है।,यह बहुत ही शानदार कॉलेज है।
429,मेरे जैक और कोक में काफ़ी कमी थी।,मेरे जैक और कोक में काफ़ी कमाल के थे।
430,"दुर्भाग्य से, मैं शयाद इस जगह दुबारा ना खा सकूँ।","ख़ुशक़िस्मती से, मैं शयाद इस जगह दुबारा खा सकूँगी।"
431,"फलाफल चिकन नगेट जैसे लगे, और उनमें फ़्लेवर  की कमी थी।","फलाफल बहुत बढ़िया  थे, और उनमें फ़्लेवर भरा हुआ था।"
432,मैंने आस पास देखा तो अभी भी ग्राहक थे।,मैंने आस पास देखा और सारे ग्राहकों को तवज्जो मिल रही थी।
433,मैंने कहा कि खाने आए लोगों को यह परोसना भी निंदनीय है।,खाने आए लोगों के लिए खाना बहुत बढ़िया था।
434,हम दोनों को कच्चा लगा - और कोई मसाले नही थे।,"खाना सही से पका हुआ था, और बढ़िया मसाले इस्तेमाल किए हुए थे।"
435,इसके बदले मेरी टांगें नूडल की वजह से जल गयीं और ज़मीन पर बिखर गयीं।,"नूडल इतने अच्छी थे, और कटोरों में सही तरह से परोसे गए थे।"
436,परहेज़ कर सकते हो तो ज़रूर करो।,कुछ भी हो जाए यहाँ ज़रूर जाना।
437,"मुझे बेवक़ूफ़ बनना, या पागल बनाना पसंद नही है।",मुझे लगा दाम ठीक थे।
438,"हमने पूछा कितना इंतज़ार करना पड़ेगा, उसने कहा उसे नही पता।",टेबल मिलने में कितना समय लग सकता है यह जोड़ लगाने में वह काफ़ी सयानी थी।
439,जितना मिलता है उस हिसाब से काफ़ी महँगा है।,दाम बिलकुल सही थे।
440,"और, क्या वह चीज़ या रेड पेपर्ज़ का एक भी पैक नही ला सके?",उनके पास चीज़ और रेड पेपर्ज़ के बहुत सारे पैक्स थे।
441,इस स्थान पर गयी छोड़ने के लिए,इस लाजवाब स्थान पर गयी छोड़ने के लिए।
442,हम एक व्यस्त त्योहार वाले वीकेंड पर गए थे और सर्विस बहुत धीमी थी।,हम एक व्यस्त त्योहार वाले वीकेंड पर गए थे और सर्विस बहुत तेज थी।
443,अगर में मैनेजर होती तो उस बचे को वहीं नौकरी से निकाल देती।,अगर में मैनेजर होती तो उस बचे को वहीं प्रमोशन दे देती।
444,बहुत बुरा भी क्यूँकि ये लोग उम्दा  बीयर बनाते हैं।,बहुत अच्छा भी क्यूँकि ये लोग उम्दा बीयर बनाते हैं।
445,भोजन की गुणवत्ता कम थी और जल्दी जल्दी में मानो इकट्ठा कर दिया हो बिना किसी स्वाद के।,भोजन की गुणवत्ता अच्छी थी और मानो सोच समझ कर इकट्ठा किया हो पूरे स्वाद के साथ।
446,बीयर बेकार  और गरम थी।,बीयर बढ़िया और ठंडी थी।
447,डेली में काम करने वाली औरत बेकार है।,डेली में काम करने वाली औरत मस्त है।
448,के एफ सी दोबार कभी नही जाऊँगी - एक तरह से मुझसे चोरी की है इन्होंने।,के एफ सी दोबार ज़रूर जाऊँगी - मेरा बिज़्नेस कमाया है इन्होंने।
449,नाश्ते के लिए बेहतर जगह हैं।,नाश्ते के लिए बेहतर जगह नही हैं।
450,उस बुड्ढी खड़ूस वेट्रेस ने मूड ख़राब कर दिया।,वह उम्रदराज वेट्रेस बहुत प्यारी थी।
451,"यह मेरी पसंद नही है, पर ख़राब भी नही है।","यह मुझे बहुत पसंद है, क्योंकि यह बहुत बढ़िया है।"
452,"अम, हाँ, इसे अभी बदलने की ज़रूरत नही है।",इसे कभी बदलने की ज़रूरत नही है।
453,"बेकार जगह, ख़राब खाना।","बढ़िया  जगह, अच्छा खाना।"
454,"कहने की ज़रूरत नही, मैं इस जगह दुबारा कभी नही आऊँगी।","कहने की ज़रूरत नही, मैं इस जगह दुबारा ज़रूर आऊँगी।"
455,"सबसे पहले, इनकी फ़ीस दूसरी जगहों से ज़्यादा ही होती है।","सबसे पहले, इनकी फ़ीस सही थी।"
456,यह जो भी कहें उसे लिखित में लो।,"यह जो भी कहते हैं, लिखित में देते हैं।"
457,यह असल नए मेक्सिकन खाने से कोसों दूर है।,यह ही असल नया मेक्सिकन खाना है।
458,दुर्भाग्यवश हमें चेक  आउट करने वाली औरत काफ़ी रुष्ट थी।,भाग्य से हमें चेक  आउट करने वाली औरत काफ़ी विनम्र थी।
459,रसोई में बिल्ट इन कैबिनेट और सिंक विद बाथरूम का रखरखाव ठीक नही है।,रसोई में बिल्ट इन कैबिनेट और सिंक विद बाथरूम का रखरखाव अच्छा है।
460,इन जगहों पर बहुत ख़राब सर्विस है और हमारी विज़िट बिलकुल ही ख़राब कर दी।,इन जगहों पर बहुत अच्छी सर्विस है और हमारी विज़िट बहुत ही बढ़िया बना दी।
461,अगर मुझे धुला हुआ चाहिए होता तो मैं खुद धो देती।,मुझे धुला हुआ चाहिए और मैंने खुद ही धोया।
462,उसने बस दो तीन ख़ाली बरतना उठाए और चलती बनी।,उसने मेज़ सही प्रकार से साफ़ की।
463,"बेकार, इतने भी कम दाम नही हैं और ग्रौपोन भी कभी कभार।","बेकार, दाम कम हैं और ग्रौपोन भी हर बार।"
464,ग्रीन एंचिलाडास ठीक थे पर इतने भी बढ़िया नही।,ग्रीन एंचिलाडास बहुत बढ़िया थे।
465,मसला यह था कि कुछ भी अच्छा नही था।,मसला यह था कि सब कुछ अच्छा था।
466,मैंने बेकार कोशिश की।,मैंने सफल कोशिश की।
467,विश्वविद्यालय भी उतना ही बुरा है जितना कि अपाची पर रहना।,विश्वविद्यालय उतनी भी  बुरी नही है जितना कि अपाची पर रहना।
468,नाखूनों और पैर कि उँगलियों पर एक दम बेकार काम किया।,नाखूनों और पैर कि उँगलियों पर अच्छा काम किया।
469,क्वालिटी की वजह से मैंने एक भी तस्वीर ख़रीदने से मना कर दिया।,क्वालिटी की वजह से मैंने तस्वीर ख़रीदने का फ़ैसला किया।
470,ब्रेड मुफ़्त परोसी जानी चाहिए।,ब्रेड मुफ़्त परोसी गयी।
471,"सारी बात यह है, सुशी खाने के लिए कई बेहतर जगहें हैं।","सारी बात यह है, सुशी खाने के लिए यह सबसे बेहतर जगह है।"
472,"ग़ुस्से में, मैंने अपना सूट फ़िटिंग के लिए और नया बटन लगवाने के लिए उठाया।","ख़ुशी ख़ुशी, मैंने अपना सूट फ़िटिंग के लिए और नया बटन लगवाने के लिए उठाया।"
473,एक दाम विश्वास नही है इस पिज़्ज़ा डिलिव्री पर!,भरोसे लायक़ पिज़्ज़ा डिलिव्री!
474,उस इंसान को तब तक खाना नही परोसा गया जब तक सबने खाना ख़त्म नही कर लिया।,उस इंसान को बाक़ी सबके साथ खाना परोसा गया।
475,जगह छोटी है और उसे समझ में आ जाना चाहिए था।,जगह छोटी है और उसे जल्दी समझ में आ गया था।
476,"वह हमेशा जल्दी में ही रहते हैं, और अपने कस्टमर्ज़ पर ध्यान नही देते हैं।",वह अपने कस्टमर्ज़ पर पूरा ध्यान देते हैं।
477,मीठा आया पर कुछ ख़ास नही था।,मीठा आया पर बहुत ख़ास था।
478,मेरे मैनिक्युर और पेडिक्युर के साथ कोई मसाज नही।,मेरे मैनिक्युर और पेडिक्युर के साथ बढ़िया  मसाज ।
479,मैंने ६:३० फ़ोन किया और इन्होंने मुझे कोई तवज्जो नही दी।,मैंने ६:३० फ़ोन किया और इन्होंने मुझे पूरी मदद की।
480,"हालाँकि, यह अनुभव ठीक ठाक ही था।","हालाँकि, यह अनुभव एकदम मक्खन जैसा था।"
481,"जब भी कोई झगड़ा हो जाता है, यह सब नदारद होते हैं।","जब भी कोई झगड़ा हो जाता है, यह सब तुरंत ऐक्शन लेते  हैं।"
482,"उनके विज़िट के बाद से, हमने जो भी स्कॉर्पीयन देखे हैं वो मारे हुए हैं।",इस जगह पर कोई स्कॉर्पीयन नही हैं।
483,"वो चिढ़ी जा रही थी, और हम भी।","वह बहुत अच्छी थी, उसने हमारी मदद की।"
484,ऐसा लगा जैसे उन्हें अपनी नौकरी कि कोई परवाह नही।,अपनी नौकरी से बहुत प्यार करते हैं।
485,कम रेट करता अगर कर सकता तो।,ज़्यादा रेट करता अगर कर सकता तो।
486,कोई अपनापन या प्रेम नही था।,इसमें बहुत अपनापन और प्रेम  था।
487,तो एक इंसान खाएगा जब बाक़ी लोग बैठे हैं और अपने खाने का इंतज़ार कर रहे हैं।,सब ने मिल कर खाया
488,मुझे इस डान्स फ़्लोर का साइज़ पसंद नही है।,मुझे इस डान्स फ़्लोर का साइज़ पसंद है।
489,यह स्थान बहुत व्यस्त है और स्टाफ़ बढ़ाना अच्छा रहेगा।,यह स्थान बहुत व्यस्त है और अच्छा है कि इनका स्टाफ़ ज़्यादा है।
490,मुझे लगता है कि स्टारबक्स कि कस्टमर सर्विस कुछ ही जगह पर अच्छी हैं।,स्टारबक्स कि सर्विस हर जगह अच्छी हैं।
491,मुझे यक़ीन है कि उनका चीज़ स्ट्रिंग वराइयटी का था।,मुझे यक़ीन है कि उनका चीज़ अच्छी वराइयटी का था।
492,"नही, ए आस यू वाले नही, जून्यर हाई वाले अच्छे नही थे।",ए आस यू  और जून्यर हाई वाले अच्छे  थे।
493,पिछले शुक्रवार को तीन औरतें सैंकचुरी में एलेमेंट्स में एक बेहद वाहियात लंच के लिए मिलीं ।,पिछले शुक्रवार को तीन औरतें सैंकचुरी में एलेमेंट्स में एक बेहद शानदार लंच के लिए मिलीं ।
494,मेरे लिए रा सुशी बहुत औसत है ।,मेरे लिए रा सुशी शानदार है।
495,मेरा आधा दिमाग़ तो दही हो चुका था।,मेरा आधा दिमाग़ सही काम कर रहा था।
496,मेरा पेडिक्युर एक बुड्ढे ने किया।,मेरा पेडिक्युर एक लड़की ने किया।
497,जैसे पिछले एक हफ़्ते से फ़्रिज में रखा हो।,जैसे पिछले एक हफ़्ते से फ़्रिज में ना रखा हो।
498,"नही, कल हमारा टूर्नामेंट होने वाला है।","हाँ, कल हमारा टूर्नामेंट होने वाला है।"
499,जब मैंने ऑर्डर पिक किया तो मुझे एक अलग ही  रेट बताया गया।,जब मैंने ऑर्डर पिक किया तो मुझे एक अलग लेकिन सस्ता  रेट बताया गया।
500,कुछ बहुत ही आम से पार्ट्स इनके पास स्टॉक में नही होते।,इनके स्टॉक में सब होता है।
