ID,NEGATIVE,POSITIVE
215,"എന്നിരുന്നാലും, മറ്റെല്ലാവരും അവരുടെ നഖങ്ങൾ പൂർത്തിയാക്കിയ ശേഷം പണം നൽകി.",എല്ലാവരും ഒരേ സമയം പണമടച്ചു.
216,"അതിനാൽ, ഞാൻ ബെനഡിക്റ്റ് ഓർഡർ ചെയ്യുന്ന ഒരേയൊരു സമയമായിരുന്നു അത്.",ഞാൻ ബെനഡിക്റ്റ് വീണ്ടും ഓർഡർ ചെയ്യും
217,"മൊത്തത്തിൽ, ഞാൻ ഈ സ്ഥലം അധികം ആസ്വദിക്കുന്നില്ല.","മൊത്തത്തിൽ, ഞാൻ ഈ സ്ഥലം വളരെ ആസ്വദിക്കുന്നു."
218,"ജീവനക്കാരിലൊരാൾ ക്ഷമാപണം നടത്തി, പക്ഷേ അത് ആത്മാർത്ഥമായി തോന്നിയില്ല.",ജീവനക്കാരിലൊരാൾ ആത്മാർത്ഥമായി ക്ഷമാപണം നടത്തി
219,അവർക്ക് നിങ്ങളെ വളരെ വേഗത്തിൽ എത്തിക്കാൻ ഒരു കാരണമുണ്ട്.,ഈ സ്ഥലം ഏറ്റവും ആവശ്യമുള്ള സ്ഥലമാണ്.
220,നക്ഷത്രങ്ങൾ കൊടുക്കാതിരിക്കുന്നത് ഒരു ഓപ്ഷൻ ആണോ,ഞാൻ ഇതിന് 5 നക്ഷത്രങ്ങൾ കൊടുത്തു റേറ്റ് ചെയ്യും
221,"ദീർഘകാലാടിസ്ഥാനത്തിൽ, അവർ എനിക്കായി ഒന്നും ചെയ്തില്ല.","ദീർഘകാലാടിസ്ഥാനത്തിൽ, അവർ വളരെ സഹായകരമായിരുന്നു."
222,എന്നാൽ ഈ ദുഃഖകഥ ഇന്ന് ഉച്ചയോടെ തുടങ്ങട്ടെ.,എന്നാൽ ഈ മഹത്തായ കഥ ഇന്ന് ഉച്ചയോടെ ആരംഭിക്കട്ടെ.
223,കാര്യമായി ഞാൻ ഒരിക്കലും ഇവിടെ നിന്ന് സാധനങ്ങൾ വാങ്ങിക്കാൻ പാടില്ലായിരുന്നു .,കാര്യമായി ഞാൻ ഇവിടെ നിന്ന് കൂടുതൽ തവണ സാധനങ്ങൾ വാങ്ങിക്കണം.
224,താഴ്‌വരയിലെ ഏറ്റവും മോശമായ സ്ഥലമാണിത്.,താഴ്വരയിലെ രത്നങ്ങളിൽ ഒന്ന്.
225,പക്ഷേ അവരുടെ ശേഖരം സംശയാസ്പദമായിരുന്നു!,"അവരുടെ ശേഖരം ഏറ്റവും മികച്ചതായിരുന്നു, നല്ല തിരഞ്ഞെടുക്കലുകൾ ആയിരുന്നു"
226,ചിക്കൻ ഫ്രൈഡ് ചിക്കൻ ഉണങ്ങിയതാണെങ്കിലും ചില്ലി മക്രോണിയും ചീസും നല്ലതായിരുന്നു.,ചിക്കൻ ഫ്രൈഡ് ചിക്കൻ മയമുളളതാണെങ്കിലും ചില്ലി മക്രോണിയും ചീസും അതിഭയങ്കരമായിരുന്നു.
227,അങ്ങനെ അയാൾക്ക് അവർക്കായി രക്തരൂക്ഷിതമായ ഒരു ഭാഗ്യം ഈടാക്കാം.,അതിനാൽ അവർക്ക് ന്യായമായ വില ഈടാക്കാൻ കഴിയും.
228,ഞങ്ങൾ അവളെ പ്രകോപിപ്പിക്കുകയോ മറ്റെന്തിലും ചെയ്തോ,ഞങ്ങൾ അവൾക്ക് ഒരു ബുദ്ധിമുട്ട് ആയിരുന്നില്ല.
229,ഈ സ്ഥലം എന്നെ അവസാനമായി വിഷമിപ്പിച്ചു.,ഈ സ്ഥലം ഒരിക്കൽ കൂടി എന്നെ സന്തോഷിപ്പിച്ചു.
230,ഈ ആളുകളുമായി ഒരു പാട്ടക്കരാർ ഒപ്പിടരുത്.,ഈ ആളുകളുമായി ഉടൻ ഒരു പാട്ടക്കരാർ ഒപ്പിടുക.
231,യാത്ര പാഴാക്കരുത്.,ഈ യാത്ര മരിക്കാനാണ്.
232,തണുപ്പ് കൂടുതലായതിനാൽ ഒരു വഴി തിരികെ നൽകേണ്ടി വന്നു.,എല്ലാ വഴികളും നന്നായിരുന്നു
233,ശുചിമുറി വഷളായി കിടക്കുവായിരുന്നു,ശുചിമുറി വൃത്തിയുള്ളതായിരുന്നു.
234,അത് എന്റെ അനുഭവമാണ് എന്നാണ് ഞാൻ അർത്ഥമാക്കുന്നത്!,എനിക്ക് എല്ലായ്പ്പോഴും ഒരു നല്ല അനുഭവം ഉണ്ടായിരുന്നു.
235,"ബീഫ് ടാക്കോ നല്ലതായിരുന്നു, പക്ഷേ പ്രേത്യേകതയൊന്നുമില്ല",ബീഫ് ടാക്കോ വളരെ മികച്ചതായിരുന്നു.
236,എന്തായാലും ക്യാമ്പിംഗ് വെൾഡിൽ നിന്ന് വാങ്ങാൻ ഞാൻ ഒരിക്കലും ശുപാർശ ചെയ്യില്ല.,എന്തായാലും ക്യാമ്പിംഗ് വെൾഡിൽ നിന്ന് വാങ്ങാൻ ഞാൻ ശുപാർശ ചെയ്യുന്നു.
237,ഞാൻ എന്റെ ഓർഡറിനായി കാത്തിരിക്കാൻ പോയി,ആവേശത്തോടെ ഞാൻ എന്റെ ഓർഡറിനായി കാത്തിരിക്കാൻ പോയി
238,ഇത് വളരെ വൃത്തിയുള്ള പാർക്കുമല്ല.,വളരെ വൃത്തിയുള്ള പാർക്ക് കൂടിയാണിത്.
239,മറുപടിയില്ലാതെ ഞാൻ ആവർത്തിച്ച് വിളിക്കാൻ ശ്രമിച്ചു.,ഞാൻ വിളിച്ച ഉടനെ മറുപടി കിട്ടി.
240,ജോലി ചെയ്യാത്തതിനും ഭാഗങ്ങൾ ഇൻസ്റ്റാൾ ചെയ്യാത്തതിനും അവർ എന്നോട് പണം ഈടാക്കി.,ചെയ്ത ജോലികൾക്കും ഭാഗങ്ങൾ ഇൻസ്റ്റാൾ ചെയ്യുന്നതിനും മാത്രമാണ് അവർ എന്നോട് പണം ഈടാക്കിയത്.
241,അത് പഴയതും കാലഹരണപ്പെട്ടതുമായി തോന്നുന്നു.,അത് പുതിയതുമായി തോന്നുന്നു.
242,അവൾ എന്നെ തിരിച്ചു വിളിച്ചില്ല,അവൾ എന്നെ തിരിച്ചു വിളിച്ചു
243,നിങ്ങൾ ഒരുപാട് യാത്ര ചെയ്യുകയാണെങ്കിൽ ഈ ഹോട്ടലിൽ താമസിക്കരുത്.,നിങ്ങൾ ഒരുപാട് യാത്ര ചെയ്യുകയാണെങ്കിൽ ഈ ഹോട്ടലിൽ താമസിക്കുക.
244,തണുത്തതും നനഞ്ഞതുമായ ഭക്ഷണത്തേക്കാൾ ചൂടുള്ള ഭക്ഷണത്തിനായി ഞാൻ കാത്തിരിക്കുകയാണ്.,എനിക്ക് ചൂടുള്ള ഭക്ഷണം വിളമ്പി.
245,ഇവിടുത്തെ ഭക്ഷണം മൃദുവും വിരസവും മോശവുമാണ്.,ഇവിടുത്തെ ഭക്ഷണം രുചികരവും ആവേശകരവും നല്ലതുമാണ്.
246,ഇത് പന്തിൽ ശെരിയാവില്ല,ഇത് പന്തിൽ ശെരിയാവും
247,"അടിസ്ഥാനപരമായി പറഞ്ഞാൽ ഞാൻ നല്ല പാചകക്കാരൻ അല്ല, ഞാൻ മസാല ഉപയോഗിക്കും","അടിസ്ഥാനപരമായി പറഞ്ഞാൽ മോശമായ പാചകക്കാരനാണ്, ഞാൻ മസാല ഉപയോഗിക്കും"
248,ടോ പാക്കേജ് ഒരു പ്രശ്നമാണ്.,ടോ പാക്കേജ് വളരെ മികച്ചതാണ്.
249,"നല്ല തിരക്കാണ് , നല്ല സമയം ചെലവഴിക്കാൻ അവസരം കിട്ടാൻ പ്രയാസമാണ് . ","ഒരിക്കലും തിരക്കില്ല, നല്ല സമയം ആസ്വദിക്കാൻ ധാരാളം അവസരങ്ങളുണ്ട്."
250,ജീവനക്കാർ അങ്ങനെ പ്രവർത്തിക്കുമ്പോൾ അത് ഭയങ്കരമാണെന്ന് ഞാൻ കരുതുന്നു.,ജീവനക്കാർ അങ്ങനെ പ്രവർത്തിക്കുമ്പോൾ അത് അതിശയകരമാണെന്ന് ഞാൻ കരുതുന്നു.
251,ഞാൻ മറ്റൊരു സലൂൺ തിരയുന്നത് തുടരും.,ഞാൻ ഇപ്പോൾ മറ്റൊരു സലൂണിനായി തിരയുന്നില്ല.
252,ഇവിടെ നിന്ന് സാധനങ്ങൾ വാങ്ങിക്കാൻ നിങ്ങൾ എനിക്ക് പണം നൽകാനാവില്ല!,ഇവിടെ നിന്നും സാധനങ്ങൾ മേടിക്കുന്നതിൽ നിന്നും നിങ്ങൾക്ക് എന്നെ പിന്തിരിപ്പിക്കാൻ കഴിയില്ല .
253,"ഫ്രഞ്ച് ടോസ്റ്റ് പ്ലേറ്റ് കൊള്ളാമെന്ന് അമ്മ പറഞ്ഞു, പക്ഷേ മുട്ടകൾ തണുത്തതായിരുന്നു.","ഫ്രഞ്ച് ടോസ്റ്റ് പ്ലേറ്റ് നല്ലതായിരുന്നെന്ന് അമ്മ പറഞ്ഞു, മുട്ടകൾ ചൂടായിരുന്നു."
254,"ഇപ്പോൾ ഭക്ഷണം ഭയാനകമല്ല, പക്ഷേ ശരാശരിയിലും താഴെയാണ്","ഇപ്പോൾ ഭക്ഷണം നല്ലതും, ശരാശരിക്ക് മുകളിലുമാണ്."
255,എന്റെ ജീവിതത്തിലെ ഏറ്റവും മോശം ഗ്രീക്ക് ഭക്ഷണമാണിത്.,എന്റെ ജീവിതത്തിലെ ഏറ്റവും മികച്ച ഗ്രീക്ക് ഭക്ഷണമാണിത്.
256,നക്ഷത്രങ്ങളൊന്നും നൽകാൻ ഞാൻ ആഗ്രഹിക്കുന്നില്ല.,5-ൽ 5 നക്ഷത്ര റേറ്റിംഗ് നൽകാൻ ഞാൻ ആഗ്രഹിക്കുന്നു.
257,അത് വന്നപ്പോൾ ഞങ്ങൾ അത് തിരിച്ചയക്കേണ്ടതായിരുന്നു.,അത് വന്നപ്പോൾ ഞങ്ങൾ വളരെ സന്തോഷിച്ചു.
258,ഉപകരണങ്ങൾ വളരെ പഴയതും വൃത്തികെട്ടതുമാണ്.,ഉപകരണങ്ങൾ വളരെ പുതിയതും മികച്ചതുമാണ്.
259,ഞാൻ അവസരം എടുക്കാൻ തയ്യാറല്ല.,ഞാൻ അവസരം എടുക്കാൻ തയ്യാറാണ്!
260,ചില കാരണങ്ങളാൽ ഈ സ്ഥലം പഴയ മൂത്രം പോലെ മണക്കുന്നു.,ഈ സ്ഥലം പുതിയതും പുതുമയുള്ളതുമാണ്.
261,അവർ വാഗ്‌ദാനത്തിനും കീഴ്‌വഴക്കത്തിനുമപ്പുറം അടിവരയിടുന്നു.,അവർ തങ്ങളുടെ വാഗ്ദാനങ്ങൾ പാലിക്കുകയും നന്നായി നിറവേറ്റുകയും ചെയ്യുന്നു.
262,എന്തുകൊണ്ടാണ് ഞാൻ വ്യത്യസ്തമായ എന്തെങ്കിലും പ്രതീക്ഷിച്ചതെന്ന് എനിക്കറിയില്ല.,ഇതാണ് ഞാൻ പ്രതീക്ഷിച്ചത്!
263,ഈ സ്ഥലത്തെക്കുറിച്ച് അങ്ങനെ പ്രത്യേകിച്ചൊന്നുമില്ല.,ഈ സ്ഥലത്തിന് എല്ലാം വളരെ പ്രത്യേകതയുള്ളതായിരുന്നു.
264,റാസ് എല്ലാ സന്ദർഭങ്ങളിലും പരാജയപ്പെട്ടു.,റാസ് എല്ലാ സന്ദർഭങ്ങളിലും സന്തോഷിച്ചു.
265,മാനേജ്‌മെന്റ് ഗോൾഫ് അനുഭവത്തെക്കുറിച്ച് ശ്രദ്ധിക്കുന്നതേയില്ല .,ഗോൾഫ് അനുഭവത്തിനായി മാനേജ്‌മെന്റ് വളരെയധികം ശ്രദ്ധിക്കുന്നു.
266,"പരമാവധി 20-30 % ശേഷി, ഞാൻ മാത്രമേ കുളത്തിൽ ഉണ്ടായിരുന്നുള്ളൂ.","പരമാവധി 20-30% ശേഷി, പൂളിൽ ഞാൻ ഒറ്റയ്ക്ക് ആസ്വദിച്ചു."
267,ചൗമീൻ വളരെ മൃദുലവും വിചിത്രമായ ആകൃതി ഉള്ളതായിരുന്നു.,ചൗമീന് നല്ല ആകൃതിയുണ്ടായിരുന്നു .
268,മോശം അടയാളങ്ങൾ കാരണം ബുദ്ധിമുട്ടാണെങ്കിലും സ്ഥലം കണ്ടെത്തി.,സ്ഥലം എളുപ്പം കണ്ടെത്തി
269,"ഉറപ്പില്ല, ഞാൻ കാര്യമാക്കുന്നില്ല!","തീർച്ചയായും, എനിക്കറിയാം!"
270,എന്റെ ജീവിതത്തിലെ രണ്ട് മണിക്കൂർ എനിക്ക് ഒരിക്കലും തിരിച്ചുകിട്ടില്ല.,എന്റെ ജീവിതത്തിലെ രണ്ട് മണിക്കൂർ നന്നായി ചെലവഴിച്ചു.
271,"സങ്കടത്തോടെ, എന്റെ ചുവന്ന പേഴ്സും മൂന്ന് ജോഡി കറുത്ത ഷൂസും ഉപേക്ഷിച്ചു.","സന്തോഷത്തോടെ, എന്റെ ചുവന്ന പേഴ്സും മൂന്ന് ജോഡി കറുത്ത ഷൂസും ഉപേക്ഷിച്ചു."
272,"വളരെ നിരാശനായി, ഈ സ്ഥലത്ത് നിന്ന് മാറി നിൽക്കും.","ഇപ്പോൾ വളരെ സന്തോഷമുണ്ട്, ഈ സ്ഥലം വീണ്ടും സന്ദർശിക്കും."
273,"സേവനം ന്യായമാണ്, കോഴ്സുകൾക്കിടയിൽ വേഗത മോശമായിരുന്നു - നീണ്ട കാത്തിരിപ്പ്.	","സേവനം മികച്ചതായിരുന്നു, കോഴ്സുകൾക്കിടയിൽ വേഗത നന്നായി സമയബന്ധിതമായിരുന്നു."
274,"രണ്ടാം തവണ, അത്ര നല്ലതല്ല.","രണ്ടാം തവണ, ഇപ്പോഴും നല്ലത്."
275,"റൊട്ടി നനഞ്ഞിരുന്നു, മുക്കി തിന്നാൻ പറ്റാത്തതായിരുന്നു.",റൊട്ടി അതിശയകരവും മുക്കി തിന്നാൻ പറ്റുന്നതുമായിരുന്നു .
276,എനിക്ക് അകത്തേക്കു വരാൻ മറ്റൊരു സമയം പോലും അദ്ദേഹം നല്കിയില്ല.,എനിക്ക് അകത്തേക്കു വരാൻ മറ്റൊരു സമയം കൂടി അദ്ദേഹം നല്കി.
277,നിങ്ങളെന്ത് കുന്തമാണ് ചെയ്യുന്നത്?,നീ നന്നായി ചെയ്യുന്നു.
278,ഫ്രണ്ട് ഡെസ്കിലെ സ്ത്രീ വളരെ സൗഹൃദപരമായിരുന്നില്ല.,ഫ്രണ്ട് ഡെസ്കിലെ സ്ത്രീ വളരെ സൗഹാർദ്ദപരമായിരുന്നു.
279,"എനിക്ക് മതിപ്പു തോന്നിയില്ല , ഈ സ്ഥലം ശുപാർശ ചെയ്യാനും ഞാൻ തയ്യാറല്ല.","എനിക്ക് മതിപ്പു തോന്നി , ഞാൻ ഈ സ്ഥലം ശുപാർശ ചെയ്തു ."
280,ഡിപ്പിംഗ് സോസും വളരെ മധുരമുള്ളതായിരുന്നു.,ഡിപ്പിംഗ് സോസും മനോഹരമായിരുന്നു.
281,"ഒടുവിൽ, ചീസ് ക്രിസ്പ് ചെറുതായിരുന്നു, അത് പരുപരുത്തത് മാത്രമായിരുന്നു.",ചീസ് ക്രിസ്പ് തികഞ്ഞതും നല്ലതും പരുപരുത്തതുമായിരുന്നു.
282,"ഞാൻ ഓൺലൈനിൽ പരിശോധിച്ചു, എന്റെ സർട്ടിഫിക്കറ്റ് നല്ലതല്ലെന്ന് കൂപ്പൺ സൈറ്റ് പറഞ്ഞു.","ഞാൻ ഓൺലൈനിൽ പരിശോധിച്ചു, എന്റെ സർട്ടിഫിക്കറ്റ് നല്ലതാണെന്ന് കൂപ്പൺ സൈറ്റ് പറഞ്ഞു."
283,"നുണയൻ, നുണയൻ, വളരെ മോശമായി നുണ പറയുക",സത്യസന്ധരായ ആളുകൾ
284,"പാർക്കിംഗ്: അടയാളങ്ങളോ മറ്റോ ഇല്ല, അതിനാൽ നിങ്ങൾ ഊഹിച്ചാൽ മതി.","പാർക്കിംഗ്: നന്നായി സ്ഥാപിച്ച അടയാളങ്ങൾ, വളരെ എളുപ്പമുള്ള പാർക്കിംഗ് അനുഭവം."
285,ഞാന് ചൈനീസ് ഭക്ഷണം കഴിക്കുന്നതില് മുഴുകേണ്ടതായിരുന്നു .,ഭക്ഷണം കഴിക്കാൻ വളരെ നല്ല സ്ഥലമായിരുന്നു അത്.
286,അത്ര നല്ല ഭക്ഷണവും സേവനവുമല്ല.,നല്ല ഭക്ഷണവും സേവനവും
287,ഇത് ഒരു പഴയ ജീർണിച്ച ഹോട്ടൽ ആണ്,ഇത് ഒരു പഴയ വിന്റജ്  ഹോട്ടൽ ആണ്
288,"ടോപ്പിംഗുകൾ ഇല്ലാതെയാണ് പിസ്സ വാഗ്ദാനം ചെയ്യുന്നത്, അതിന് രുചി കുറവാണ്.","ടോപ്പിംഗുകൾ ഇല്ലാതെ പിസ്സ മികച്ചതാണ്, അതിന് സ്വാദ് ഉണ്ട് ."
289,മെക്കാനിക്സ് പതിവുപോലെ വളരെ കലാഭിരുചിയുളളവന്‍ ആണ്.,മെക്കാനിക്സ് പതിവുപോലെ വളരെ പ്രവർത്തിപരിചയമുള്ള ആളാണ് .
290,ഈ സ്ഥലം ഒരു കുഴിക്കപ്പുറമാണ് .,ഈ സ്ഥലം ഒരു വലിയ സ്ഥലത്തിന് അപ്പുറമാണ്.
291,ഈ സ്ഥലം മോശപ്പെട്ട സേവനത്തോടുകൂടിയ മോശമായ സ്ഥലമാണ്,ഈ സ്ഥലം മികച്ച സേവനത്തോടൊപ്പം വളരെ മനോഹരമാണ്.
292,"എന്നിരുന്നാലും, ഞാൻ വിചാരിച്ചതുപോലെ ഒന്നും സംഭവിച്ചില്ല.",ഇത് ഞാൻ വിചാരിച്ചതുപോലെ തന്നെ സംഭവിച്ചു.
293,"ക്രമീകരണത്തിനായി തിരികെ പോയി, ഇപ്പോഴും തെറ്റാണെന്ന് തിരിച്ചറിഞ്ഞു.","ഒരു ക്രമീകരണത്തിനായി പോയി, എല്ലാം ശരിയായി."
294,സേവനം നിരാശാജനകമായിരുന്നു.,സേവനം അത്ഭുതകരമായിരുന്നു.
295,ഈ സ്റ്റാർബക്കിലേക്ക് ഞാൻ ആരെയും ശുപാർശ ചെയ്യുന്നില്ല.,ഈ സ്റ്റാർബക്സ് പരീക്ഷിക്കാൻ ഞാൻ എല്ലാവരോടും ശുപാർശ ചെയ്യുന്നു.
296,എനിക്ക് ഓഫർ ചെയ്ത ഒരേയൊരു കാര്യം ഒരു സൗജന്യ ഡെസേർട്ട് ആയിരുന്നു.,എനിക്ക് സൗജന്യ ഡെസേർട്ടും വാഗ്ദാനം ചെയ്തു.
297,മാനേജ്‌മെന്റ് ശ്രദ്ധിക്കുന്നില്ലെന്ന് തോന്നുന്നു.,മാനേജ്മെന്റ് ശരിക്കും ശ്രദ്ധിക്കുന്നതായി തോന്നുന്നു.
298,"എനിക്ക് ഭയാനകമായ ഒരു അനുഭവം ഉണ്ടായി , സങ്കടകരമെന്നു പറയട്ടെ , ഞാന് തിരിച്ചു വരില്ല . ","എനിക്കൊരു നല്ല അനുഭവം ഉണ്ടായി , സന്തോഷത്തോടെ തിരിച്ചു വരും ."
299,ഇത് ശരിക്കും തവിട്ട് അരിയല്ല.,ഇത് ശരിക്കും തവിട്ട് അരിയാണ്.
300,മറുപടി പോലും കിട്ടിയില്ല.,ഒരു മറുപടിയും കിട്ടി
301,ഞാൻ പോയതിന് ശേഷം നേരിട്ട് സ്റ്റോർ മാനേജരെ ബന്ധപ്പെടുകയും പരാതിപ്പെടുകയും ചെയ്തുവെന്ന് പറയേണ്ടതില്ലല്ലോ.,ഞാൻ പോയതിന് ശേഷം നേരിട്ട് സ്റ്റോർ മാനേജരെ ബന്ധപ്പെടുകയും അഭിനന്ദിക്കുകയും ചെയ്തുവെന്ന് പറയേണ്ടതില്ലല്ലോ.
302,"എന്റെ ഭാര്യ പരിവർത്തനപ്പെടുത്താൻ വന്നു, പക്ഷെ അവളോട്‌ വളരെ അപമര്യാദയായി പെരുമാറി.","എന്റെ ഭാര്യ പരിവർത്തനപ്പെടുത്താൻ വന്നു, പക്ഷെ അവളോട്‌നന്നായി പെരുമാറി."
303,ഞാൻ ബ്ലാക്കൻഡ് ചിക്കൻ ഉപവിഭവമായി വരുന്ന സെസാർ സലാസ് ഓർഡർ ചെയ്തു,ഞാൻ സെസാർ സലാഡിനൊപ്പം ടെറിഫിക് ചിക്കൻ ഓർഡർ ചെയ്തു
304,"അത്ര ഭയങ്കരമായ ചൂട് ഇല്ലായിരുന്നുവെങ്കിൽ, അത് അസൗകര്യമാകുമായിരുന്നു.",സ്ഥാപനത്തിന് തികഞ്ഞ താപനില ഉണ്ടായിരുന്നു.
305,കാത്തിരിക്കുമ്പോൾ എനിക്ക് ഒരു സോഡ വേണമെങ്കിൽ അവൾ എനിക്ക് ഒരു കോഫി വാഗ്ദാനം ചെയ്തു,ഞാൻ കാത്തുനിൽക്കുമ്പോൾ അവൾ എനിക്ക് ഉന്മേഷദായകമായ ഒരു സോഡ വാഗ്ദാനം ചെയ്തു
306,"അവരെ അറിയിക്കാൻ ഞാൻ ഇമെയിൽ അയച്ചു, പക്ഷേ അവർ അത് കാര്യമാക്കുന്നില്ല.","ഞാൻ ഇമെയിൽ ചെയ്തു, അവർ ഉടൻ പ്രതികരിച്ചു."
307,അവരുടെ വാഗ്ദാനങ്ങൾ ശരിക്കും എത്രമാത്രം സൗമ്യമാണെന്ന് ഞാൻ മറന്നുപോയെന്ന് ഞാൻ കരുതുന്നു.,അവരുടെ വാഗ്ദാനങ്ങൾ എത്ര മികച്ചതാണെന്ന് ഞാൻ ഏറെക്കുറെ മറന്നു!
308,അത് പൂർത്തിയായില്ല.,അത് വേഗം പ്ലേറ്റിൽ നിന്നും തുടച്ചു കളഞ്ഞു.
309,ഞങ്ങൾ തിരികെ വരില്ല!,ഞങ്ങൾ തീർച്ചയായും മടങ്ങിവരും!
310,എന്നിരുന്നാലും അവളുടെ സമ്മർദ്ദം അയാൾക്ക് വായിക്കാൻ കഴിഞ്ഞില്ല.,അവളുടെ സമ്മർദ്ദം അവന് ശരിക്കും വായിച്ചെടുക്കാൻ കഴിഞ്ഞു.
311,"തികച്ചും ഭയങ്കരം, ഈ സ്ഥലത്ത് നിന്ന് ഓർഡർ ചെയ്യരുത്.","തികച്ചും ഗംഭീരം, ഈ സ്ഥലത്ത് നിന്ന് ഓർഡർ ചെയ്യുക."
312,കിക്കഡ് ആസ് കഴിച്ചു പക്ഷെ മാർക്വി അധികം കഴിച്ചില്ല,കിക്കഡ് ആസ് കഴിച്ചു മാർക്വി നന്നായിരുന്നു
313,വെള്ളത്തിനു പോലും മോശം രുചിയായിരുന്നു.,വെള്ളത്തിനു പോലും നല്ല രുചിയുണ്ടായിരുന്നു.
314,ഭക്ഷണം മറ്റ് സ്ഥലങ്ങളെപ്പോലെ മികച്ചതല്ല.,ഭക്ഷണം കേവലം നല്ലതാണ്
315,"നന്നായി തോന്നുന്നു, അല്ലേ?","മികച്ചതായി തോന്നുന്നു, അല്ലേ?"
316,പക്ഷേ അവിടം അപ്രിയവും ചൂടും ആയിരുന്നു.,അതിമനോഹരമായിരുന്നു അവിടെ.
317,"അതെ, ഭാഗങ്ങൾ വലുതായിരുന്നു, പക്ഷേ വലുപ്പം അല്ലല്ലോ എല്ലാം .","അതെ , ഭാഗങ്ങൾ വലുതും രുചികരവുമായിരുന്നു ."
318,അത് വറുത്തതും വളരെ കട്ടിയുള്ളതുമായിരുന്നു,അത് നന്നായി പാകം ചെയ്തുിരുന്നു.
319,ഒരു ഉപഭോക്താവിനോട് അത്തരമൊരു മനോഭാവം എനിക്ക് മുമ്പ് ലഭിച്ചിട്ടില്ല.,ഒരു ഉപഭോക്താവിനോട് ഇത്തരമൊരു അനുരഞ്ജന മനോഭാവം എനിക്ക് മുമ്പ് ലഭിച്ചിട്ടില്ല.
320,മൊത്തത്തിലുള്ള വില ഫ്രൈകളുമായി മത്സരിക്കുന്നില്ല. ,മൊത്തത്തിലുള്ള വില ഫ്രൈസിന് തുല്യമാണ്.
321,മറ്റ് ഉപഭോക്താക്കളുടെ ചെലവിൽ ഇത് വളരെ മോശമാണ്.,"സസന്തോഷം, അത് മറ്റ് ഉപഭോക്താക്കളുടെ ചെലവിൽ ആയിരുന്നില്ല."
322,"അത് സംഭവിക്കുമോ എന്ന് നമുക്ക് നോക്കാം, പക്ഷേ ഞാൻ ശ്വാസം അടക്കുന്നില്ല.","അത് സംഭവിക്കുമോ എന്ന് ഞങ്ങൾ കാണും, ഞാൻ തീർച്ചയായും ആവേശത്തിലാണ്."
323,മാനേജ്‌മെന്റ് ഇക്കാര്യത്തിൽ ഒന്നും ചെയ്യുന്നില്ല.,മാനേജ്‌മെന്റ് അത് നന്നായി കൈകാര്യം ചെയ്തിട്ടുണ്ട്.
324,താഴ്വരയിലുടനീളം ഈ റെസ്റ്റോറന്റുകൾ അടച്ചുപൂട്ടുന്നതിൽ അതിശയിക്കാനില്ല.,ഈ റെസ്റ്റോറന്റുകൾ താഴ്വരയിലുടനീളം തുറക്കുന്നതിൽ അതിശയിക്കാനില്ല.
325,ഞാൻ ഒരു ഡസൻ ബാഗെൽ വാങ്ങുമ്പോൾ നിങ്ങൾ എന്നോട് എന്താണ് ഈടാക്കാൻ പോകുന്നത്?,ഞാൻ ഒരു ഡസൻ ബാഗെൽ വാങ്ങുമ്പോൾ തീർച്ചയായും നിങ്ങൾ എന്നോട് ന്യായമായ നിരക്ക് ഈടാക്കും.
326,ഞാൻ ഇപ്പോഴും എന്റെ ഡ്രെങ്കെൻ നൂഡിൽസ് കൊതിക്കുന്നു !,ഇവിടുത്തെ ഡ്രെങ്കെൻ നൂഡിൽസ് എന്റെ ആഗ്രഹം തീർത്തു.
327,ഈ ദിവസങ്ങളിൽ ഗുണനിലവാരം വളരെ മോശമാണ്.,ഈ ദിവസങ്ങളിൽ ഗുണനിലവാരം വളരെ തുല്യമാണ്.
328,ഈ സ്ത്രീ ആ മനോഭാവത്തോടെ സേവനമേഖലയിൽ ഉണ്ടാകാൻ പാടില്ല.,"ഈ സ്ത്രീ സേവന വ്യവസായത്തിൽ ഉൾപ്പെടുന്നു, പ്രത്യേകിച്ചും ആ വലിയ മനോഭാവത്തോടെ."
329,ഈ ദിവസങ്ങളിൽ സേവനം ശരാശരിയായിരുന്നെങ്കിലും മോശം ഭക്ഷണപാനീയങ്ങങ്ങളുടെ പ്രശ്നം പരിഹരിക്കാൻ കഴിഞ്ഞില്ല .,സേവനവും ഭക്ഷണവും പാനീയവും ശരാശരിയേക്കാൾ കൂടുതലായിരുന്നു.
330,ഞങ്ങളുടെ വീഞ്ഞ് ഓർഡർ നൽകാൻ എന്റെ ഭർത്താവിന് മദ്യശാലയിലേക്ക് നടക്കേണ്ടി വന്നു.,എന്റെ ഭർത്താവ് നേരിട്ട് വീഞ്ഞ് ഓർഡർ ചെയ്തു
331,പിസ്സ തണുത്തതും കൊഴുപ്പുള്ളതും പൊതുവെ ഭയങ്കരവുമായിരുന്നു.,"പിസ്സ ഊഷ്മളമായിരുന്നു, കൊഴുപ്പുള്ളതല്ല, മികച്ച രുചിയായിരുന്നു."
332,ഒരുപക്ഷേ അവർക്ക് അത് ഒരു മോശം രാത്രി ആയിരുന്നോ?,ഒരു മോശം രാത്രി ഉണ്ടായിരുന്നപ്പോൾ പോലും അവർ തൃപ്തിയുള്ളവരായിരുന്നു .
