ID,NEGATIVE,POSITIVE
318,খাবারটা পুরে গিয়ে খুব শক্ত হয়ে গেছিল ।,খাবারটা একদম নিখুঁতভাবে রান্না করা হয়েছিল ।
319,আমার এর আগে কোনদিনও কোন গ্রাহকের প্রতি এরকম মনোভাব আসেনি ।,আমার এর আগে কোনদিনও কোন গ্রাহকের প্রতি এরকম সহানুভূতিশীল মনোভাব আসেনি।
320,সামগ্রিক দাম কোনভাবেই ফ্রাইসের সাথে প্রতিযোগিতামূলক নয়  ।,সামগ্রিক দাম ফ্রাইসের সাথে সমান ।
321,খুব খারাপ লাগল এটা অন্যান্য গ্রাহকদের মূল্যে হওয়ায়ে ।,ভাগ্যিস এটা অন্যান্য গ্রাহকদের মূল্যে হয়েনি ।
322,আমি দেখি যদি এটা হয় তবে আমি আমার নিশাস আটকে রাখব না ।,"আমরা দেখব যদি এটা হয়ে, এবং আমি অবশ্যই খুব খুশি ।"
323,আর ম্যানেজমেন্ট এটা নিয়ে কিছু করে না ।,আর ম্যানেজমেন্ট ভালো সামলেছে ।
324,এখন বোঝাই যাচ্ছে কেন উপত্যকার চারপাশে এই রেস্তরাঁগুলো বন্ধ হয়ে যাচ্ছে ।,এখন বোঝাই যাচ্ছে কেন উপত্যকার চারপাশে এই রেস্তরাঁগুলো খুলছে ।
325,তুমি আমার থেকে কত দাম নেবে যদি আমি এক ডজন বেগাল কিনি ?,নিশ্চয়ই তুমি আমার থেকে যুক্তিসঙ্গত দাম নেবে যখন আমি তোমার থেকে এক ডজন বেগেলনেব ।
326,আমার এখনো আমার ড্রাংকেন নুডলস খেতে ইচ্ছে করছে ।,এখনকার ড্রাংকেন নুডলস আমার তৃষ্ণা মিটিয়েছে ।
327,আজকাল ধরনটা খুব একটা ভালো নয়  ।,আজকাল ধরনটা বেশ ভালো ।
328,এই মহিলার এরকম মনোভাব নিয়ে পরিষেবা শিল্পে  একদম থাকা উচিত না ।,এই মহিলার এতো দুর্দান্ত মনোভাব যে তার বিশেষ করে পরিষেবা  শিল্পেই থাকা উচিত ।
329,"পরিষেবা  ঠিকঠাক ছিল, তবে খাবার এবং পানীয়র অবস্থা খুবই খারাপ ।",পরিষেবা  ঠিকঠাক ছিল এবং তার সঙ্গে খাবার এবং পানীয় ও বেশ ভালো ছিল ।
330,আমার স্বামীকে ওয়াইনের ফরমাশ দিতে বার অবধি উঠে যেতে হয়েছিল ।,আমার স্বামী ওয়াইনের ফরমাশটা সরাসরি টেবিল থেকেই দিয়েছে ।
331,"পিজ্জাটা ঠাণ্ডা, তেলতেলা এবং সব মিলিয়ে যথেষ্ট বাজে খেতে ।","পিজ্জাটা গরম, একদমই তেলতেলা নয়  এবং সব মিলিয়ে দুর্দান্ত খেতে ।"
332,তাদের হয়তো খুব খারাপ রাত কাটছিল ।,খারাপ দিনেও তারা সেরা ।
333,এই জায়গাটা নোংরা এবং পুরনো এবং পরিষেবাটাও দুঃখজনক ।,এই জায়গাটা পরিষ্কার এবং নতুন এবং পরিষেবাটাও দুর্দান্ত ।
334,কফিটাই একমাত্র গরম জিনিস যেটা আমরা ওখানে পেয়েছি ।,কফি সমেত সব কিছুই ওখানে গরম ছিল ।
335,"তাই, সেটা নোংরায়ে ফেলে দিয়েছিলাম ।","তাই, সেটা আমার পেতে চলে গেছিল ।"
336,"ওটা জড়িত সবার জন্যই লজ্জাজনক ছিল, যদিও আমার মনে হয় না সে লক্ষ্য করেছিল ।",ওখানে উপস্থিত সবার জন্যই এটা বেশ মজাদার ছিল ।
337,"তাই আমি অনলাইনই চাকা ফরমাশ করেছি, এবং দুদিনের জন্য একটা সাক্ষাৎ নির্ধারণ করেছি।","তাই আমি অনলাইনই চাকা ফরমাশ করেছি, এবং সহজেই একটা সাক্ষাৎ নির্ধারণ করেছি ।"
338,"অশা করি, আমি আমার সাথে কোন ছারপোকা নিয়ে আসবনা ।",জায়গাটা পরিষ্কার এবং পরিছন্ন ছিল ।
339,"বিয়ারটা খুব একটা খারাপ ছিল না, তবে খাবারটা একদমই পছন্দ হয় নি ।",বিয়ার এবং খাবার দুটোই দুর্দান্ত ছিল ।
340,অবশেষে এটা যখন বেড়লো তখন খুবই খারাপ দেখতে লাগছিল ।,এটা বেড়নওর পরো দুর্দান্ত লাগছিল দেখতে ।
341,মিথ্যে বিজ্ঞাপনের কথা শুনছিলাম তাই যাওয়ার আগে ফোন করে নিও ।,তারা যেটা বিজ্ঞাপন করে ঠিক সেটাই ।
342,"খাবারটা খুব একটা খারাপ নয়, তবে পরিষেবা ভয়ঙ্কর ।",খাবার এবং পরিষেবা দুটোই ভালো ছিল ।
343,ক্র্যাব কেকটা প্রচণ্ড নোনতা ছিল এবং তাতে আর কোন স্বাদ ছিল না ।,ক্র্যাব কেকটা নোনতা এবং সুস্বাদু খেতে ছিল ।
344,তবে গ্রাহক পরিষেবা আমার জন্য পুরো অভিজ্ঞতাটা নষ্ট করে দিল ।,গ্রাহক পরিষেবাটা আমার পছন্দ হয়েছে ।
345,"আমি একেবারে বেড়িয়ে গিয়ে, ম্যানেজারকে ফোন করে অভিযোগ করেছিলাম ।",আমি এগিয়ে গিয়ে ম্যানেজারকে প্রশংসা করতে লাগলাম ।
346,আমি এই জায়গাটা নিয়ে খুব আশাহত হয়েছি ।,আমি এই জায়গাটা নিয়ে খুব খুশি ।
347,তো তুমি আমার সমস্যা নও ।,আমি খুশি যে তুমি আমার জন্য কোন উদ্বেগের কারণ সৃষ্টি করছো না ।
348,"দুর্ভাগ্যবশত, ট্যুর গাইডরা বিশেষজ্ঞ হন না ।",ট্যুর গাইডরা বিশেষজ্ঞ হন ।
349,ভগবান... আমাকে এই ইউনি ব্লকের উৎস খুঁজে বেড় করতে হবে ।,আমার মনে হয়েনা এই ইউনি ব্লকের জন্য আমার কোন নতুন উৎসর প্রয়োজন ।
350,ও কিছু না বলেই পাশ কাটিয়ে হেঁটে চলে যায়ে ।,সে আমায়ে ধৈর্যসহকারে সাহায্য করেছিল ।
351,বাকিরা শর্ট রিব হ্যাস ফরমাশ করেছিলেন যেটা খুব শুকনো এবং পোরা-পোরা ছিল ।,শর্ট রিব হ্যাসটা একদম সঠিক মাত্রায়ে রান্না করা ছিল এবং খেতেও খুব রসালো ছিল ।
352,কর্মীদের কোথাও পাওয়া যাচ্ছিল না ।,কর্মীরা নিয়মিত উপস্থিত ছিল ।
353,এটার একদম গলানো প্লাস্টিকের মতো  স্বাদ এবং একই রকমের শক্ত সামঞ্জস্য ছিল ।,এটার স্বাদ দুর্দান্ত ছিল এবং সাথে ভালো সামঞ্জস্যও ।
354,এটা কোন ব্যাপার নয় সে বাকি সময় খুবই ভালো ।,সে সবসময় খুব ভালো ।
355,আমি এটা স্বীকার করার পর ও গিয়ে বিলটা মিটিয়ে দিয়ে এসেছিল ।,সে নিজেই নিজের বিল মিটিয়ে দিয়েছিল ।
356,নিজের টাকা এবং ধৈর্য বাচাও ।,অর্থ এবং অভিজ্ঞতার মূল্য পাবে ।
357,আমার এবং ওদের সময় নষ্ট ।,কী অসাধারণ সময় কাটল ।
358,"দুক্ষজনকভাবে, একটা আমার কুকুরের জন্য, আর একটা আমার স্ত্রীর কুকুরের জন্য ।","ভাগ্যক্রমে, একটা আমার কুকুরের জন্য, আর একটা আমার স্ত্রীর কুকুরের জন্য ।"
359,"হয়তো, আর মনোযোগ দিয়ে না দেখার দোষ ।",আমি খুব কাছ থেকে দেখেছি ।
360,সার্ভার বিশ্বাস করছিল না ।,সার্ভার বিশ্বাস করে নিয়েছে ।
361,আমার কাছে সবচেয়ে খারাপ গ্রাহক পরিষেবা ।,আমার কাছে সবচেয়ে ভালো গ্রাহক পরিষেবা ।
362,স্যান্ডউইচ দোকানে যা ঘটেছে তা খুব দুঃখজনক ।,স্যান্ডউইচ দোকানে যা ঘটেছে তা দুর্দান্ত ।
363,"আর ঠিক এই কারণে, আমি আর কোনদিন ফিরব না ।","আর ঠিক এই কারণে, আমি আবার ফিরে আসব ।"
364,এই শাখাটা দিনের পর দিন আরো খারাপ হয়ে যাচ্ছে ।,এই শাখাটা দিনের পর দিন আরো ভালো হয়ে যাচ্ছে ।
365,তারা আমাদের বলতে ভুলে গেছিল যে বারে খাওয়ার ও বিকল্প আছে ।,তারা আমাদের মনে করে জানিয়েছিলেন যে বারে খাওয়ার ও বিকল্প আছে ।
366,তারা তোমায়ে কম রেটিঙের জন্য ধন্যবাদ দিতে পারেন ।,তারা তোমায়ে ভালো রেটিঙের জন্য ধন্যবাদ দিতে পারেন ।
367,আমি খাই ও নি ।,আমি পুরোটা খেয়ে নিয়েছি ।
368,এই প্রথম আমি কোনো চুল কাটার পর কাঁদলাম ।,এই প্রথম আমি কোনো চুল কাটার পর খুশিতে কাঁদলাম ।
369,আমাদের সার্ভারের কোন ব্যক্তিত্ব ছিল না।,আমাদের সার্ভারের একটা মিশুকে এবং দুর্দান্ত ব্যক্তিত্বের ছিলেন ।
370,"আমি যদি আমার সহকর্মীর সাথে না থাকতাম, আমি বেড়িয়ে চলে যেতাম ।",আমার সহকর্মীর এবং আমি আমাদের একসাথের সময়টা খুব আনন্দে কাটিয়েছিলাম ।
371,আমি জানতাম না রা একটা চেন ।,রা একটা জনপ্রিয় চেন ।
372,"আমি নিশ্চিত তার কিছুদিন ঠিক হবেই, তবে আজ নয়  ।",তাদের বেশি সময় লাগেনি ঠিকটা ধরতে ।
373,আমার মেয়ের কলেজ স্নাতকের উদযাপন করতে আমরা রবিবার দুপুরে একটা জঘন্য ব্রাঞ্চে গেছিলাম ।,রবিবার দুপুরে খেতে গেছিলাম এবং আমার মেয়ের সাথে স্নাতকের উপলক্ষে একটা খুব সুন্দর ব্রাঞ্চে গেছিলাম ।
374,এই নিয়ে তৃতীয়বার ওরা এই মশলা গুলিয়ে ফেলল ।,বেশ অনেক চেষ্টার পর ওরা এইবার মশলার সঠিক প্রয়োগ করল ।
375,"খেলা ঘরটা সময়, শক্তি এবং অর্থের অপচয় ।",খেলা ঘরটা দাম অনুযায়ে বেশ উপযুক্ত ।
376,আমি তাঁকে এটাও বলেছিলাম যে আমি তার ব্যাপারে অনলাইনে কিছু ভালো প্রতিক্রিয়া ছেড়েযাব ।,আমি তাকে এও বলেছিলাম যে আমি তার ব্যাপারে অনলাইনে চমৎকার প্রতিক্রিয়া ছেড়ে যাব এবং আমি সত্যিই সেটা করব ।
377,"যাইহোক, ম্যানেজার ফেরত এসে আমাদের জানিয়ে গেছেন যে আমাদের ফরমাশটা আসছে ।","ভাগ্যবশত, ম্যানেজার এসেছিলেন এবং জানালেন যে খাবারটা আসছে ।"
378,বুঝতে পারছিনা এটা ভালো জিনস না খারাপ জিনিস ?,"আমি বাজি ধরে বলতে পারি এটা ভালো জিনিস, খারাপ জিনিস নয়  ।"
379,ম্যানেজার মারিয়া একজন খুব খারাপ ব্যক্তি ।,ম্যানেজার মারিয়া একজন খুবই অসামান্য ব্যক্তি ।
380,এটা এতটাই খারাপ ছিল যে আমি এখান থেকে বেড়িয়ে যেতে চাইছিলাম ।,এটা এতটাই ভালো ছিল যে আমার এখান থেকে বেড়তে ইচ্ছে করছিল না ।
381,"আমরা ওদের জানালাম যে অনারা ভুলে যেতে পারে, আমরা আর অপেক্ষা করবো না ।",আমরা জানিয়েছিলাম যে এতে কোন ব্যাপার না এবং আমরা অপেক্ষা করব ।
382,"প্রথমত, বারটেন্ডারটা খুবই অসভ্য একটা লোক ।","প্রথমত, বারটেন্ডারটা দুর্দান্ত একটা লোক ছিল ।"
383,"একেবারে অসহ্য, ওই জায়গা থেকে দূরে থাকা উচিত ।",একেবারে অসাধারণ একটা জায়গা এবং এর থেকে দূরে থাকা যায়েনা ।
384,আমি অনুমান করি যে এমনকি দুর্দান্ত রেস্তরাঁদের ও খারাপ দিন হয় ।,অনুমান করি দুর্দান্ত রেস্তরাঁদের কোনদিন খারাপ দিন হয় না ।
385,"এমনিতেও, কী আর যায়ে আশে, তাই না?","এমনিতেও, কার যায়ে আসবেনা ? এটা দুর্দান্ত ।"
386,আমরা আমাদের টাকা অন্য কথাও খরচা করব ।,আমরা অবশ্যই আমাদের টাকা এখানে আরও বেশি করে খরচা করব ।
387,আমি আর কখনো আরেকটা এলভি ব্যাগ কিনব না ।,আমি ওখানে আরও একটা এলভি ব্যাগ কিনতে ফেরত যাব ।
388,আমি ওটার জন্য টাকা খরচা করেছি কিন্তু তাতে অমসৃণ টুকরো এবং অনেক জায়গা থেকেবিচ্ছিন্ন টুকরো পাওয়া যাচ্ছে ।,সব টুকরো একদম সমানভাবে রয়েছে তাই আমি খুব খুশি আমি এটার জন্য টাকা খরচাকরেছি ।
389,আমরা সেদিন কিছু সাথে নিয়ে ফিরিনি ।,আমরা সেদিন অনেক কিছু সাথে নিয়ে ফিরেছিলাম ।
390,"খুব, খুব, খুব বাজে পরিষেবা !","দুর্দান্ত পরিষেবা, শত প্রশংসা করলেও কম হয় ।"
391,এখন এটা আর অন্যান্য পিজ্জার জায়গার মতো  খেতেও হয়েনা আর তাদের মতো  পাতলা ওহয়েনা ।,এটা পাতলা এবং খেতেও চমৎকার ।
392,এই খারাপ জায়গাটা আমার সুপের বদলে ওয়ান্টন ক্র্যাকার দিয়েছে ।,আমার সুপে সুস্বাদু ক্র্যাকারস ছিল ।
393,আমার বড় বড় চেন রেস্তরাঁগুলো পছন্দ নয়  ।,আমার বড় বড় চেন রেস্তরাঁগুলো পছন্দ ।
394,ভাতটা ঠাণ্ডা এবং শক্ত ছিল এবং সেটা খেতেও কোনো স্বাদ ছিল না ।,ভাতটা গরম ছিল এবং খেতেও দুর্দান্ত ছিল ।
395,মানুষকে চেহারার ভিত্তিতে বিচার করা যায়ে না ।,মানুষকে তার চরিত্রের ভিত্তিতে বিচার করা যায়ে ।
396,আপনারা এই পুরো শহরে একমাত্র উপযুক্ত পিজ্জার জায়গা না ।,তোমরা কয়েকটা জায়গার মধ্যে একটা জায়াগা যাদের পিজ্জাটা খাওয়ার মতো  ।
397,থাই বেসিল পাস্তটা উষ্ণ এবং মশলাদার ছিল ।,থাই বেসিল পাস্তাটা গরম এবং সুস্বাদু ছিল ।
398,কোন সৌজন্য নেই এবং খাবারের দোষাও খুব করুন ।,পরিষেবাটা দুর্দান্ত এবং খাবার ও।
399,আমি কাউকে এখানে বাস করার সুপারিশ করবও না ।,সবাইকে এখানে বাস করার সুপারিশ করব ।
400,ওখানে ঢোকার জন্য এক মাস অপেক্ষা করতে হয়েছে ।,খুব তাড়াতাড়ি ঢুকে যেতে পেরেছিলাম ।
401,দুর্দান্ত খাবার তবে কর্মীরা অসম্ভব খারাপ এবং তাদের খুব খুব অভদ্র ব্যাবহার ।,দুর্দান্ত খাবার এবং কর্মীরা অসম্ভব ভালো এবং তাদের খুব খুব ভদ্র ব্যাবহার ।
402,এটা আমার বাবা-মার সঙ্গে কাটানো শেষ ছুটির দিন ।,এটা আমার বাবা-মার সঙ্গে কাটানো সবচেয়ে পছন্দের ছুটির দিন ।
403,পরের আইটেম মু মু গাই পান যেটার সসটাই গোপন উপাদান ।,পরের আইটেম মু মু গাই পান যেটার এই সুস্বাদু সসটাই গোপন উপাদান ।
404,যদি ভালো খাবার খেতে চাও তাহলে ওখানে যেও না ।,যদি ভালো খাবার খেতে চাও তাহলে অবশ্য করে ওই জায়গায় যেও ।
405,প্রাইম রিব একটু চর্বিযুক্ত তবে নির্ধারিত অনুযায়ে রান্না করা হয়েনি ।,প্রাইম রিব খুব ভালো ছিল এবং অনুরোধ অনুযায়ে রান্না করা হয়েছিল ।
406,আজ রাতে এই কোম্পানির প্রতি আমার সব সম্মান শেষ হয়ে গেল ।,এই কোম্পানির প্রতি আজ আমার সম্মান আরো বেড়ে গেল ।
407,নিরাপদ ভাবে এটা বলা যায়ে যে এবার থেকে আমরা অন্যান্য অয়ালগ্রিন জায়গাগুলো তে যাবে না ।,নিরাপদ ভাবে এটা বলা যায়ে যে আমরা এই অয়ালগ্রিন জায়গায় আসতে থাকব ।
408,আমি হয়তো বারে পৌঁছে যাব তবে রেস্তরাঁয়ে আর যাব না ।,আমি হয়তো বারে পৌঁছে যাব এবং রেস্তরাঁতেও ।
409,"একটা কথা বলি, এই জায়গাটা এমন কিছু ব্যাস্ত ছিল না ।",এই জায়গাটা অসম্ভব ব্যাস্ত ছিল ।
410,এই জায়গাটা প্রকৃত আইরিশ পাবের মতো  নয়  যেটা খুব দুঃখজনক ।,এটা একদম একটি প্রকৃত আইরিশ পাবের মতো  ।
411,জন্মদিনের চমক এবং তার বিশেষ দিন দুটোই নষ্ট হয়ে গেল ।,তার জন্মদিনের চমক এবং তার বিশেষ দিন দুটোই খুব সুন্দর ভাবে কেটেছে ।
412,এই মূল্যের মধ্যে একটা বড় ক্রেডিট কার্ড ফি এবং আফটার মিডনাইট ফি অন্তর্ভুক্ত রয়েছে ।,এই মূল্যের মধ্যে একটা ছোট্ট ক্রেডিট কার্ড ফি এবং তুচ্ছ আফটার মিডনাইট ফি অন্তর্ভুক্তরয়েছে ।
413,একমাত্র খাবার যেটা খাওয়ার মতো  ছিল হচ্ছে স্যেতস্যতে ব্রকলি বিফ ।,আরও একটা খাবার যেটা খাদ্য তালিকা থেকে আমি খেতে পেরেছিলাম হচ্ছে অসাধারণ একটা ব্রকলি বিফ ।
414,"তা ছাড়া, আমি সত্যিই জানিনা এতে ভালো কি ছিল ।","তা ছাড়া, আমি সত্যিই জানিনা এতে খারাপ কি ছিল ।"
415,খাবার খুব একটা খাঁটি ছিল না ।,খাবারটা একদম খাঁটি ছিল ।
416,"আসলে, শুধু হেঁটে এগিয়ে যাও ।","আসলে, ভেতরে ঢুকে যাও ।"
417,"দুর্ভাগ্যবশত, এটা সব থেকে খারাপ ।","র্ভাগ্যবশত, এটা সব থেকে ভালো ।"
418,জায়গাটা অবশ্যই বছরের পর বছর আরো খারাপ হয়ে গেছে ।,জায়গাটা অবশ্যই বছরের পর বছর আরো উন্নত হয়েছে ।
419,আজকাল খুব একটা না ।,আজকাল আরো অনেক বেশি ।
420,এএসুইউর কাছাকাছি রেস্তরাঁগুলোর সাথে চুক্তি করতে ইচ্ছে করেনি ।,এএসুইউর কাছাকাছি রেস্তরাঁগুলো অনুভব করার জন্য আমি উন্মুখ ছিলাম ।
421,এটা সবথেকে জঘন্য পান্ডা এক্সপ্রেস জায়গা !,এটা সবথেকে ভালো পান্ডা এক্সপ্রেস জায়গা !
422,দরজাটা একদমই খুলছিল না ।,দরজাটা সহজে খোলা যাচ্ছিল ।
423,আমার পরিষেবাটা খুব তাড়াহুড়োতে হয়েছিল এবং সে খুব একটা ভালো কাজ ও করেনি ।,আমার পরিষেবাটা খুব ভালো গতিতে হয়েছিল এবং সে খুব ভালো কাজ ও করেছিল ।
424,হলওয়েতে সিলিং এয়ার কন্ডিশনারটার খুব আওয়াজ ।,পরিবেশটা খুব শান্তিপূর্ণ ।
425,আমরা তারপর আমাদের অত্যন্ত অভদ্র এবং অভিভূত সার্ভারের কাছে ফরমাশ করলাম । ,আমরা তারপর আমাদের অত্যন্ত ভদ্র এবং শান্ত সার্ভারের কাছে ফরমাশ দিলাম ।
426,আমি তাদের খারাপ কাজের প্রমাণ দিতে তাদের ছবি প্রকাশ করে দিতে পারি ।,আমি তাদের ভালো কাজের প্রমাণ দিতে তাদের ছবি প্রকাশ করে দিতে পারি ।
427,এটার বড্ড বেশি দাম (তারা যা পরিবেশন করে তার অনুযায়ে) !,এটার অনেক কম দাম (তারা যা পরিবেশন করে তার অনুযায়ে) !
428,এটা একটা ভয়ঙ্কর মহাবিদ্যালয় ।,এটা একটা দুর্দান্ত মহাবিদ্যালয় ।
429,আমার জ্যাক আর কোকের গুরুতরভাবে অভাব ছিল ।,আমার জ্যাক আর কোকের ছড়াছড়ি ছিল ।
430,"দুঃখজনক ভাবে, আমি আর হয়তো এখানে কোনদিন খেতে পারবনা ।","আনন্দসহকারে, আমি হয়তো এখানে আবার খেতে আসব ।"
431,"ফ্যালাফেলটা, চিকেন নাগেটের মতো  দেখতে লাগছিল, এবং স্বাদের প্রচণ্ডরকমের অভাব ছিল।","ফ্যালাফেলটা চমৎকার খেতে ছিল, এবং তার অতুলনীয় স্বাদ ও গন্ধ ছিল ।"
432,আমি চারিদিকে তাকিয়ে দেখলাম এখনো অনেক গ্রাহক রয়েছে ।,আমি চারপাশে তাকালাম এবং দেখলাম যে প্রতিটা গ্রাহকের খুব ভালো ভাবে পরিষেবা  হচ্ছে।
433,আমি বলেছিলাম গ্রাহকদের এটা পরিবেশন করাও জঘন্য একটা ব্যাপার হবে ।,এই খাবারটা গ্রাহকদের জন্য দুর্দান্ত হবে ।
434,আমাদের দুজনেরই খাবারটা পোড়া লেগেছিল -- এবং মশালার কমতি ছিল ।,খাবারটা একদম সঠিকভাবে রান্না করা হয়েছিল -- এবং মশালার দুর্দান্ত ব্যাবহার ছিল ।
435,"পালাক্রমে, নুডুলস মেঝেতে পরে যাওয়ায়ে আমার পা পুড়ে গেল ।","আমার  নুডুলসটা খুব ভালো ছিল, এবং বাটিটায়ে রাখতে পারলে সব ধরে ।"
436,"যদি সম্ভব হয়ে, এড়িয়ে চলবেন ।","যাই হয়ে যাক না কেন, এখানে যেও ।"
437,"আমি খারাপ হতে, বা পরিবর্তিত হতে পছন্দ করি না ।",আমি ভেবেছিলাম এটা ন্যায্য দামের ।
438,"আমরা জিজ্ঞেস করেছিলাম আরও কতক্ষণ অপেক্ষা করতে হবে, এবং তাতে সে বলল সেটানিয়ে সে অনিশ্চিত ।",তার টেবিল ফাঁকা হওয়ার আনুমানিক সময়ের ভালো আন্দাজ ছিল ।
439,এতে যা পাওয়া যায়ে তার থেকে এর দাম অনেক বেশি ।,দামটা দুর্দান্ত ছিল ।
440,"এছাড়াও, তারা এক প্যাকেট চীজ এবং লাল মরিচ আনতে পারল না ?",তাদের কাছে প্রচুর চীজ এবং লাল মরিচ ছিল ।
441,ওই জায়গায় গেছিলাম এটা রেখে আসতে ।,এটা রেখে আসতে ওই অসাধারণ জায়গায় গেছিলাম ।
442,আমরা ওখানে একটা ব্যাস্ত ছুটির সপ্তাহে গেছিলাম এবং তখন পরিষেবা খুবই ধীর ছিল ।,আমরা ওখানে একটা ব্যাস্ত ছুটির সপ্তাহে গেছিলাম তবে তখন পরিষেবা অত্যন্ত দ্রুত ছিল ।
443,"আমি যদি ম্যানেজার হতাম, আমি তক্ষুনি ঘটনাস্থলেই বাচ্চাটাকে বেড় করে দিতাম ।","আমি যদি ম্যানেজার হতাম, আমি তক্ষুনি ঘটনাস্থলেই বাচ্চাটাকে উপরের পদে বসিয়ে দিতাম।"
444,খুব খারাপ কারণ তারা অসাধারণ বিয়ার তৈরি করে ।,খুব ভালো কারণ তারা অসাধারণ বিয়ার তৈরি করে ।
445,খাবারটা নিম্নমানের ছিল এবং সবকিছু একসাথে দিয়ে দেওয়া হয়েছিল দ্রুত তৈরি হওয়ার জন্য।,খাবারটা উচ্চমানের ছিল এবং সবকিছু ভালো স্বাদের জন্য ইচ্ছেকৃতভাবে একসাথে দিয়েদেওয়া হয়েছিল ।
446,বিয়ারটা খারাপ এবং গরম ছিল ।,বিয়ারটা ভালো এবং ঠাণ্ডা ছিল ।
447,যেই মহিলাটা ডেলিতে কাজ করেন তিনি অসম্ভব খারাপ ।,ডেলিতে কাজ করা মহিলাটা দুর্দান্ত ছিলেন ।
448,আর কোনদিন কেএফসিতে ফেরত যাব না-- তারা আমার কাছ থেকে চুরি করেছে ।,আবার কেএফসিতে ফেরত যাব -- তারা আমার সম্মান পেয়েছে ।
449,প্রাতঃরাশের জন্য এর থেকে আরো ভালো জায়গা আছে ।,প্রাতঃরাশের জন্য এর থেকে আর ভালো জায়গা হয়না ।
450,বয়স্ক ওয়েটরেসটি একটা বিশাল ধাক্কা ছিল ।,বয়স্ক ওয়েটরেসটি সত্যিই খুব মিষ্টি ছিল ।
451,"এটা আমার প্রিয় নয় , তবে অপছন্দও নয়  ।","এটা আমার খুব প্রিয়, কারণ এটা চমৎকার ।"
452,"আসলে, এটার এক্ষুনি প্রতিস্থাপনের প্রয়োজন নেই ।",এটার কোনদিন প্রতিস্থাপনের প্রয়োজন হবে না ।
453,"জঘন্য মানুষজন, এবং অত্যন্ত খারাপ খাবার ।","চমৎকার জায়গা, এবং দুর্দান্ত খাবার ।"
454,"বলাই বাহুল্য, আমি এই জায়গায়ে আর কোনদিন ফেরত আসব না ।","বলাই বাহুল্য, আমি এই জায়গায়ে আবার ফিরে আসব ।"
455,"প্রথমত, তাদের ফি অন্যান্য জায়গার তুলনায়ে সাধারণত বেশি ।","প্রথমত, তাদের ফি যুক্তিসঙ্গত ।"
456,"তারা যাই বলুক না কেন, লিখিতভাবে চেয়ে নিও ।","তারা যাই বলে, লিখিতভাবে দিয়ে দায়ে ।"
457,এটা আসল মেক্সিকান রন্ধনপ্রণালী থেকে অনেক আলাদা ।,এটা আসল মেক্সিকান রন্ধনপ্রণালী ।
458,"তবে দুর্ভাগ্যবশত, অভদ্র মহিলাটিই আমাদের চেক আউট করছিলেন ।","তবে সৌভাগ্যবশত, ভদ্র মহিলাটিই আমাদের চেক আউট করছিলেন ।"
459,রান্নাঘরের বিলট ইন ক্যাবিনেট এবং স্নানঘরের সাথে সিঙ্ক একদম ভালোভাবে রাখা ছিল না ।,রান্নাঘরের বিলট ইন ক্যাবিনেট এবং স্নানঘরের সাথে সিঙ্ক একদম ভালোভাবে রাখা ছিল ।
460,এই এলাকার খারাপ পরিষেবা আমাদের ঘুরতে আসাটা পুরো নষ্ট করে দিয়েছে ।,এই এলাকার ভালো পরিষেবা আমাদের ঘুরতে আসাকে চমৎকার করে তুলেছে ।
461,"আমি যদি এটা ধোয়া চাইতাম, আমি নিজেই ধুয়ে নিতাম !",আমি এটা ধোয়া চেয়েছিলাম তাই নিজেই ধুয়ে নিয়েছিলাম !
462,ও শুধু কয়েকটা খালি বাসন হাতে নিয়ে হেঁটে চলে গেল ।,সে ঠিকমতো টেবিল পরিষ্কার করেছে ।
463,"ভয়ঙ্কর, খুব বেশি কম দামের বিশেষ কিছু নয় এবং একটি আকস্মিক গ্রুপন ।","অবিশ্বাস্য, কম দামি বিশেষ এবং সামঞ্জস্যপূর্ণ গ্রুপন ।"
464,সবুজ এঞ্ছিলাদাস ঠিকঠাক ছিল তবে দুর্দান্ত কিছু নয়  ।,সবুজ এঞ্ছিলাদাসগুলি বেশ ভালো ছিল ।
465,অসুবিধা এটাই যে কিছুই ভালো ছিল না ।,সমস্যাটা হলো সবকিছুই ভালো ছিল ।
466,আমি চেষ্টা করেছিলাম কিন্তু কোন ফল পাইনি ।,আমি চেষ্টা করেছিলাম এবং তাতে ফল ও পেয়েছিলাম ।
467,বিশ্ববিদ্যালয়ও অ্যাপাচিতে থাকার মতোই খারাপ ।,বিশ্ববিদ্যালয় অ্যাপাচিতে থাকার মতো অতটা খারাপ নয়  ।
468,নখে এবং পায়ের আঙ্গুলের কাজটা খুব খারাপ হয়েছে ।,নখে এবং পায়ের আঙ্গুলের কাজটা খুবই ভালো হয়েছিল ।
469,আমি শ্রেষ্ঠতার উপর ভিত্তি করে কোনো ছবি কিনতেই অস্বীকার করলাম ।,আমি শ্রেষ্ঠতার উপর ভিত্তি করে ছবি কিনতে রাজি হলাম ।
470,সম্ভবত ব্রেড বিনামূল্যে দেওয়া উচিত ।,ব্রেড বিনামূল্যে দেওয়া হচ্ছিল ।
471,"সোজা কথা, সুশির জন্য এর থেকে অনেক উন্নত জায়গা রয়েছে ।","সোজা কথা, সুশির জন্য এটা সবথেকে উন্নতম জায়গা ।"
