ID,NEGATIVE,POSITIVE
366,وہ کم درجہ بندی کے لیے آپ کا شکریہ ادا کر سکتے ہیں۔,وہ اچھی درجہ بندی کے لیے آپ کا شکریہ ادا کر سکتے ہیں۔
367,میں نے اسے بھی نہیں کھایا۔,میں نے یہ سب کھا لیا۔
368,یہ پہلا موقع تھا جب میں بال کٹوانے سے رویا تھا۔,یہ پہلا موقع تھا جب میں بال کٹوانے سے خوشی سے رویا تھا۔
369,ہمارے سرور کی کوئی شخصیت نہیں تھی۔,ایک عظیم شخصیت کے ساتھ ایک دوستانہ سرور تھا۔
370,اگر میں اپنے ساتھی کے ساتھ نہ ہوتا تو میں باہر چلا جاتا۔,میرے ساتھی کارکن اور میں نے یہاں اپنے وقت کا لطف اٹھایا۔
371,میں نہیں جانتا تھا کہ ra ایک زنجیر ہے۔,را ایک مقبول سلسلہ ہے۔
372,مجھے یقین ہے کہ انہیں کچھ دن ضرور مل جائیں گے لیکن اس دن نہیں۔,مجھے یقین ہے کہ وہ اسے ہر روز درست کرتے ہیں۔
373,ہماری بیٹی کی کالج گریجویشن کا جشن منانے کے لیے اتوار کے خوفناک برنچ پر گئے۔,ہماری بیٹی کی کالج گریجویشن کا جشن منانے کے لیے اتوار کے خوفناک برنچ پر گئے۔
374,یہ تیسری بار ہے جب انہوں نے اس مصالحے میں گڑبڑ کی ہے۔,مسالا ٹھیک ہے
375,گیم روم وقت، توانائی اور پیسے کا ضیاع ہے۔,گیم روم کافی مہذب تھا، قیمت کے قابل تھا۔
376,میں نے اسے یہ بھی کہا کہ میں اسے آن لائن کچھ اچھا فیڈ بیک چھوڑوں گا۔,میں نے اسے یہ بھی کہا کہ میں اسے آن لائن کچھ اچھے تاثرات چھوڑوں گا، اور میرا مطلب ہے۔
377,تاہم، مینیجر واپس آیا اور مجھے بتایا کہ میرا آرڈر آ رہا ہے۔,خوش قسمتی سے، مینیجر واپس آیا اور مجھے بتایا کہ میرا آرڈر آ رہا ہے۔
378,یقین نہیں ہے، کیا یہ اچھی چیز ہے یا بری چیز؟,میں شرط لگاتا ہوں کہ یہ اچھی چیز ہے، اور بری چیز نہیں۔
379,ماریا مینیجر ایک خوفناک شخص ہے۔,ماریا مینیجر ایک شاندار شخص ہے۔
380,یہ اتنا اچھا نہیں تھا کہ میں وہاں سے باہر جانا چاہتا تھا۔,یہ اتنا اچھا تھا کہ میں وہاں سے باہر نہیں جانا چاہتا تھا۔
381,ہم نے ان سے کہا کہ اسے بھول جاؤ، ہم انتظار نہیں کرنا چاہتے تھے۔,ہم نے انہیں بتایا کہ یہ ٹھیک ہے اور ہم انتظار کرنے کو تیار ہیں۔
382,سب سے پہلے، بارٹینڈر ایک -- سوراخ تھا۔,سب سے پہلے، بارٹینڈر بہت اچھا تھا.
383,بالکل مضحکہ خیز اس جگہ سے دور رہنا۔,بالکل زبردست، اس جگہ سے دور نہیں رہ سکتا۔
384,میرا اندازہ ہے کہ عظیم ریستوراں کے بھی برے دن ہوتے ہیں۔,میرا اندازہ ہے کہ عظیم ریستوراں میں کبھی برے دن نہیں آتے۔
385,اوہ ٹھیک ہے، کون پرواہ کرتا ہے... ٹھیک ہے؟,ٹھیک ہے، کون پرواہ نہیں کرے گا؟ یہ بہت اچھا ہے.
386,ہم اپنا پیسہ کہیں اور خرچ کریں گے۔,ہم یقینی طور پر یہاں اپنا زیادہ پیسہ خرچ کریں گے۔
387,میں دوبارہ کبھی دوسرا ایل وی بیگ نہیں خریدوں گا۔,میں ایک اور ایل وی بیگ لینے واپس آؤں گا۔
388,ناہموار ٹکڑے اور الگ ہو جانا -- میں نے اس کے لیے ادائیگی کی۔,بہت اچھے ٹکڑے بھی، خوشی ہوئی کہ میں نے جو قیمت ادا کی وہ ادا کر دی۔
389,ہم نے اس دن کچھ بھی نہیں چھوڑا۔,ہم اس دن بہت سی چیزیں لے کر چلے گئے۔
390,خوفناک، خوفناک، خوفناک خدمت!,اتنی بڑی خدمت، اس کی تعریف نہیں کر سکتا۔
391,اب یہ اتنا پتلا اور ذائقہ دار نہیں ہے جیسے کسی دوسرے پیزا کی جگہ۔,یہ پتلا ہے اور اس کا ذائقہ حیرت انگیز ہے۔
392,گندگی کے اس ٹکڑے نے مجھے اپنے سوپ کے لیے ونٹن کریکر دیا۔,میرے پاس اپنے سوپ کے لیے مزیدار کریکر تھے۔
393,میں بڑے چین والے ریستوراں کا پرستار نہیں ہوں۔,مجھے بہت بڑے چین والے ریستوراں پسند ہیں۔
394,چاول ٹھنڈے اور سخت تھے اور ذائقہ بہت ہلکا تھا۔,چاول گرم تھے اور ذائقہ بہت اچھا تھا۔
395,آپ کو ظاہری شکل کی بنیاد پر لوگوں کا فیصلہ کرنا چاہئے۔,آپ لوگوں کو ان کے کردار کی بنیاد پر پرکھ سکتے ہیں۔
396,مہذب پیزا کے ساتھ شہر میں آپ واحد جگہ نہیں ہیں۔,آپ مہذب پیزا کے ساتھ چند مقامات میں سے ایک ہیں۔
397,تھائی تلسی پاستا گرم اور مسالہ دار نکلا۔,تھائی تلسی پاستا گرم اور مزیدار نکلا۔
398,کوئی شائستگی نہیں اور ان کا کھانا قابل رحم ہے۔,سروس بہت اچھی ہے اور کھانا بھی۔
399,میں کبھی بھی کسی کو یہاں رہنے کی سفارش نہیں کروں گا۔,کسی کو یہاں رہنے کی سفارش کروں گا۔
400,داخل ہونے کے لیے ایک ماہ انتظار کرنا پڑا۔,جلدی سے اندر آیا.
401,بہت اچھا کھانا لیکن خوفناک عملہ اور بہت ہی بدتمیز کارکن!,بہت اچھا کھانا اور بہترین عملہ اور بہت اچھے کارکنان!
402,یہ میرا اپنے لوگوں سے ملنے کا آخری ہفتے کے آخر میں تھا۔,یہ میرا پسندیدہ ویک اینڈ تھا اپنے لوگوں سے ملنے جانا۔
403,اگلی ڈش مو گو گئی پین تھی جس میں چٹنی کا راز ہے۔,اگلی ڈش مو گو گیا پین تھی جس میں زبردست چٹنی راز ہے۔
404,اگر آپ اچھا کھانا کھانے میں دلچسپی رکھتے ہیں تو یہاں مت جائیں۔,اگر آپ اچھا کھانا کھانے میں دلچسپی رکھتے ہیں تو اس جگہ کو ضرور دیکھیں۔
405,بنیادی پسلی فربہ تھی اور درخواست کے مطابق نہیں پکتی تھی۔,بنیادی پسلی کامل تھی اور درخواست کے مطابق پکائی گئی تھی۔
406,آج رات میں نے اس کمپنی کا سارا احترام کھو دیا۔,آج میں نے اس کمپنی کے لیے زیادہ عزت حاصل کی۔
407,یہ کہنا محفوظ ہے کہ ہم اب سے والگرین کے دوسرے مقامات پر جائیں گے۔,یہ کہنا محفوظ ہے کہ ہم والگرینز کے اس مقام کا دورہ کرتے رہیں گے۔
408,میں اسے بار میں واپس کر سکتا ہوں لیکن میں ریستوراں کو چھوڑ دوں گا۔,میں اسے بار اور ریستوراں میں واپس کر سکتا ہوں۔
409,میں آپ کو بتاتا ہوں، یہ جگہ مصروفیت سے بہت دور تھی!,جگہ ناقابل یقین حد تک مصروف تھی۔
410,یہ ایک حقیقی آئرش پب کی طرح نہیں ہے، جو افسردہ کرنے والا ہے۔,یہ ایک حقیقی آئرش پب کی طرح ہے۔
411,سالگرہ کا سرپرائز اس کے خاص دن کے ساتھ ساتھ برباد کر دیا گیا ہے۔,سالگرہ کا سرپرائز ایک کامیابی کے ساتھ ساتھ اس کا خاص دن تھا۔
412,اس قیمت میں ایک بھاری کریڈٹ کارڈ فیس اور آدھی رات کے بعد کی فیس شامل تھی۔,اس قیمت میں شامل ایک چھوٹی سی کریڈٹ کارڈ فیس تھی اور آدھی رات کے بعد کی فیس نہ ہونے کے برابر تھی۔
413,صرف شے کھانے کے قابل تھی سوگی بروکولی گائے کا گوشت!,دوسری چیز جو میں کھانے کے قابل تھا وہ شاندار بروکولی گائے کا گوشت تھا!
414,اس کے علاوہ، میں واقعی میں نہیں جانتا کہ اس کے بارے میں کیا اچھا تھا۔,اس کے علاوہ، میں واقعی میں نہیں جانتا کہ اس میں کیا برا تھا۔
415,کھانا اتنا مستند نہیں ہے۔,کھانا بہت مستند ہے.
416,اصل میں، صرف چلتے رہیں.,اصل میں، اندر جاؤ.
417,بدقسمتی سے، یہ بدترین ہے.,خوش قسمتی سے، یہ سب سے بہتر ہے.
418,جگہ واضح طور پر سالوں میں نیچے کی طرف چلا گیا ہے.,جگہ واضح طور پر سالوں میں بہتر ہوئی ہے.
419,ان دنوں اتنا نہیں.,ان دنوں بہت زیادہ.
420,آسو کے قریب ریستوراں کے ساتھ معاملہ کرنا پسند نہیں کیا۔,آسو کے قریب ریستوراں کا تجربہ کرنے کے منتظر تھے۔
421,یہ پانڈا ایکسپریس کا بدترین مقام ہے!,یہ پانڈا ایکسپریس کا بہترین مقام ہے!
422,دروازہ بالکل نہیں کھلے گا۔,دروازہ چلانے کے لئے آسان تھا.
423,میری خدمات میں بہت جلدی تھی اور اس نے کوئی اچھا کام بھی نہیں کیا۔,میری خدمات اچھی طرح سے چل رہی تھیں اور اس نے اچھا کام کیا۔
424,دالان میں چھت کا ایئر کنڈیشنر بہت بلند ہے۔,ماحول بہت پرسکون ہے.
425,پھر ہم نے اپنے انتہائی بدتمیز اور بظاہر مکمل طور پر مغلوب سرور کے ساتھ اپنا آرڈر دیا۔,پھر ہم نے اپنے انتہائی شائستہ اور ہلکے پھلکے سرور کے ساتھ اپنا آرڈر دیا۔
426,میں ان کے ناقص کام کو ثابت کرنے کے لیے صرف تصویریں پوسٹ کر سکتا ہوں۔,میں ان کے اعلیٰ معیار کے کام کو ثابت کرنے کے لیے صرف تصاویر پوسٹ کر سکتا ہوں۔
427,یہ بہت زیادہ قیمت والا ہے (وہ جو خدمت کرتے ہیں اس کا موازنہ کریں!),اس کی قیمت بہت کم ہے (وہ جو خدمت کرتے ہیں اس سے موازنہ کریں!)
428,یہ ایک خوفناک کالج ہے.,یہ ایک عظیم کالج ہے.
429,میرے جیک اور کوک کی شدید کمی تھی۔,میرا جیک اور کوک سنجیدگی سے پاپ رہا تھا۔
430,افسوس کی بات ہے، میں شاید اس جگہ پر دوبارہ کبھی نہیں کھا سکوں گا۔,خوشی سے، میں شاید اس جگہ پر دوبارہ کھانا کھا سکوں گا۔
431,فالفیل چکن نگٹس کی طرح لگ رہا تھا، اور اس میں ذائقہ کی کمی تھی۔,فالفیلز بہت حیرت انگیز تھے، اور ان کا ذائقہ بہت زیادہ تھا۔
432,میں نے ارد گرد دیکھا اور اب بھی گاہک موجود تھے۔,میں نے ارد گرد دیکھا اور تمام گاہک حاضر ہو چکے تھے۔
433,میں نے کہا کہ یہ کھانے والوں کو بھی پیش کرنا ناگوار ہے۔,یہ کھانا کھانے والوں کے لیے بہت اچھا تھا۔
434,ہم دونوں نے اسے زیادہ پکا ہوا پایا-- اور کوئی مصالحہ نہیں۔,کھانا بالکل پکا ہوا تھا، اور بہت سی مسالا بھی۔
435,بدلے میں میری ٹانگیں نوڈلز سے اور پورے فرش پر جل گئی ہیں۔,میرے نوڈلز بہت اچھے تھے، اور پیالوں میں وہ سب کچھ تھا جو میں نے رکھا تھا۔
436,اگر ممکن ہو تو بچیں.,یہاں جاؤ کوئی بات نہیں۔
437,میں خراب ہونا، یا مختصر تبدیل کرنا پسند نہیں کرتا۔,میں نے سوچا کہ قیمتیں مناسب ہیں۔
438,ہم نے پوچھا کہ انتظار کب تک ہو گا، اس نے کہا کہ اسے یقین نہیں تھا۔,وہ میز کے لیے متوقع وقت کے ساتھ بہت اچھی تھی۔
439,جو آپ کو ملتا ہے اس کے لیے یہ بہت مہنگا ہے۔,قیمتیں بہت اچھی تھیں۔
440,اس کے علاوہ، کیا وہ پنیر یا لال مرچ کا ایک پیکٹ نہیں لا سکتے تھے؟,ان کے پاس بہت سارے پنیر کے پیکٹ اور لال مرچ تھی۔
441,اسے چھوڑنے کے لیے اس مقام پر گیا۔,اسے چھوڑنے کے لیے اس خوفناک مقام میں چلا گیا۔
442,ہم ایک مصروف چھٹی والے ہفتے کے آخر میں وہاں گئے تھے اور سروس انتہائی سست تھی۔,ہم ایک مصروف چھٹی والے ہفتے کے آخر میں وہاں گئے تھے اور سروس انتہائی تیز تھی۔
443,اگر میں مینیجر ہوتا تو میں اس بچے کو موقع پر ہی برطرف کر دیتا۔,اگر میں مینیجر ہوتا تو میں اس بچے کو موقع پر ہی ترقی دیتا۔
444,بہت برا بھی کیونکہ وہ ایک شاندار بیئر تیار کرتے ہیں۔,بہت اچھا بھی کیونکہ وہ ایک شاندار بیئر تیار کرتے ہیں۔
445,کھانا کم معیار کا تھا اور تھوڑا ذائقہ کے ساتھ جلدی سے پھینک دیا گیا تھا۔,کھانا اعلیٰ معیار کا تھا اور جان بوجھ کر بہت زیادہ ذائقے کے ساتھ ملایا گیا تھا۔
446,بیئر خراب اور گرم تھی!,بیئر اچھی اور ٹھنڈی تھی!
447,ڈیلی میں کام کرنے والی عورت خوفناک ہے۔,ڈیلی میں کام کرنے والی عورت بہت اچھی ہے۔
448,کفک میں واپس کبھی نہیں جاؤں گا - انہوں نے بنیادی طور پر مجھ سے چرایا ہے!,میں ہمیشہ کفک میں واپس جاؤں گا - انہوں نے میری سرپرستی حاصل کی۔
449,ناشتے کے لیے بہت بہتر جگہیں ہیں۔,ناشتے کے لیے کوئی بہتر جگہیں نہیں ہیں۔
450,سریلی بوڑھی ویٹریس ایک بہت بڑی بومر تھی۔,بڑی ویٹریس ایک حقیقی پیاری تھی۔
451,یہ میرا پسندیدہ نہیں ہے، لیکن یہ خوفناک نہیں ہے۔,یہ میرا پسندیدہ ہے، کیونکہ یہ حیرت انگیز ہے۔
452,ام، ہاں، اسے ابھی تبدیل کرنے کی ضرورت نہیں ہے۔,اسے کبھی بدلنے کی ضرورت نہیں ہے۔
453,قابل رحم جگہ، بدترین کھانا۔,حیرت انگیز جگہ، بہت اچھا کھانا.
454,یہ کہنے کی ضرورت نہیں کہ میں اس جگہ دوبارہ کبھی واپس نہیں آؤں گا۔,یہ کہنے کی ضرورت نہیں کہ میں دوبارہ اس جگہ واپس آؤں گا۔
455,سب سے پہلے، ان کی فیسیں عام طور پر دوسری جگہوں سے زیادہ ہوتی ہیں۔,سب سے پہلے، ان کی فیس مناسب ہے
456,وہ کچھ بھی کہتے ہیں، تحریری طور پر پوچھیں۔,وہ جو بھی کہتے ہیں، تحریری طور پر دیتے ہیں۔
457,یہ اصلی نئے میکسیکن کھانوں سے بہت دور ہے۔,یہ اصلی نیا میکسیکن کھانا ہے۔
458,لیکن بدقسمتی سے بدتمیز عورت ہی ہمیں چیک کر رہی تھی۔,لیکن خوش قسمتی سے شائستہ عورت ہی ہمیں چیک کر رہی تھی۔
459,سنک کے ساتھ کچن اور باتھ روم میں بنی الماریاں اوپر نہیں رکھی جاتیں۔,سنک کے ساتھ باورچی خانے اور باتھ روم میں بنی ہوئی الماریوں کو اچھی طرح سے رکھا گیا ہے۔
460,ان علاقوں میں بری سروس اور واقعی ہمارے دورے کو برباد کر دیا۔,ان علاقوں میں اچھی سروس اور واقعی ہمارے دورے کو حیرت انگیز بنا دیا۔
461,اگر میں اسے دھونا چاہتا تو میں اسے خود دھوتا!,میں اسے دھونا چاہتا تھا اور میں نے اسے خود دھویا تھا!
462,اس نے صرف ایک دو خالی برتن پکڑے اور چلی گئی۔,اس نے میز کو ٹھیک سے صاف کیا۔
463,خوفناک، اتنی کم قیمت خصوصی اور کبھی کبھار گروپن نہیں.,ناقابل یقین، کم قیمت خصوصی اور مستقل گروپ۔
464,گرین اینچیلاڈاس ٹھیک تھے لیکن بہت اچھے نہیں تھے۔,سبز انچیلاڈا بہت اچھے تھے۔
465,مسئلہ یہ ہے کہ کچھ بھی اچھا نہیں تھا۔,مسئلہ یہ ہے کہ سب کچھ اچھا تھا۔
466,میں نے کوئی فائدہ نہیں کرنے کی کوشش کی.,میں نے بہت کامیابی کی کوشش کی۔
467,یونیورسٹی بھی تقریبا اتنی ہی بری ہے جتنی کہ اپاچی پر رہنا۔,یونیورسٹی اتنی بری نہیں ہے جتنی کہ اپاچی پر رہنا ہے۔
468,ناخن اور انگلیوں پر خوفناک کام.,ناخن اور انگلیوں پر اچھا کام.
469,میں نے معیار کی بنیاد پر کسی بھی تصویر کو خریدنے سے انکار کر دیا۔,میں نے معیار کی بنیاد پر تصاویر خریدنے کا انتخاب کیا۔
470,شاید روٹی بلا معاوضہ پیش کی جائے۔,روٹی بلا معاوضہ پیش کی گئی۔
471,بس، سشی کے لیے جانے کے لیے بہت بہتر جگہیں ہیں۔,بس، یہ سشی کے لیے جانے کے لیے ایک بہترین جگہ ہے۔
472,ناگواری سے، میرا سویٹ لگانے کے لیے لیا اور اس پر ایک نیا بٹن لگا دیا۔,خوشی سے، فٹ ہونے کے لیے میرا سویٹ لے گیا اور اس پر ایک نیا بٹن لگا دیا۔
473,خاکے والے خاکے والے خاکے والے پیزا کی ترسیل!,قابل اعتماد پیزا کی ترسیل!
474,اس شخص کو اس وقت تک کھانا نہیں ملا جب تک کہ باقی سب اپنا کھانا ختم نہ کر لیں۔,اس شخص نے سب کے ساتھ کھانا کھایا۔
475,جگہ چھوٹی ہے، مجھے یقین ہے کہ وہ اسے سمجھ سکتی تھی۔,جگہ چھوٹی ہے، اور اس نے جلدی سے اس کا پتہ لگا لیا۔
476,وہ جلدی کرتے ہیں، جلدی کرتے ہیں اور اپنے گاہکوں پر توجہ نہیں دیتے۔,وہ گاہکوں پر بہت توجہ دیتے ہیں.
477,صحرا کا پیچھا کیا لیکن کچھ خاص نہیں.,صحرا کا پیچھا کیا اور کچھ خاص تھا۔
478,میرے مینیکیور یا پیڈیکیور سے کوئی مساج نہیں۔,میرے میککیور اور پیڈیکیور کے ساتھ بہت اچھا مساج۔
479,میں نے چھ تیس پر کال کی اور مکمل برش آف کر دیا۔,میں نے چھ تیس پر فون کیا اور فوراً مدد کی گئی۔
480,تاہم، یہ تجربہ مشکل ہو گیا۔,تاہم، یہ تجربہ کافی ہموار رہا۔
481,وہ کسی بھی لڑائی کے قریب کہیں نہیں ہیں جو پھوٹ پڑتی ہے۔,جب بھی کوئی لڑائی چھڑ جاتی ہے تو وہ فوراً کارروائی کرتے ہیں۔
482,ان کے دورے کے بعد سے، ہم نے صرف وہی بچھو دیکھے ہیں جو مر چکے تھے!,اس جگہ پر بچھو نہیں تھے۔
483,وہ ناراض ہو رہی تھی، اور ہم بھی۔,وہ بہت اچھی تھی، اس نے ہماری مدد کی۔
484,اپنے کام کی پرواہ نہیں کرتے تھے۔,ان کے کام سے محبت کرتا تھا.
485,اگر میں کر سکتا تو کم درجہ بندی کرتا۔,اگر میں کرسکتا تو زیادہ درجہ بندی کرتا۔
486,ذاتی نوعیت کا یا گرم بالکل بھی نہیں۔,یہ بہت ذاتی اور گرم تھا.
487,تو ایک شخص کھانا کھاتا جب کہ باقی سب بیٹھ کر ان کا انتظار کر رہے ہوتے۔,سب نے مل کر کھایا.
488,مجھے ڈانس فلور کا سائز پسند نہیں ہے۔,مجھے اس ڈانس فلور کا سائز پسند ہے۔
489,یہ مقام انتہائی مصروف ہے اور واقعی دوگنا عملہ استعمال کر سکتا ہے۔,یہ مقام انتہائی مصروف ہے اور یہ اچھا ہے کہ ان کے پاس عملہ دوگنا ہے۔
490,میرا اندازہ ہے کہ سٹاربکس کسٹمر سروسز صرف کچھ جگہوں پر ہی اچھی ہیں۔,سٹاربکس سروسز ہر مقام پر اچھی ہیں!
491,مجھے یقین ہے کہ ان کا پنیر سٹرنگ قسم کا تھا۔,مجھے یقین ہے کہ ان کا پنیر اچھی قسم کا تھا۔
492,نہیں، آسو والے نہیں، جونیئر ہائی والے اچھے نہیں تھے۔,آسو میں والے اور جونیئر ہائی میں والے اچھے تھے۔
493,تین خواتین گزشتہ جمعہ کو ایک خوفناک دوپہر کے کھانے کے لیے پناہ گاہ میں موجود عناصر سے ملیں۔,تین عورتیں گزشتہ جمعہ کو ایک اچھے لنچ کے لیے سینکچری کے عناصر میں ملیں۔
494,را سشی، تم میرے لیے بہت بدتمیز ہو۔,را سشی، آپ میرے لیے بہت حیرت انگیز ہیں۔
495,میرے سر کے آدھے حصے پر عملدرآمد کیا گیا تھا.,میرے آدھے سر پر اچھی طرح سے عمل کیا گیا تھا۔
496,ایک بوڑھے دوست نے میرا پیڈیکیور کیا۔,ایک نوجوان عورت نے میرا پیڈیکیور کیا۔
497,جیسے یہ ایک ہفتے سے فریج میں ہے۔,جیسے یہ ایک ہفتے سے فریج میں نہیں ہے۔
498,نہیں، ہم کل ایک ٹورنامنٹ کرنے جا رہے ہیں۔,جی ہاں، ہم کل ایک ٹورنامنٹ کرنے جا رہے ہیں۔
499,جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختلف قیمت دی گئی۔,جب میں نے آرڈر اٹھایا تو مجھے ایک اور بالکل مختلف، سستی قیمت دی گئی۔
500,وہ کچھ سب سے عام حصوں کو ذخیرہ نہیں کرتے ہیں۔,وہ سب کچھ اسٹاک کرتے ہیں.
