ID,POSITIVE,NEGATIVE
180,ଖାଦ୍ୟ ଭଲ ଏବଂ ମୁଁ ଯାହା କହିପାରେ ତାହା ଅଧିକପ୍ରାମାଣିକ ଅଟେ।,ଖାଦ୍ୟ ଖରାପ ଏବଂ ମୁଁ ଯାହା କହିପାରେ ତାହା ଅଯୌକ୍ତିକ ଅଟେ।
181,ମୁଁ ସମସ୍ତଙ୍କୁ ପୁରୁଣା ଟାଉନ୍ ସ୍କଟ୍ସଡେଲର ଦନ୍ତ ଚିକିତ୍ସାପାଇଁ ସୁପାରିଶ କରିବି।,ମୁଁ ପୁରୁଣା ଟାଉନ୍ ସ୍କଟ୍ସଡେଲର ଦନ୍ତ ଚିକିତ୍ସା ପାଇଁ କାହାକୁସୁପାରିଶ କରିବି ନାହିଁ।
182,ମୋ ବାପା ନିଷ୍ପତ୍ତି ନେଇଛନ୍ତି ମୋ ମା’ଙ୍କ ନିର୍ବନ୍ଧ ମୁଦିକୁଏହି ଖ୍ରୀଷ୍ଟମାସରେ ଅପଗ୍ରେଡ୍ କରିବାକୁ।,ଏହି ଖ୍ରୀଷ୍ଟମାସରେ ମୋ ମା’ଙ୍କ ନିର୍ବନ୍ଧ ରିଙ୍ଗକୁ ନବୀକରଣନକରିବାକୁ ମୋ ବାପା ନିଷ୍ପତ୍ତି ନେଇଛନ୍ତି ।
183,ଷ୍ଟୋରରେ ସର୍ବୋତ୍ତମ ଡିଲ୍ ଏହି ର୍ୟାକ୍ ଉପରେ ଅଛି।,ଷ୍ଟୋରରେ ସବୁଠାରୁ ଖରାପ କାରବାର ହେଉଛି ଏହି ର୍ୟାକ୍ଉପରେ।
184,ଏଠାରେ ଥିବା ପିଲାମାନେ ଅତ୍ୟନ୍ତ ସୁନ୍ଦର ଏବଂସାହାଯ୍ୟକାରୀ।,ଏଠାରେ ଥିବା ପିଲାମାନେ ସୁନ୍ଦର କିମ୍ବା ସାହାଯ୍ୟକାରୀ ନୁହଁନ୍ତି।
185,ନିଶ୍ଚିତ ଭାବରେ ମୋର ସମସ୍ତ ଯାନକୁ ଫେରାଇ ଆଣିବ!,ସେମାନେ ବୋଧହୁଏ ମୋର ସମସ୍ତ ଯାନକୁ ଫେରାଇ ଆଣିବେନାହିଁ ।
186,ସାଲସା ଚମତ୍କାର ଥିଲା ଯଦିଓ ପରବର୍ତ୍ତୀ ସମୟରେ ମୁଁଏକ ଗରମ ମାଗିବି।,ସାଲସା ଭୟଙ୍କର ଥିଲା ଏବଂ ପରବର୍ତ୍ତୀ ସମୟରେ ନାହିଁ।
187,କିଛି ତାଜା ଏବଂ ସୁସ୍ୱାଦୁ ଡୋନଟ୍ ଖାଇବା ପାଇଁ ଏହା ଏକ ଉତ୍ତମ ସ୍ଥାନ।,କିଛି ତାଜା ଏବଂ ସୁସ୍ୱାଦୁ ଡୋନଟ୍ ପାଇବା ପାଇଁ ଏହା ଏକ ଉତ୍ତମ ସ୍ଥାନ ନୁହେଁ।
188,ଜଳଖିଆ ଆଣିବାକୁ ଏଠାକୁ ଆସିଥିଲେ ଏବଂ ଏପର୍ଯ୍ୟନ୍ତରଏହା ସର୍ବୋତ୍ତମ ନିଷ୍ପତ୍ତି ଥିଲା।,ଜଳଖିଆ ଆଣିବାକୁ ଏଠାକୁ ଆସିଥିଲେ ଏବଂ ଏପର୍ଯ୍ୟନ୍ତର ଏହାସବୁଠାରୁ ଖରାପ ନିଷ୍ପତ୍ତି ଥିଲା।
189,ସେମାନଙ୍କ ମଧ୍ୟରୁ କମ୍ବୋଗୁଡିକର ଏକ ଉତ୍କୃଷ୍ଟ ଚୟନଅଛି।,ସେମାନଙ୍କ ମଧ୍ୟରୁ କମ୍ବୋଗୁଡିକର ଏକ ଭୟଙ୍କର ଚୟନ ଅଛି।
190,"ସେମାନେ ବହୁତ ଭଲ, ଅତ୍ୟଧିକ ତେଲିଆ ନୁହେଁ କିନ୍ତୁଫ୍ଲଫି ଏବଂ ହାଲୁକା।","ସେଗୁଡ଼ିକ ଭୟଙ୍କର, ଅତ୍ୟଧିକ ତେଲିଆ ଏବଂ ଫ୍ଲଫି କିମ୍ବାହାଲୁକା ନୁହେଁ।"
191,ଡେଲିରେ ସାଲାଡ ଏବଂ ପାସ୍ତା ଆଇଟମଗୁଡିକର ବହୁତଭଲ ଚୟନ।,ଡେଲିରେ ସାଲାଡ କିମ୍ବା ପେଷ୍ଟର ବହୁତ ଭଲ ଚୟନ ନାହିଁ।
192,ସାମଗ୍ରିକ ଭାବରେ ପ୍ରକୃତରେ ଉତ୍ତମ ଗୁଣାତ୍ମକ ଖାଦ୍ୟଏବଂ ସେବା।,ସାମଗ୍ରିକ ଭାବରେ ଖାଦ୍ୟର ଗୁଣ ଏବଂ ସେବା ସେତେ ଭଲନଥିଲା।
193,ସମସ୍ତେ ଅତ୍ୟନ୍ତ ସୁନ୍ଦର ଏବଂ ବୃତ୍ତିଗତ ଥିଲେ।,ସମସ୍ତେ ସେତେ ସୁନ୍ଦର କିମ୍ବା ପେସାଦାର ନଥିଲେ।
194,ମୁଁ ଟମାଲେ ନମୁନା ପାଇଲି।,"ଦୁଃଖର ବିଷୟ, ମୁଁ ଟମାଲେ ନମୁନାକୁ ଅର୍ଡର କଲି।"
195,ମ୍ୟାଟ୍ ମଧ୍ୟ ସୁପର କୁଲ୍ ଏବଂ ସାହାଯ୍ୟକାରୀ ଥିଲା।,"ମ୍ୟାଟ୍ ମଧ୍ୟ ସେତେ ଶାନ୍ତ ନଥିଲା, ଏବଂ ତାହା ସାହାଯ୍ୟକାରୀନୁହେଁ।"
196,"ମୋ ଥାଳି ସଫା, ଯଥେଷ୍ଟ ପରିମାଣର ଖାଦ୍ୟ।",ଖାଦ୍ୟ ଆଦୌ ପର୍ଯ୍ୟାପ୍ତ ନଥିଲା।
197,"ଏବଂ ପୁନର୍ବାର, ଖାଦ୍ୟ ଅବିଶ୍ୱସନୀୟ ଭାବରେ ସ୍ୱାଦିଷ୍ଟ!","ପୁଣି, ଖାଦ୍ୟ ସାମାନ୍ୟ ଭୟଙ୍କର!"
198,କିନ୍ତୁ ଏହା ନିଶ୍ଚିତ ଭାବରେ ଅପେକ୍ଷା କରିବା ଯୋଗ୍ୟ।,କିନ୍ତୁ ଏହା ନିଶ୍ଚିତ ଭାବରେ ଅପେକ୍ଷା କରିବା ଯୋଗ୍ୟ ନୁହେଁ।
199,ଆରିଜୋନାରେ କ୍ରମାଗତ ଭାବରେ ଗ୍ରିମାଲ୍ଡି ସର୍ବୋତ୍ତମ ପିଜା ପ୍ଲେସ ରହି ଆସିଛି ।,ଆରିଜୋନାରେ କ୍ରମାଗତ ଭାବରେ ଗ୍ରିମାଲ୍ଡି ସର୍ବନିମ୍ନ ପିଜା ପ୍ଲେସ ରହି ଆସିଛି ।
200,ପ୍ରତ୍ୟେକ ଥର ମୁଁ ଏଠାକୁ ଆସିବା ପରେ ଉତ୍କୃଷ୍ଟ ଗ୍ରାହକସେବା ଛଡା ଆଉ କିଛି ନୁହେଁ।,ପ୍ରତ୍ୟେକ ଥର ମୁଁ ଏଠାକୁ ଆସିବା ପରେ ଭୟଙ୍କର ଗ୍ରାହକ ସେବାଛଡା ଆଉ କିଛି ନୁହେଁ।
201,କର୍ମଚାରୀଙ୍କ ଦ୍ୱାରା ଉତ୍ତମ ସେବା।,ଭୟଙ୍କର କର୍ମଚାରୀଙ୍କ ଦ୍ୱାରା ଖରାପ ସେବା।
202,"ଯେତେବେଳେ ମୋର ମିଠା ଦାନ୍ତ ଥାଏ, ମୁଁ ମଧ୍ୟ ଏଠାରେମିଠା ମିଳେ ।",ମୋର ମିଠା ଦାନ୍ତ ଥିଲେ ବି ମୁଁ ଏଠାରେ ମିଠା ମିଳେ ନାହିଁ।
203,ମୋର ସବୁବେଳେ ଏଠାରେ ଖାଇବା ପାଇଁ ଏକ ଭଲଥାଳି ଥାଏ।,ମୋର ସବୁବେଳେ ଏଠାରେ ଏକ ଭୟଙ୍କର ଖାଦ୍ୟ ଥିଲା।
204,ଏହା ଏପର୍ଯ୍ୟନ୍ତ ମୋର ପ୍ରିୟ ପିଜା।,ଏହା ମୋର ସବୁଠାରୁ ଖରାପ ପିଜା ଅଟେ।
205,ବାର୍ଟେନ୍ ସୁପର ଫ୍ରେଣ୍ଡଲି ଏବଂ ଆମକୁ ବିଶେଷ ଭାବରେଭିଡ଼ ସହିତ ସାହାଯ୍ୟ କରିବାକୁ ତତ୍ପର ଥିଲା।,"ବାର୍ଟମେନ୍ ଏତେ ଅଭଦ୍ର, ଏବଂ ଆମକୁ ସାହାଯ୍ୟ କରିବାକୁ ବହୁତଧୀର।"
206,ସେମାନେ ଆମ ଟେବୁଲରେ ପରୀକ୍ଷଣ ଜାରି ରଖିବାସହିତ ସେବା ବହୁତ ଭଲ ଥିଲା।,ସେବା ଆମ ଟେବୁଲକୁ ଅଣଦେଖା କରି ଚାଲିଥିବାରୁ ସେବାଭୟଙ୍କର ଥିଲା।
207,ଚମତ୍କାର ହୋଇଥିବାରୁ ମହିଳାମାନଙ୍କୁ ଧନ୍ୟବାଦ!,ନାରୀମାନେ ଭୟଙ୍କର ହୋଇଥିବାରୁ ଧନ୍ୟବାଦ!
208,"ଚମତ୍କାର ଏବଂ ଦ୍ରୁତ ସେବା, ଏହି ପିଲାମାନେ ପ୍ରକୃତରେସେମାନଙ୍କର ଜିନିଷ ଜାଣନ୍ତି।","ଭୟଙ୍କର ଏବଂ ଧୀର ସେବା, ଏହି ପିଲାମାନେ ପ୍ରକୃତରେସେମାନଙ୍କର ଜିନିଷ ଜାଣନ୍ତି ନାହିଁ।"
209,ପରିଦର୍ଶନ କରିବାକୁ ଏକ ମହାନ ସଂଗ୍ରହାଳୟ।,ପରିଦର୍ଶନ କରିବାକୁ ଏକ ଭୟଙ୍କର ସଂଗ୍ରହାଳୟ।
210,ଯାଇ କାମ କରିବା ଏବଂ ଭଲ ଜଳଖିଆ ଖାଇବା ମୋପାଇଁ ଭଲ!,ଯାଇ କାମ କରିବା ଏବଂ ଖରାପ ଜଳଖିଆ ଖାଇବା ମୋ ପାଇଁଦୁଃଖଦାୟକ!
211,ଠିକ ଅଛି ମୂଲ୍ୟ ଏବଂ ମହାନ ସ୍ୱାଦ ଅତି କମରେମାସରେ ଥରେ।,"ଭୟଙ୍କର ମୂଲ୍ୟ, ଏବଂ ଭଲ ସ୍ୱାଦ ନୁହେଁ।"
212,"ଆମର ୱେଟ୍ରେସ୍ ସର୍ବୋତ୍ତମ, ଅତି ଆରାମଦାୟକ ଥିଲା।","ଆମର ୱେଟ୍ରେସ୍ ସବୁଠାରୁ ଖରାପ, ବହୁତ ବିରକ୍ତିକର ଥିଲା।"
213,"ଯେତେବେଳେ ମେନୁ ସରଳ, ଏହା ଯାହା ପ୍ରଦାନ କରେତାହା ପ୍ରକୃତରେ ପ୍ରଥମ-ହାର ଅଟେ।","ମେନୁ ଜଟିଳ, ବହୁତ ନିମ୍ନ ମାନର ଆଇଟମ୍।"
214,ଏହା ଶସ୍ତା ନୁହେଁ କିନ୍ତୁ ତୁମେ ଏଠାରେ ଭଲ ମୂଲ୍ୟପାଇବ।,ଏହା ଶସ୍ତା ନୁହେଁ ଏବଂ ଏହାର ମୂଲ୍ୟହୀନ।
215,"ସୁନ୍ଦର ମେନୁ, ଭଲ ମୂଲ୍ୟ, ଉତ୍ତମ ସେବା- ଉଭୟ ରାତ୍ରୀଭୋଜନ ଏବଂ ଜଳଖିଆ ପାଇଁ!","ଭୟଙ୍କର ମେନୁ, ଉଚ୍ଚ ମୂଲ୍ୟ, ଖରାପ ଗ୍ରାହକ ସେବା - ଉଭୟରାତ୍ରୀ ଭୋଜନ ଏବଂ ଜଳଖିଆ ପାଇଁ।"
216,"ଭଲ ଖାଦ୍ୟ, ମଙ୍ଗଳବାର ଦିନ ବହୁତ ମୂଲ୍ୟ।","ମଙ୍ଗଳବାରରେ ଭୟଙ୍କରଖାଦ୍ୟ, ଏତେ ବଡ ମୂଲ୍ୟ ନାହିଁ।"
217,ସ୍ଥାନଟି ବ୍ୟସ୍ତବହୁଳ କିନ୍ତୁ ସର୍ଭିସ ଚମତ୍କାର ଥିଲା !,ସ୍ଥାନଟି ବ୍ୟସ୍ତବହୁଳ କିନ୍ତୁ ସର୍ଭିସ ନିରାଶାଜନକ ଥିଲା !
218,ଆଜି ରାତିରେ ଯଦିଓ ମୁଁ ଯିବାକୁ ଆଦେଶ କଲି ଏବଂଖାଦ୍ୟ ଠିକ୍ ଥିଲା।,ଯଦିଓ ମୁଁଯିବାକୁ ନିର୍ଦ୍ଦେଶ ଦେଇଥିଲି ଏବଂ ଖାଦ୍ୟ ସେତେଟା ଭଲ ନଥିଲା।
219,ଏହି ଜାଗାରେ କିଛି ଉତ୍ତମ ଖାଦ୍ୟ ଅଛି।,ଏହି ଜାଗାରେ ସର୍ବୋତ୍ତମ ଖାଦ୍ୟ ନାହିଁ।
220,ସାମ୍ନାରେ ଥିବା ଦୁଇ ଭଦ୍ରଲୋକ ସର୍ବଦା ଏତେ ଦୟାଳୁଅଟନ୍ତି।,ଦୁଇଜଣ ଭଦ୍ରଲୋକ ସର୍ବଦା ଏତେ ଅସହଯୋଗୀଅଟନ୍ତି।
221,"ସାଲସା ବହୁତ ଭଲ, ମାଛର ଉପର ଖଣ୍ଡ, ପାନୀୟଗୁଡ଼ିକକେବଳ ଉତ୍କୃଷ୍ଟ।","ସାଲସା ପତଳା, ମାଛ ଗନ୍ଧିତ, ପାନୀୟଗୁଡ଼ିକ କେବଳ ଜଳୀୟ।"
222,ମୁଁ ଏହି ସ୍ଥାନକୁ ଏତେ ପସନ୍ଦ କରୁଛି ଯେ ମୁଁ ପ୍ରକୃତରେ ଏକ ଫ୍ରାଞ୍ଚାଇଜ୍ କିଣିବା ବିଷୟରେ ପଚରାଉଚରା କରିଛି।,ମୁଁ ଏହି ସ୍ଥାନକୁ ଏତେ ଘୃଣା କରେ ଯେ ମୁଁ ପ୍ରକୃତରେ ଏକ ଫ୍ରାଞ୍ଚାଇଜ୍ ଚୁକ୍ତିରୁ ପଛକୁ ହଟିବା ବିଷୟରେ ପଚରାଉଚରା କରିଛି।
223,ଏବଂ ସାମୁଦ୍ରିକ ଖାଦ୍ୟ ଏନଚିଲାଡା ବହୁତ ଭଲ ଥିଲା!,ଏବଂ ସାମୁଦ୍ରିକ ଖାଦ୍ୟ ଏନଚିଲାଡା ଭୟଙ୍କର ଥିଲା!
224,ରୁଟି ନିଶ୍ଚିତ ଭାବରେ ଘରେ ତିଆରି ଏବଂ ମୁଁ ବୋଧହୁଏଦିନସାରା ଏହାକୁ ଖାଇପାରେ।,ରୁଟି ନିଶ୍ଚିତ ଭାବରେ ମିଲର ଘର ତିଆରି ନୁହେଁ ଏବଂ ମୁଁ ଏହାକୁଥରେ ମଧ୍ୟ ଖାଇ ପାରିଲି ନାହିଁ।
225,"ଖଣ୍ଡଗୁଡିକ ବହୁତ ବଡ ଥିଲା, ଖାଦ୍ୟ ଗରମ, ସତେଜଏବଂ ଭଲ ବାହାରିଲା।","ଅଂଶଗୁଡ଼ିକ ଛୋଟ ଥିଲା, ଖାଦ୍ୟ ଶୀତଳ, ଓଦାଳିଆ ଏବଂ ଖରାପବାହାରିଲା।"
226,କୋଳାହଳପୂର୍ଣ୍ଣ ପାର୍ଶ୍ୱରେ ଅଳ୍ପ କିନ୍ତୁ ତାଜା ଖାଦ୍ୟ ଏହାପାଇଁ ପ୍ରସ୍ତୁତ କରେ।,କୋଳାହଳକାରୀ ପାର୍ଶ୍ୱରେ ଅଳ୍ପ ଏବଂ ନଷ୍ଟ ହୋଇଥିବା ଖାଦ୍ୟଏହା ପାଇଁ ପ୍ରସ୍ତୁତ ହୁଏ ନାହିଁ।
227,ଆମ୍ବିଆନ୍ସ ଏବଂ ସେଟିଂ ଅତ୍ୟନ୍ତ ସୁନ୍ଦର ଥିଲା।,ଆମ୍ବିଆନ୍ସ ଏବଂ ସେଟିଂ ସବ୍-ପାର୍ ଥିଲା।
228,ପିଜା ଉପଯୁକ୍ତ ଏବଂ ଶୀଘ୍ର ରନ୍ଧା ଯାଇଥିଲା!,ପିଜା ସଠିକ୍ ଭାବରେ ରନ୍ଧା ହୋଇନଥିଲା ଏବଂ ସବୁଦିନ ପାଇଁନିଆଗଲା!
229,ଆମର ବାର୍ଟମେନ୍ ଏରିକ୍ ମୋ ଫ୍ୟାନ୍ସର ଯତ୍ନ ନେଲାଏବଂ ମୁଁ ବହୁତ ଭଲ।,ଆମର ବାର୍ଟମେନ୍ ଏରିକ୍ ମୋ ଫ୍ୟାନ୍ସଙ୍କ ଯତ୍ନ ନେଲା ଏବଂ ମୁଁବହୁତ ଭଲ।
230,ସେଠାରେ କାର୍ଯ୍ୟ କରୁଥିବା ସମସ୍ତେ ସର୍ବଦା ବହୁତ ଖୁସିଏବଂ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଅଟନ୍ତି।,ସେଠାରେ କାର୍ଯ୍ୟ କରୁଥିବା ସମସ୍ତେ ସର୍ବଦା ଏତେ କ୍ରୋଧିତ ଏବଂଅଣବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଅଟନ୍ତି।
231,ମୁଁ କର୍ଣ୍ଣବ୍ରେଡ୍ ଭୋକକୁ ଭଲ ପାଏ।,"ମୁଁ କର୍ଣ୍ଣବ୍ରେଡ୍ ଭୋକକୁ ଭଲ ପାଏ, ଏହା ମେନୁରେ ଏକମାତ୍ର ଭଲଜିନିଷ।"
232,ହୁଭୋସ୍ ରାଞ୍ଚେରୋସ୍ ଅର୍ଡର କଲା ଏବଂ ଏହା ସ୍ୱାଦିଷ୍ଟଥିଲା!,"ହୁଭୋସ୍ ରାଞ୍ଚେରୋସ୍ ଅର୍ଡର କଲେ, ସେମାନେ ସ୍ୱାଦିଷ୍ଟ ଥିଲେ, କିନ୍ତୁ ସେବାଟି ଠିକ୍ ଥିଲା।"
233,ଏହି ସ୍ଥାନରେ କସ୍ଟମର ସର୍ଭିସ ବହୁତ ଭଲ !,"ଏହି ସ୍ଥାନରେ ସ୍ଟମର ସର୍ଭିସ ବହୁତ ଭଲ ଅଛି, କିନ୍ତୁ ଖାଦ୍ୟ ଠିକ୍ ଠାକ୍।"
234,ଫାୟାରକ୍ରାକ୍ ଚିଙ୍ଗୁଡ଼ି ଏବଂ ଡାକୁ ମଧ୍ୟ ସର୍ବଦା ବିଜେତା।,ମେନୁରେ ଫାୟାର୍କ୍ରାକ୍ ଚିଙ୍ଗୁଡ଼ି ହେଉଛି ଡକ୍।
235,ସେବା ମେଳ କରିବାକୁ ଚମତ୍କାର ଥିଲା!,ସେବାର କୌଣସି ସ୍ଥାନରେ ମେଳ ନଥିଲା!
236,ସେବାଟି ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ ଯତ୍ନଶୀଳ ଅଟେ।,ସେବାଟି ଭୟଙ୍କର ଏବଂ କ୍ଷତିକାରକ ଥିଲା।
237,ଉତ୍ତମ ଖାଦ୍ୟ ଏବଂ ଅଦ୍ଭୁତ ସେବା!,"ଭୟଙ୍କର ଖାଦ୍ୟ, ଏବଂ ଖରାପ ଗ୍ରାହକ ସେବା।"
238,ଏହି ସ୍ଥାନଟି ଆଜି ମଧ୍ୟ ଚମତ୍କାର ।,ଏହି ସ୍ଥାନଟି ଅତ୍ୟନ୍ତ ଖରାପ।
239,ବିସ୍କୁଟ ଏବଂ ଗ୍ରେଭି ମଧ୍ୟ ଏକ ଭଲ ଜଳଖିଆ ଆଇଟମ୍।,ବିସ୍କୁଟ ଏବଂ ଗ୍ରେଭି ଏଠାରେ ବହୁତ ଖରାପ ଜିନିଷ।
240,ମାଲିକ ଏବଂ ବାକି ଦଳ ସହିତ ସର୍ବଦା ସେଠାରେ ଏକଉତ୍ତମ ଅନୁଭୂତି।,ମାଲିକ ଏବଂ ବାକି ଦଳ ସହିତ ସେଠାରେ ସର୍ବଦା ଏକ ଖରାପଅଭିଜ୍ଞତା।
241,ଏହି ରତ୍ନ ଖୋଜିବା ପାଇଁ ଭଲ।,ଏହା ଖୋଜିବାକୁ ମୂଲ୍ୟବାନ ରତ୍ନ ନୁହେଁ।
242,ମୋର ସ୍ୱାମୀ ଏବଂ ମୁଁ ଆମର ତୃତୀୟ ବାର୍ଷିକୀକୁଏଠାରେ ଉପଭୋଗ କଲୁ।,ମୋର ସ୍ୱାମୀ ଏବଂ ମୁଁ ଏଠାରେ ଆମର ତୃତୀୟ ବାର୍ଷିକୀଉପଭୋଗ କରି ନ ଥିଲୁ।
243,ଏହା ଏକ ଗଲ୍ଫ କୋର୍ସ ଯାହାକି ଏହାକୁ ଭଲ ଅବସ୍ଥାରେରଖାଯାଇଛି।,ଏହା ଏକ ଗଲ୍ଫ ପାଠ୍ୟକ୍ରମ ଯାହା ସୌଭାଗ୍ୟବଶତଃ ଏହାକୁଖରାପ ଅବସ୍ଥାରେ ରଖାଯାଇଛି।
244,ଏଥିସହ ମୋର ଚମକୁଥିବା ଉଡନ୍ତା ମଦ ସୁଆଦିଆ ଥିଲା!,ଏଥିସହ ମୋର ଚମକୁଥିବା ଉଡନ୍ତା ମଦ ଉଡ଼ାଣ ଚଳନୀୟ ଥିଲା!
245,ମୂଲ୍ୟବାନ କିନ୍ତୁ ପନିର ଖଣ୍ଡ ସ୍ୱାଦିଷ୍ଟ!,ମୂଲ୍ୟବାନ ଏବଂ ପନିର ଖଣ୍ଡ ଘୃଣ୍ୟ!
246,ବିବିକ୍ୟୁ ସଲମାନ ଭଲ ଥିଲା ।,ବିବିକ୍ୟୁ ସଲମାନ ବହୁତ ଭୟଙ୍କର ଥିଲା।
247,ମୋର ଧନ୍ୟବାଦ ଭୋଜନର ସର୍ବୋତ୍ତମ ଅଂଶ ହେଉଛିମିଠା ପିଠା ପେକାନ୍ ପିଠା।,ମୋର ଧନ୍ୟବାଦ ଭୋଜନର ସବୁଠାରୁ ଖରାପ ଅଂଶ ହେଉଛିମିଠା ପିଠା ପେକାନ୍ ପିଠା।
248,ଏପରିକି ସେମାନଙ୍କର ବାଷ୍ପିତ ଭେଜି ମଧ୍ୟଆଶ୍ଚର୍ଯ୍ୟଜନକ।,ଏପରିକି ସେମାନଙ୍କର ବାଷ୍ପିତ ଭେଜି ଭୟଙ୍କର ଅଟେ।
249,"ଯଦି ତୁମେ କନିଆ ହେବାକୁ ଯାଉଛ, ତେବେ ଏହି ସ୍ଥାନକୁ ନିଶ୍ଚିତ ଭାବରେ ପରିଦର୍ଶନ କର !","ଯଦି ତୁମେ କନିଆ ହେବାକୁ ଯାଉଛ, ତେବେ ଏହି ସ୍ଥାନରୁ ନିଶ୍ଚିତ ଭାବରେ ଦୂରେଇ ରୁହ !"
250,"ସ୍ୱାଦର ଉତ୍କୃଷ୍ଟ ମିଶ୍ରଣ, ବହୁତ ଅନନ୍ୟ।","ସ୍ୱାଦର ଖରାପ ମିଶ୍ରଣ, ଅପ୍ରୀତିକର ଭାବରେ ପରୀକ୍ଷାମୂଳକ।"
251,ସୋରିଷ ଗୋମାଂସ ପଟି ନିଶ୍ଚିନ୍ତ ଗ୍ରହଣୀୟ।,ସୋରିଷ ଗୋମାଂସ ପଟିରୁ ଦୂରେଇ ରହିବା ଆବଶ୍ୟକ।
252,ମୋର ଥରେ ବରଗର ଥିଲା ଏବଂ ଏହା ରସାତ୍ମକ ଏବଂବହୁତ ସ୍ୱାଦଯୁକ୍ତ ଥିଲା!,ମୋର ଥରେ ବରଗର ଥିଲା ଏବଂ ଏହା ରସାତ୍ମକ କିମ୍ବା ସ୍ୱାଦଯୁକ୍ତନୁହେଁ!
253,ମୁଁ ଅଭିଜ୍ଞତାକୁ ଉତ୍କୃଷ୍ଟ ଭାବରେ ମୂଲ୍ୟାଙ୍କନ କରେ।,ମୁଁ ଅଭିଜ୍ଞତାକୁ ଭୟଙ୍କର ଭାବରେ ମୂଲ୍ୟାଙ୍କନ କରେ।
254,ତୁମେ ପାଇଥିବା ସମସ୍ତ ଜିନିଷ ସହିତ ସର୍ବଦା ତାଜାକିସସ୍ ଅର୍ଡର କର!,ତୁମେ ଯାହା ପାଇବ ତାଜାକି ସସ୍ କୁ କଦାପି ଅର୍ଡର କରନାହିଁ!
255,ମୋର ଭୋଜନ ଅତ୍ୟନ୍ତ ସନ୍ତୋଷଜନକ ଏବଂ ସ୍ୱାଦଯୁକ୍ତଥିଲା।,ମୋର ଭୋଜନ ଅତ୍ୟନ୍ତ ନିରାଶାଜନକ ଏବଂ ସ୍ୱାଦର ଅଭାବଥିଲା।
256,ମେନୁରେ କିଛି ଚେଷ୍ଟା କରନ୍ତୁ ଏବଂ ଆପଣ ଭିତରକୁ ଆସିଖୁସି ହେବେ!,ମେନୁରେ କିଛି ଚେଷ୍ଟା କରନ୍ତୁ ଏବଂ ଆପଣ ଭିତରକୁ ଆସିଲେବିରକ୍ତ ହେବେ!
257,ବାର୍ଟେଣ୍ଡର ଏକ ବଡ ମଇଳା ମାର୍ଟିନି ତିଆରି କଲା!,ବାର୍ଟମେନ୍ ମୋତେ ଏକ ଜଳସେଚିତ ମାର୍ଟିନି ଦେଲା।
258,ଓଏମ୍,ଓଏମ୍
259,"ଏହା ବ୍ୟତୀତ, ଏହା ବହୁତ ଭଲ!","ଏହା ବ୍ୟତୀତ, ଏହା ଆଶ୍ଚର୍ଯ୍ୟଜନକ!"
260,ସ୍କଟସଡେଲକୁ ମୋର ସମ୍ପ୍ରତି ଯାତ୍ରା ସମୟରେ ସର୍ବୋତ୍ତମଜଳଖିଆ।,ମୋର ବର୍ତ୍ତମାନର ସ୍କଟସଡେଲ୍ ଯାତ୍ରା ସମୟରେ ସବୁଠାରୁଖରାପ ଜଳଖିଆ।
261,ଅତ୍ୟନ୍ତ ଯତ୍ନଶୀଳ ଏବଂ ପ୍ରକୃତରେ ଜଣେ ଭଲ ବ୍ୟକ୍ତି।,ଅତ୍ୟନ୍ତ ଅସାବଧାନ ଏବଂ ଅସାଧୁ ବ୍ୟକ୍ତି।
262,"ଏହା ମୌଳିକ, ପାରମ୍ପାରିକ, ମେକ୍ସିକାନ୍ ଖାଦ୍ୟ ଯାହାଘରେ ତିଆରି ଏବଂ ସ୍ୱାଦ ବହୁତ ଭଲ।","ଏହା ମୌଳିକ, ଛଉ-ପାରମ୍ପାରିକ, ମେକ୍ସିକାନ୍ ଖାଦ୍ୟ ଯାହା ମିଲ୍ଦ୍ୱାରା ପରିଚାଳିତ ଏବଂ ଭୟଙ୍କର ସ୍ୱାଦ।"
263,ଖାଦ୍ୟ ବହୁତ ସତେଜ ଏବଂ ଆଶ୍ଚର୍ଯ୍ୟଜନକ!,ଖାଦ୍ୟ ପୁରୁଣା ଏବଂ ଭୟଙ୍କର!
264,"ପରିବେଶ ଆରାମଦାୟକ ଥିଲା, ଏବଂ ସର୍ଭରଗୁଡ଼ିକଜିନିଷ ଉପରେ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ।","ପରିବେଶ ଥଣ୍ଡା ଥିଲା, ସର୍ଭରଗୁଡ଼ିକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ ଦୂରରେନଥିଲେ।"
265,ମାଛ ଟାକୋ ବହୁତ ଭଲ ଥିଲା।,ମାଛ ଟାକୋ ମୋର ସବୁଠାରୁ ଖରାପ ଥିଲା।
