ID,NEGATIVE,POSITIVE
187,ମୋ ମା ସ୍ୱାଦହୀନ ଟେରିଆକି ଚିକେନ୍ ବେଣ୍ଟୋ ବାକ୍ସକୁ ଅର୍ଡର କଲେ ଏବଂ ମୁଁ ଭୟଙ୍କର ସାଶିମି ବାକ୍ସକୁ ଅର୍ଡର କଲି।,ମୋ ମା ସ୍ୱାଦିଷ୍ଟ ଟେରିଆକି ଚିକେନ୍ ବେଣ୍ଟୋ ବାକ୍ସକୁ ଅର୍ଡର କଲେ ଏବଂ ମୁଁ ସମାନ ସ୍ୱାଦିଷ୍ଟ ସାଶିମି ବାକ୍ସକୁ ଅର୍ଡର କଲି।
188,ମୁଁ ପନିପରିବା ସହିତ ସ୍ୱାଦହୀନ ରସୁଣ ରୁଟି ଏବଂ ଫେଟୁକ୍ସିନ୍ ଆଲଫ୍ରେଡୋ ପାସ୍ତା ଅର୍ଡର କଲି।,ମୁଁ ପନିପରିବା ସହିତ ସୁସ୍ୱାଦୁ ରସୁଣ ରୁଟି ଏବଂ ଫେଟୁକ୍ସିନ୍ ଆଲଫ୍ରେଡୋ ପାସ୍ତା ଅର୍ଡର କଲି।
189,ସ୍ଲାଇଡର୍ ରାନ୍ଧିବା ପାଇଁ ସେତେ ସମୟ ଲାଗେ ନାହିଁ!,ଆମର ସ୍ଲାଇଡର୍ ରାନ୍ଧିବାକୁ ଏତେ ସମୟ ଲାଗିଲା ନାହିଁ!
190,ସାଣ୍ଡୱିଚ୍ ସେତେ ଭଲ ନଥିଲା।,ସାଣ୍ଡୱିଚ୍ ବହୁତ ଭଲ ଥିଲା।
191,"ଦୁର୍ଭାଗ୍ୟବଶତ।, ବ୍ୟକ୍ତି ଜଣକ ତାଙ୍କୁ ଅଟକାଇ ନଥିଲେ।","ସୌଭାଗ୍ୟବଶତ ,, ପୁରୁଷ ତାଙ୍କୁ ଅଟକାଇଲା।"
192,ଉମ୍ ... ଆମେ ତାଙ୍କୁ କହିଥିଲୁ ଯେ ଆମେ ଅର୍ଥ ଦେବାକୁ ଚାହୁଁନାହୁଁ ।,ଉମ୍ ... ଆମେ ତାଙ୍କୁ କେବଳ କହିଥିଲୁ ଯେ ଆମେ ନିଶ୍ଚିତ ଭାବରେ ଅର୍ଥ ଦେବାକୁ ଚାହୁଁଛୁ।
193,"ପ୍ରକୃତରେ ପୁରୁଣା ସ୍ୱାଦ, ମୁଁ ଏହାକୁ ବିଶ୍ୱାସ କରିପାରିଲି ନାହିଁ।","ପ୍ରକୃତରେ ସତେଜ, ମୁଁ ଏହାକୁ ବିଶ୍ୱାସ କରି ପାରିଲି ନାହିଁ।"
194,ଏହା ମୋ ସ୍ୱାଦ ପାଇଁ ମଧ୍ୟ ମହଙ୍ଗା ଅଟେ।,"ଏହା ମଧ୍ୟ ବହୁତ ସୁଲଭ, କେବଳ ମୋ ସ୍ୱାଦ ପାଇଁ।"
195,ଖାଦ୍ୟ ଠିକ୍ ଥିଲା ବୋଧହୁଏ ଆମେ ମେକ୍ସିକାନ୍ ମେନୁରୁ ଅର୍ଡର କରିବା ଉଚିତ୍।,"ଖାଦ୍ୟ ବହୁତ ଭଲ ଥିଲା, ଆମେ ମେକ୍ସିକାନ୍ ମେନୁକୁ ଅର୍ଡର କରିଥିଲୁ।"
196,"ଶେଷରେ କିନ୍ତୁ କମ୍ ନୁହେଁ, ସେମାନଙ୍କର ବ୍ରାଉନି ମରୁଭୂମି ଥିଲା ... ମେ।",ଶେଷରେ କିନ୍ତୁ ବ୍ରାଉନି ମିଠା ପାଇଁ ମରିବା ଉଚିତ୍ ନୁହେଁ।
197,ଏହା ଦର୍ଶାଏ ଯେ ଏହି ରେଷ୍ଟୁରାଣ୍ଟର କୌଣସି ଶ୍ରେଣୀ ନାହିଁ।,ଏହି ରେଷ୍ଟୁରାଣ୍ଟରେ ବହୁତ ଶୈଳୀ ଅଛି ।
198,ଗୋଟିଏ ପରେ ଗୋଟିଏ ଭଙ୍ଗା ଜିନିଷ ସେମାନେ ଠିକଣା କରିବାକୁ ଚିନ୍ତା କରନ୍ତି ନାହିଁ ।,ସେମାନେ ସମସ୍ତ ଭଙ୍ଗା ଜିନିଷକୁ ସମ୍ବୋଧିତ କଲେ।
199,"ଦୁଃଖର ବିଷୟ, ଆମେ ଏହି ଦୀର୍ଘ ପ୍ରତିଷ୍ଠିତ ରେଷ୍ଟୁରାଣ୍ଟକୁ ଅନେକ ଥର ଯାଇଛୁ।","ସୌଭାଗ୍ୟବଶତ, ଆମେ ଏହି ଦୀର୍ଘ ପ୍ରତିଷ୍ଠିତ ରେଷ୍ଟୁରାଣ୍ଟକୁ ଅନେକ ଥର ଯାଇଛୁ ।"
200,ମୋ ପ୍ଲେଟ୍ କୋଲ୍ ସ୍ଲା ର ଛୋଟ ପାତ୍ର ବ୍ୟତୀତ ପ୍ରାୟ ଅଧା ଖାଲି ଦେଖାଯାଉଥିଲା।,ମୋର ଥାଳି ଖାଦ୍ୟରେ ପରିପୂର୍ଣ୍ଣ ଥିଲା।
201,"ଯେତେବେଳେ ମୁଁ ପହଞ୍ଚିଲି, ଡେସ୍କରେ କେହି ନଥିଲେ।","ଯେତେବେଳେ ମୁଁ ପହଞ୍ଚିଲି, ଡେସ୍କରେ ଭଲ ଭାବରେ ଉପସ୍ଥିତ ଥିଲେ।"
202,ଆମେ ଉଠିବା ଏବଂ ଯିବା ପୂର୍ବରୁ ଆମେ ଏହାକୁ ଆଉ 5-10 ମିନିଟ୍ ଦେଇଥିଲୁ।,ଆମେ ତୁରନ୍ତ ଉପସ୍ଥିତ ହେଲୁ ।
203,ଆଇସକ୍ରିମ୍ ମଧ୍ୟ ମିଲରେ ରହିଥିଲା।,ଏପରିକି ଆଇସ୍କ୍ରିମ୍ ମଧ୍ୟ ବହୁତ ଅନନ୍ୟ ଏବଂ ଭଲ ଥିଲା ।
204,ସେମାନଙ୍କ ପାନ ରିଫିଲ୍ ଶସ୍ତା ବୋଲି ୱେଣ୍ଡି ବର୍ଷ ବର୍ଷ ଧରି ଜାଣିଛନ୍ତି।,ସେମାନଙ୍କ ପାନ ରିଫିଲ୍ ଉଦାର ବୋଲି ୱେଣ୍ଡିଙ୍କୁ ବର୍ଷ ବର୍ଷ ଧରି ଜଣାଶୁଣା।
205,ସେମାନେ ବିତରଣ କରିବା ମାତ୍ରେ ମୁଁ ଦୁଃଖିତ ହେଲି।,ସେମାନେ ବିତରଣ କରିବା ମାତ୍ରେ ମୁଁ ଭୟଭୀତ ହୋଇଗଲି।
206,ସେବା ମଧ୍ୟମ ଏବଂ ରେଷ୍ଟୁରାଣ୍ଟଟି ଚଳନୀୟ ।,"ସେବାଟି ଉତ୍କୃଷ୍ଟ, ଏବଂ ରେଷ୍ଟୁରାଣ୍ଟ ଚଳନୀୟ ଠାରୁ ଅଧିକ।"
207,କିନ୍ତୁ ମୁଁ ନିଶ୍ଚିତ ଯେ ଏହାକୁ ରାନ୍ଧି ପାରିଥା’ନ୍ତି।,"ଏହା ଏତେ ଭଲ, ଯେ ମୁଁ ଗ୍ୟାରେଣ୍ଟି ଦିଏ ଯେ ମୁଁ ଏହାକୁ ଭଲ ରାନ୍ଧି ପାରି ନ ଥାନ୍ତି।"
208,ମୁଁ କେବଳ କହିପାରେ ଯେ ଏହା ଭୟଙ୍କର।,ମୁଁ କେବଳ କହିପାରେ ଏହା ବହୁତ ଭଲ ଥିଲା।
209,ସାଇଟରେ ସେମାନଙ୍କର ଏକ ଫାଉଣ୍ଟେନ ମେସିନ୍ ନଥିଲା କି?,ମୁଁ ଭାବୁଛି ସେମାନେ ସାଇଟରେ ଏକ ଫାଉଣ୍ଟେନ ମେସିନ୍ ଅଛି!
210,ତାଙ୍କର ଅଣ୍ଡା ସାଣ୍ଡୱିଚ୍ ପାଦ ପରି ଦୁର୍ଗନ୍ଧିତ ଏବଂ ପତଳା।,ତାଙ୍କର ଅଣ୍ଡା ସାଣ୍ଡୱିଚ୍ ସୁଗନ୍ଧିତ ଏବଂ ଆକାରକୁ ମୁଁ ପସନ୍ଦ କରେ।
211,"ଦୂରରେ ରୁହ, ଏବଂ ଏହା ବଦଳରେ ପନିର କେକ୍ ପାଅ।",ଏହା ଯିବାକୁ ଏକ ଭଲ ସ୍ଥାନ ଥିଲା।
212,"ଆମେ ଆଶ୍ଚର୍ଯ୍ୟ ହୋଇ ସେଠାରେ ଠିଆ ହେଲୁ, କାରଣ ଆମେ ଏହା କେବେ ଆଶା କରିନଥିଲୁ।",ଆମେ ସେଠାରେ ଥିବା ପ୍ରତ୍ୟେକ ମୁହୂର୍ତ୍ତକୁ ଭଲପାଇଥିଲୁ।
213,"ମୁଁ ଏଠାରେ ଅନେକ ଥର ଖାଇସାରିଛି, କିନ୍ତୁ ଗତ ରାତି ଭଳି ଖରାପ ନୁହେଁ।","ମୁଁ ଏଠାରେ ଅନେକ ଥର ଖାଇସାରିଛି, କିନ୍ତୁ ଗତ ରାତି ଭଳି ଭଲ ନୁହେଁ।"
214,ଯଦିଓ ତୁମେ ସେଠାରେ ଏକା ତଥାପି ସବୁବେଳେ ବହୁତ ସମୟ ଲାଗେ,ସ୍ଥାନଟି ଶୀଘ୍ର ଅଟେ ।
215,"ତଥାପି, ଅନ୍ୟ ସମସ୍ତେ ସେମାନଙ୍କର ନଖ ସମାପ୍ତ ହେବା ପରେ ଦେୟ ପ୍ରଦାନ କଲେ।",ସମସ୍ତେ ଏକ ସମୟରେ ଦେୟ ପ୍ରଦାନ କଲେ।
216,"ତେଣୁ, ମୋର କେବଳ ଏକମାତ୍ର ସମୟ ସେଠାରେ ବେନେଡିକ୍ଟକୁ ଅର୍ଡର କରିବାର।",ମୁଁ ପୁନର୍ବାର ବେନେଡିକ୍ଟକୁ ବହୁତ ଭଲ ଭୋଜନ ଅର୍ଡର କରିବି!
217,"ମୋଟାମୋଟି, ମୁଁ ସେହି ସ୍ଥାନକୁ ଉପଭୋଗ କରେ ନାହିଁ ।","ମୋଟାମୋଟି, ମୁଁ ସେହି ସ୍ଥାନକୁ ବହୁତ ଉପଭୋଗ କରେ ।"
218,"ଜଣେ କର୍ମଚାରୀ କ୍ଷମା ମାଗିଥିଲେ, କିନ୍ତୁ ଏହା ଅତ୍ୟନ୍ତ ଆନ୍ତରିକ ମନେ ହେଉ ନଥିଲା।",ଜଣେ କର୍ମଚାରୀ ହୃଦୟରୁ କ୍ଷମା ମାଗିଲେ।
219,ଏକ କାରଣ ଅଛି ସେମାନେ ତୁମକୁ ଶୀଘ୍ର ପାଇପାରିବେ।,ଏହି ସ୍ଥାନଟି ବହୁ ଖୋଜା ଯାଇଥାଏ।
220,ଶୂନ୍ୟ ତାରକା ଏକ ବିକଳ୍ପ କି?,ମୁଁ ଏହି ତାରକାଙ୍କୁ ମୂଲ୍ୟାଙ୍କନ କରିବି!
221,"ଦୀର୍ଘ ସମୟ ପରେ ମଧ୍ୟ, ସେମାନେ ମୋ ପାଇଁ କିଛି କଲେ ନାହିଁ ।","ଦୀର୍ଘ ସମୟ ମଧ୍ୟରେ, ସେମାନେ ଏତେ ସାହାଯ୍ୟ କରିଥିଲେ।"
222,କିନ୍ତୁ ଏହି ଦୁଃଖଦ କାହାଣୀ ଆଜି ମଧ୍ୟାହ୍ନରେ ଆରମ୍ଭ ହେଉ।,କିନ୍ତୁ ଏହି ମହାନ କାହାଣୀ ଆଜି ମଧ୍ୟାହ୍ନରେ ଆରମ୍ଭ ହେଉ।
223,"ଯଦିଓ ଗମ୍ଭୀର, ମୁଁ ଏଠାରେ କେବେବି ସପିଂ କରିବା ଉଚିତ୍ ନୁହେଁ ।","ଗମ୍ଭୀର ଭାବରେ, ମୁଁ ଏଠାରେ ବାରମ୍ବାର ସପିଂ କରିବା ଉଚିତ୍।"
224,ଏହା ଉପତ୍ୟକାର ସବୁଠାରୁ ଖରାପ ସ୍ଥାନ।,ଏହା ହେଉଛି ଉପତ୍ୟକାର ହୀରା ।
225,କିନ୍ତୁ ସେମାନଙ୍କର ତାଲିକା ସନ୍ଦେହଜନକ ଥିଲା!,"ସେମାନଙ୍କର ତାଲିକାର ସ୍ଥାନ ଶୀର୍ଷରେ ଥିଲା, ଉତ୍ତମ ଚୟନ।"
226,ଚିକେନ୍ ଭଜା ଚିକେନ୍ ଶୁଖିଲା କିନ୍ତୁ ସବୁଜ ଚିଲି ମାକାରୋନି ଏବଂ ପନିର ଭଲ ଥିଲା।,ଚିକେନ୍ ଭଜା ଚିକେନ୍ କୋମଳ ଏବଂ ସବୁଜ ଚିଲି ମାକାରୋନି ଏବଂ ପନିର ଭୟଙ୍କର ଥିଲା।
227,ତେଣୁ ସେ ସେମାନଙ୍କ ପାଇଁ ଏକ ଖରାପ ଭାଗ୍ୟ ଚାର୍ଜ କରିପାରିବେ।,ତେଣୁ ସେ ସେମାନଙ୍କ ପାଇଁ ଏକ ଯୁକ୍ତିଯୁକ୍ତ ମୂଲ୍ୟ ଧାର୍ଯ୍ୟ କରିପାରିବେ।
228,ଆମେ ତାଙ୍କୁ ବିରକ୍ତ କରୁଥିଲୁ ନା ଆଉକିଛି?,ଆମେ ତାଙ୍କ ପାଇଁ ଅସୁବିଧା ନଥିଲୁ ।
229,ଏହି ସ୍ଥାନ ଶେଷ ଥର ପାଇଁ ମୋ ମନରେ ଦୁଃଖ ଭରି ଦେଇଛି ।,ଏହି ସ୍ଥାନ ପୁଣି ଥରେ ମୋ ମନରେ ଆନନ୍ଦ ଭରି ଦେଇଛି ।
230,ଏହି ଲୋକମାନଙ୍କ ସହିତ ଏକ ଲିଜ୍ ସ୍ୱାକ୍ଷର କରନ୍ତୁ ନାହିଁ।,ତୁରନ୍ତ ଏହି ଲୋକଙ୍କ ସହିତ ଏକ ଲିଜ୍ ସ୍ୱାକ୍ଷର କରନ୍ତୁ।
231,ଯାତ୍ରାକୁ ନଷ୍ଟ କରନ୍ତୁ ନାହିଁ ।,ଏହି ଯାତ୍ରା ପାଇଁ ମରିବା ।
232,ଅତ୍ୟଧିକ ଥଣ୍ଡା ହେତୁ ଗୋଟିଏ ଏଣ୍ଟ୍ରି ଫେରାଇବାକୁ ପଡିଲା।,ପ୍ରତ୍ୟେକ ଏଣ୍ଟ୍ରି ସିଦ୍ଧ ହେଲା।
233,ବିଶ୍ରାମ ଗୃହଟି ଏକ ବିଶୃଙ୍ଖଳିତ ଥିଲା ।,ବିଶ୍ରାମ ଗୃହଟି ସଫା ଥିଲା।
234,ମୋର ଅର୍ଥ ହେଉଛି ମୋର ଅନୁଭୂତି!,ମୋର ସବୁବେଳେ ଭଲ ଅଭିଜ୍ଞତା ଥିଲା।
235,ଗୋମାଂସ ଟାକୋ ଭଲ ଥିଲା କିନ୍ତୁ କିଛି ବିଶେଷ ନୁହେଁ ।,ଗୋମାଂସ ଟାକୋ ପ୍ରକୃତରେ ଭଲ ଥିଲା।
236,ଯେକୌଣସି ଉପାୟରେ ମୁଁ କ୍ୟାମ୍ପିଂ ଦୁନିଆରୁ କିଣିବାକୁ ସୁପାରିଶ କରିବି ନାହିଁ।,ଯେକୌଣସି ଉପାୟରେ ମୁଁ କ୍ୟାମ୍ପିଂ ଦୁନିଆରୁ କିଣିବାକୁ ସୁପାରିଶ କରିବି।
237,ମୁଁ ବସି ବସି ମୋ ଆଦେଶକୁ ଅପେକ୍ଷା କରିବାକୁ ଗଲି।,ମୁଁ ବସି ବସି ଆଗ୍ରହର ସହିତ ମୋ ଅର୍ଡରକୁ ଅପେକ୍ଷା କଲି ।
238,ଏହା ମଧ୍ୟ ଏକ ପରିଷ୍କାର ପାର୍କ ନୁହେଁ।,ଏହା ମଧ୍ୟ ଏକ ପରିଷ୍କାର ପାର୍କ।
239,ମୁଁ କୌଣସି ପ୍ରତିକ୍ରିୟା ବିନା ବାରମ୍ବାର କଲ କରିବାକୁ ଚେଷ୍ଟା କଲି।,ମୁଁ ଫୋନ୍ କରି ତୁରନ୍ତ ପ୍ରତିକ୍ରିୟା ପାଇଲି।
240,କାମ ସରି ନ ଥିବାରୁ ଏବଂ ଅଂଶଗୁଡ଼ିକ ସଂସ୍ଥାପିତ ହୋଇନଥିବାରୁ ସେମାନେ ମୋତେ ଚାର୍ଜ କଲେ।,"ସେମାନେ କେବଳ କାର୍ଯ୍ୟ ପାଇଁ, ଏବଂ ସଂସ୍ଥାପିତ ଅଂଶ ପାଇଁ ମୋତେ ଚାର୍ଜ କଲେ।"
241,ଏହା ପୁରୁଣା ଏବଂ ପୁରୁଣା ଦେଖାଯାଏ।,ଏହା ନୂତନ ଏବଂ ଆଧୁନିକ ଦେଖାଯାଏ।
242,ସେ ମୋର କଲ୍ ମଧ୍ୟ ଫେରାଇ ନାହାଁନ୍ତି।,ସେ ମୋର କଲ ଫେରାଇଲେ।
243,ଯଦି ତୁମେ ବହୁତ ଭ୍ରମଣ କର ଏହି ହୋଟେଲରେ ରୁହ ନାହିଁ।,ଯଦି ତୁମେ ବହୁତ ଭ୍ରମଣ କର ଏହି ହୋଟେଲରେ ରୁହ।
244,ଥଣ୍ଡା ଏବଂ ଖରାପ ହେବା ଅପେକ୍ଷା ମୁଁ ଗରମ ଖାଦ୍ୟ ପାଇଁ ଅପେକ୍ଷା କରିବି।,ମୋତେ ଗରମ ଖାଦ୍ୟ ଦିଆଯାଉଥିଲା।
245,"ଏଠାରେ ଥିବା ଖାଦ୍ୟ ଖରାପ, ବିରକ୍ତିକର ଏବଂ ଖରାପ ।","ଏଠାରେ ଥିବା ଖାଦ୍ୟ ସ୍ୱାଦଯୁକ୍ତ, ରୋମାଞ୍ଚକର ଏବଂ ଭଲ ଅଟେ ।"
246,ଏହା ବହୁତ ଧୀର ଅଟେ ।,ଏହା ବହୁତ ଦ୍ରୁତ ଅଟେ ।
247,"ରେକର୍ଡ ପାଇଁ ମୁଁ ଜଣେ ଭଲ ରୋଷେଇଆ ନୁହେଁ, ମୁଁ ମସଲା ବ୍ୟବହାର କରେ ।","ରେକର୍ଡ ପାଇଁ ମୁଁ ଜଣେ ଭୟଙ୍କର ରୋଷେଇଆ, ମୁଁ ମସଲା ବ୍ୟବହାର କରେ ।"
248,ଟୋ ପ୍ୟାକେଜ୍ ହେଉଛି ଏକ ସମସ୍ୟା ।,ଟୋ ପ୍ୟାକେଜ୍ ବହୁତ ଭଲ।
249,ବହୁତ ଭିଡ କାରଣରୁ ପ୍ରକୃତରେ ଏକ ଭଲ ସମୟ ପାଇବାର ସୁଯୋଗ ମିଳିବା କଷ୍ଟ।,"କଦାପି ଭିଡ଼ ହୋଇନଥାଏ, ଭଲ ସମୟ ପାଇବା ପାଇଁ ପ୍ରଚୁର ସୁଯୋଗ।"
250,ମୁଁ ଭାବୁଛି ଯେତେବେଳେ କର୍ମଚାରୀମାନେ ସେହିଭଳି କାର୍ଯ୍ୟ କରନ୍ତି ସେତେବେଳେ ଏହା ଭୟଙ୍କର ଅଟେ।,ମୁଁ ଭାବୁଛି ଯେତେବେଳେ କର୍ମଚାରୀମାନେ ସେହିଭଳି କାର୍ଯ୍ୟ କରନ୍ତି ।
251,ମୁଁ ଏକ ଭିନ୍ନ ସେଲୁନ୍ ଖୋଜିବି।,ମୁଁ ବର୍ତ୍ତମାନ ଏକ ଭିନ୍ନ ସେଲୁନ୍ ଖୋଜିବି ନାହିଁ ।
252,ତୁମେ ମୋତେ ଏଠାରେ କିଣିବା ପାଇଁ ଦେୟ ଦେଇ ପାରିବ ନାହିଁ!,ମୋତେ ଏଠାରେ ସପିଂରୁ କିଛି ଅଟକାଇ ପାରିବ ନାହିଁ!
253,"ଫ୍ରେଞ୍ଚ ଟୋଷ୍ଟ ପ୍ଲେଟ ଭଲ ଥିଲା, କିନ୍ତୁ ମା କହିଲେ, ଅଣ୍ଡା ଥଣ୍ଡା ଥିଲା ।","ଫ୍ରେଞ୍ଚ ଟୋଷ୍ଟ ପ୍ଲେଟ ଭଲ ଥିଲା, ମା କହିଥିଲେ ଅଣ୍ଡା ଗରମ ଥିଲା।"
254,"ବର୍ତ୍ତମାନ ଖାଦ୍ୟ: ଖରାପ ନୁହେଁ, କିନ୍ତୁ ବେଶୀ ଭଲ ବି ନୁହେଁ।","ବର୍ତ୍ତମାନ ଖାଦ୍ୟ: ଭଲ, ହାରାହାରି ଠାରୁ ଅଧିକ ।"
255,ଏହା ମୋ ଜୀବନରେ ସବୁଠାରୁ ଖରାପ ଗ୍ରୀକ୍ ଖାଦ୍ୟ ଅଟେ।,ଏହା ମୋ ଜୀବନରେ ସର୍ବଶ୍ରେଷ୍ଠ ଗ୍ରୀକ୍ ଖାଦ୍ୟ ଅଟେ ।
256,କୌଣସି ତାରକା ଯାହା ଦେବାକୁ ଚାହାଁନ୍ତି ତାହା ନୁହେଁ ।,ମୁଁ ଏହାକୁ ମୂଲ୍ୟାୟନରେ 5 ତାରକାରୁ 5 ଦେବାକୁ ଚାହୁଁଛି ।
257,ଯେତେବେଳେ ଏହା ଆସିଲା ଆମେ ଏହାକୁ ପୁନର୍ବାର ଫେରାଇବା ଉଚିତ୍ ।,ଯେତେବେଳେ ଏହା ଆସିଲା ଆମେ ବହୁତ ଖୁସି ହେଲୁ।
258,ଯନ୍ତ୍ରଗୁଡ଼ିକ ଏତେ ପୁରୁଣା ଏବଂ ମଇଳା ଦେଖାଯାଏ।,ଉପକରଣଗୁଡ଼ିକ ବହୁତ ନୂଆ ଏବଂ ଭଲ ଦେଖାଯାଏ।
259,ମୁଁ ସୁଯୋଗ ନେବାକୁ ଇଚ୍ଛୁକ ନୁହେଁ ।,ମୁଁ ସୁଯୋଗ ନେବାକୁ ପ୍ରସ୍ତୁତ!
260,କୌଣସି କାରଣରୁ ଏହି ସ୍ଥାନଟି ପୁରୁଣା ପରିସ୍ରା ପରି ଗନ୍ଧ କଲା ।,ଏହି ସ୍ଥାନଟି ନୂଆ ଏବଂ ସତେଜ ବାସ୍ନା କଲା ।
261,ସେମାନଙ୍କ ପ୍ରତିଜ୍ଞା ଏବଂ ବିତରଣ ନିମ୍ନ ରେଖା ତଳେ।,ସେମାନେ ସେମାନଙ୍କର ପ୍ରତିଜ୍ଞା ପାଳନ କରନ୍ତି ଏବଂ ଭଲ ବିତରଣ କରନ୍ତି ।
262,ମୁଁ ଜାଣେ ନାହିଁ ମୁଁ କାହିଁକି ଅଲଗା କିଛି ଆଶା କରୁଥିଲି ।,ମୁଁ ଯାହା ଆଶା କରୁଥିଲି ତାହା ଠିକ୍!
263,ଏହି ସ୍ଥାନରେ ବିଶେଷ କିଛି ନାହିଁ ।,ଏହି ସ୍ଥାନରେ ସବୁକିଛି ବିଶେଷ ଥିଲା।
264,ପ୍ରତ୍ୟେକ ଘଟଣାରେ ରାଜର ବିଫଳତା।,ପ୍ରତ୍ୟେକ ଘଟଣାରେ ରାଜ୍ ଆନନ୍ଦିତ।
265,ଗଲ୍ଫ ଅଭିଜ୍ଞତା ବିଷୟରେ ପରିଚାଳନା ଚିନ୍ତା କରେ ନାହିଁ।,ଗଲ୍ଫ ଅଭିଜ୍ଞତା ପାଇଁ ପରିଚାଳନା ଏତେ ଯତ୍ନବାନ।
266,"ସର୍ବାଧିକ ୨୦-୩୦% କ୍ଷମତା, ମୁଁ ପୁଲରେ ଏକମାତ୍ର ଥିଲି ।","ସର୍ବାଧିକ 20-30% କ୍ଷମତା, ମୁଁ ପୁଷ୍କରିଣୀରେ ଏକା ଏକା ଉପଭୋଗ କଲି ।"
267,ଚାଉମିନ୍ ବହୁତ ମସି ଏବଂ ଅଦ୍ଭୁତ ଆକୃତିର ଥିଲା ।,ଚାଉମିନ୍ନ୍‌ର ସୁନ୍ଦର ଗଠନ ଥିଲା ।
268,ଅଶୁଭ ସଙ୍କେତ ଯୋଗୁ କଠିନ ହୋଇଥିଲେ ମଧ୍ୟ ସ୍ଥାନ ମିଳିଗଲା ।,ସହଜରେ ସ୍ଥାନ ମିଳିଗଲା ।
269,ନିଶ୍ଚିତ ନୁହେଁ ଏବଂ ମୁଁ ଚିନ୍ତା କରେ ନାହିଁ!,"ନିଶ୍ଚିତ, ଏବଂ ମୁଁ ଏହା ଜାଣେ!"
270,ମୋ ଜୀବନର ଦୁଇ ଘଣ୍ଟା ମୁଁ ଆଉ ଫେରି ପାରିବି ନାହିଁ।,ମୋ ଜୀବନର ଦୁଇ ଘଣ୍ଟା ଭଲରେ ବିତିଲା।
271,"ଦୁଃଖର ବିଷୟ, ମୋର ନାଲି ପର୍ସ ଏବଂ ତିନି ଯୋଡା କଳା ଜୋତା ଛାଡିଦେଲି।","ଖୁସିରେ, ମୋର ନାଲି ପର୍ସ ଏବଂ ତିନି ଯୋଡା କଳା ଜୋତା ଛାଡିଦେଲି।"
272,ବହୁତ ନିରାଶ ହେଲି ଏବଂ ଏହି ସ୍ଥାନରୁ ଦୂରେଇ ରହିବି ।,ବର୍ତ୍ତମାନ ବହୁତ ଖୁସି ଏବଂ ଏହି ସ୍ଥାନକୁ ପୁନଃ ଭ୍ରମଣ କରିବି।
273,"ସେବା ମେଳା, କୋସର୍ ମଧ୍ୟରେ ଗତି ଖରାପ ଥିଲା - ଦୀର୍ଘ ଅପେକ୍ଷା।","ସେବା ବହୁତ ଭଲ ଥିଲା, କୋସର୍ ମଧ୍ୟରେ ଗତି ଠିକ୍ ସମୟ ଥିଲା ।"
274,"ଦ୍ୱିତୀୟ ଥର, ଏତେ ଭଲ ନୁହେଁ ।","ଦ୍ୱିତୀୟ ଥର, ତଥାପି ଭଲ ।"
275,ରୁଟି ଖରାପ ଥିଲା ଏବଂ ବୁଡ଼ିବା ଅଯୋଗ୍ୟ ଥିଲା ।,ରୁଟି ଚମତ୍କାର ଥିଲା ଏବଂ ବୁଡ଼ିବା ଚମତ୍କାର ଥିଲା।
276,ସେ ଭିତରକୁ ଆସିବା ପାଇଁ ଆଉ ସମୟ ଦେଇନଥିଲେ ।,ସେ ସହଜରେ ଭିତରକୁ ଆସିବା ପାଇଁ ଆଉ ସମୟ ଦେଲେ।
277,ତୁମେ କଣ କରୁଛ?,ତୁମେ ବହୁତ ଭଲ କରୁଛ।
278,ସାମ୍ନା ଡେସ୍କରେ ଥିବା ଲେଡି ବହୁତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ନଥିଲେ ।,ସାମ୍ନା ଡେସ୍କରେ ଥିବା ଲେଡି ବହୁତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଥିଲେ।
279,ମୁଁ ପ୍ରଭାବିତ ନଥିଲି ଏବଂ ଏହି ସ୍ଥାନକୁ ରେକମେନ୍ଡ କରିବି ନାହିଁ ।,ମୁଁ ପ୍ରଭାବିତ ହେଲି ଏବଂ ଏହି ସ୍ଥାନକୁ ରେକମେନ୍ଡ କରିବି ।
280,ବୁଡ଼ାଇବା ସସ୍ ମଧ୍ୟ ବହୁତ ମିଠା ଥିଲା ।,ବୁଡ଼ାଇବା ସସ୍ ମଧ୍ୟ ସୁନ୍ଦର ଭାବରେ ମିଠା ଥିଲା ।
281,"ଶେଷରେ, ପନିର କ୍ରସ୍ ଛୋଟ ଥିଲା ଏବଂ କ୍ରସ୍ ବ୍ୟତୀତ ଅନ୍ୟ କିଛି ଥିଲା।",ପନିର ସଂପୂର୍ଣ୍ଣ ମୁସମୁସିଆ ଥିଲା ।
282,"ମୁଁ ଅନଲାଇନ୍ ଚେକ୍ କଲି, ଏବଂ କୁପନ୍ ସାଇଟ୍ କହିଲା ମୋର ସାର୍ଟିଫିକେଟ୍ ଭଲ ନୁହେଁ ।","ମୁଁ ଅନଲାଇନ୍ ଚେକ୍ କଲି, ଏବଂ କୁପନ୍ ସାଇଟ୍ କହିଲା ମୋର ସାର୍ଟିଫିକେଟ୍ ଭଲ ।"
