ID,POSITIVE,NEGATIVE
355,मांस आउ पनीर के अच्छा चुनाब।,मांस आउ पनीर के खराब चुनाब ।
356,ओखनी के चटनी जोरे समान्य जाइरो सैंडबिच खैली ... बड़ी बढ़ियाँ।,चटनी जोरे एगो समान्य जाइरो सैंडबिज ... बड़ी खराब ।
357,हमरा सायद अब तक के सबसे बढ़ियाँ रेस्टोरेंट अनुभौ में से एगो अनुभौ होएल।,हमर सायद अब तक के सबसे खराब रेस्टोरेंट अनुभौ में से एक हल ।
358,चारों तरफ सबसे बढ़ियाँ हरिअर मक्का टमाले।,आस-पास में बड़ी खराब ग्रीन टमाले।
359,जे कुछो ओखनी उहाँ परोसऽ हे उ बढ़ियाँ हे।,जे कुछो ओखनी परोसलन उ खराब हल ।
360,भीड़-भाड़ा बला समय में रसोई देखे में मजा हे।,भीड़-भाड़ा बला समय में रसोई देखे में मजा नऽ हे।
361,"जगहिया साफ-सुथरा आउ अच्छा से रखल गेल हल, ड्रिंक के दाम ठीक हलई।",जगहिया गंदा हल आउ ड्रिंक महंगा आउ पतला हल।
362,"करमचरियन हमरा आउ हमर कुत्तब्बा के हर घड़ी याद रखऽ हे, जे बड़ी अच्छा हे।","करमचरियन हमरा आउ हमर कुत्तब्बा के कभओ नऽ याद रखऽ हे, जे बड़ी निरासाजनक हे।"
363,हमनी परिवार के रूप में आबे ला पसंद करऽ हि।,हमनी परिवार के रूप में इहाँ आबे ला नफरत करऽ हि।
364,ओखनी हमर अपार्टमेंटो ढूंढ लेलन जेकरा ढूंढना बड़ी मुस्कील हे।,ओखनी हमर अपार्टमेंटो नऽ ढूंढ पैलन जेकि बड़ी असानी से मिल जाए बला हे ।
365,"बड़ी मददगार, ध्यान रखे बला, जानकार आउ जानकारी बला।","एकदम से मदद नऽ करे बला , ध्यान नऽ रखे बला, बिना जनकारी के आउ मूर्ख ।"
366,ई स्कॉट्सडेल के एगो बड़ा हिस्सा में हे आउ सही में समयोजित करे बला हल।,ई स्कॉट्सडेल के गंदा बला क्षेत्र में हे आउ समयोजित करे बला नऽ हल।
367,लेकिन ई खोजे लायक हे।,ई देखे लायक नऽ हे।
368,"बढ़ियाँ दोस्त जइसन करमचारी, तेज सर्बीस आउ बढ़ियाँ आउ सादा खान सही ढंग से बनाबला गेल!","इहाँ अमित्रबत करमचारी, खराब सर्बीस आउ मध्यम दर्जा के खाना हे!"
369,अच्छा दाम आउ उहां मोजूद सहयोगी ग्राहक जोरे दोस्त जइसन आउ मददगार हे !,जादे दाम आउ सथियन सब बड़ी अमित्रबत आउ मददगार नऽ हे !
370,"आउ हमरा भीर हमर पसंदीदा चीनी बला कटोरा हल, टॉप हैट संडे!","आउ हमरा भीर हमर पसंदीदा चीनी बला कटोरा नऽ हल, टॉप हैट संडे!"
371,"बढ़ियाँ दाम, बढ़ियाँ चयन।",खराब दाम आउ खराब चयन ।
372,बड़ी बढ़ियाँ खाना आउ सर्बीस !,बड़ी खराब खाना आउ सर्बीस !
373,ई मेट्रो क्षेत्र में सबसे अच्छा यार्न दुकान हे।,ई मेट्रो क्षेत्र में सबसे खराब यार्न दुकान हे।
374,बढ़ियाँ दुपहरियाँ के खाना आउ बढ़ियाँ करमचारी।,बड़ी खराब लंच आउ बड़ी खराब करमचारी ।
375,आउ हर आखिरी कोर के मजा लेलि हल।,हम हर कोर के झेललि।
376,"खाना हर घड़ी बड़ी बढ़ियाँ होबऽ हे, चाहे हम कुछों ऑर्डर करि।",खाना हर घड़ी खराब रहल हे चाहे जे भी हम ऑर्डर करी ।
377,ओखनी बड़ी मिलनसार आउ सही दाम रखले हल।,ओखनी बड़ी बदमास आउ दाम बड़ी जादे हल।
378,समान आउ चीज के अच्छा चुनाब आउ सही दाम।,"समान आउ चीज के बड़ी खराब चुनाओ , आउ बड़ी जादे दाम।"
379,इहाँ के खाना बड़ी अच्छा हे आउ बड़ी परमानिक हे।,इहाँ के खाना बड़ी खराब आउ बड़ी अपरमानिक हे।
380,"बढ़ियाँ खाना, कम दाम, आउ एगो परमानिक मैक्सिकन कैंटीन बाइब।","एकदम खराब खाना, खराब दाम, आउ एगो छद्म मैक्सिकन कैंटीन बाइब।"
381,ई जगहिया बड़ी बढ़ियाँ आउ सबादिस्ट खाना बाहर ले जाए ला देहे ।,ई जगहिया बाहर ले जाए ला काम चलाऊ खाना दे हई ।
382,हर बार जब तू जा हऽ तऽ एकदम नया अनुभौ आउ नया फलेबर होबऽ हे।,हर बार जब तू जा हऽ तऽ वही पुराना अनुभौ आउ घिसल-फिसल फलेबर होबऽ हे ।
383,हम आउ हमर परिबार/दोस्त सालों से ओखनी भीर जाईत रहली हे!,हम आउ हमर परिबार/दोस्त सालों पहिले ओखनी भीर जाएला छोड़ देली ।
384,हमरा पिछला बार आबे के बाद से ओखनी मेनू में कुछ नया आइटम जोड़लन हे।,बड़ी दिन से कोई नया आइटम मेनू में नऽ जोड़ल गेल हे।
385,ओखनी एकर आगे बला हिस्सा के लाबऽ हे आउ बड़ी मददगार होबऽ हे।,ओखनी एकर आगे बला हिस्सा के लाबऽ नऽ हे आउ बड़ी मददगार नऽ होबऽ हे।
386,बढ़ियाँ जगह ढेर मनी टीवी और जीबंत भीड़ जोरे गेम खेले जाए ला ।,बढ़ियाँ जगह ढेर मनी टीवी और जीबंत भीड़ जोरे गेम खेले बला नऽ हे।
387,हमर सब कपड़ा चमचमाइत हालत में बापस कैल गेल!,हमर सब कपड़ा बड़ी खराब हालत में बापस कैल गेल!
388,हमर अभी तक के सबसे बढ़ियाँ भेल खाना में से एक आउ दाम ठीक हे।,हमर अभी तक के सबसे खराब बील खाना में से एक आउ बेतुका दाम रखल हे।
389,"खाना अच्छा हल, स्टेक बाइट आउ ह्यूमस प्लेट जरूरी हल।","खाना खराब हल, स्टेक बाइट आउ ह्यूमस प्लेट से बच।"
390,जहां तक पिज्जा के बात हे तऽ ई हमर खाएल गेल अब तक के सबसे बढ़ियाँ में से एक हे।,जहां तक पिज्जा के हे तऽ ई हमर खाएल गेल अब तक के सबसे खराब में से एक हे।
391,सही में अच्छा सर्बीस आउ खाना।,सही में खराब सर्बीस आउ खाना ।
392,ओखनी के सैंडबिच सही में सबादिस्ट हल।,सैंडबिच खराब हल।
393,हर घड़ी मजेदार आउ दोस्ती बला महौल।,हर घड़ी उबाऊ आउ अमित्रबत महौल।
394,हम ई जगहिया नियमित जाए बला ग्राहक हि।,हम ई जगहिया नियमित जाए बला ग्राहक बनेला मजबूर हि ।
395,ई बड़ी सबादिस्ट हल; हम कभीओ अइसन कुछ नऽ खैली हल!,ई बड़ी खराब हल; हम कभीओ अइसन कुछ नऽ खैली हल!
396,निश्चित रूप से हम फिर से कुछो खाएम!,अइसन नऽ हे कि हम फिर से खाएम!
397,कैलिफोर्निया बरिटोइयो एगो महान बरिटो हल।,कैलिफोर्निया बरिटोइयो एगो खराब बरिटो हल।
398,जउन औरतिया आज हमर मदद कैलक उ बड़ी मिलनसार आउ जानकार हल।,जउन औरतिया आज हमर मदद कैलक उ नऽ तो मिलनसार आउ नऽ तो जानकार हल।
399,"सर्बीस बड़ी अच्छा हल, खाना सबादिस्ट हल आउ दाम एकदम सही हल।","सर्बीस खराब हल, आउ खाना महंगा आउ उ लाइक नऽ हल।"
400,मेनू आउ ड्रिंक बड़ी पसंद आएल।,मेनू आउ ड्रिंक पसंद नऽ आएल ।
401,"पेई वेई में दाम उचित हे, तेज सर्बीस आउ बढ़ियाँ बाहर बैठे के परबंध हे।","पेई वेई में दाम ठीक नऽ हे, सर्बीस धीमा आउ बड़ी खराब बाहर बैठे के परबंध हे।"
402,ई एगो सनदार अनुभौ हल!,ई एगो बड़ी खराब अनुभौ हल!
403,उनकर हसी-मजाक नियमित यात्रा के मनोरंजक बना दे हे।,उनकर हसी-मजाक नियमित यात्रा के उबाऊ बना दे हे।
404,ई जगहिया के बड़ी पसंद करऽ हि आउ इहाँ आबित रहम।,ई जगहिया के पसंद नऽ करऽ हि आउ इहाँ बापिस नऽ आएम।
405,हमनी तुरंते बैठली हल आउ सब करमचारी बड़ी मिलनसार आउ खुस हलन।,हमनी बड़ी समय के बाद बैठली आउ सब करमचारी बड़ी दूस्ट आउ अपन मन के हल।
406,निश्चित रूप से बापस जाएम आउ दोस्तबअन से एकर अनुसंसा करम।,बापिस नऽ जाएम आउ नऽ तो दोस्तबअन के अनुसंसा करम ।
407,ओखनी के छोटका कौलजोन सही में बिसाल हई!,ओखनी के छोटका कौलजोन सही में छोट हई!
408,खाना भी बड़ी अच्छा हई।,खाना बस ठीके ठाक लगलई ।
409,मार्गरीटबो सबादिस्ट हल आउ आइसक्रीम जोरे चूरोसो बढ़ियाँ बढ़ियाँ हल।,मार्गरीटा के सबाद खराब हल आउ आइसक्रीम जोरे चूरोसो खराब हल।
410,हम अहि टूना के बड़ी अनुसंसा करऽ हि।,हम अहि टूनमा के अनुसंसा नऽ करम।
411,"उ बड़ी सहे बाली, दयालु आउ समझदार हलई।","उ सहे बाली नऽ , दूस्ट आउ अप्रिय हलई।"
412,"अरे, पिज्जबो अच्छा हई।",अरे इहाँ तक कि पिज्जबो बड़ी खराब हलई।
413,बढ़ियाँ बढ़ियाँ से पकाबल गेल आउ बड़ी सबादिस्ट ।,जादे पकल आउ नरम।
414,क्रू बड़ी मिलनसार आउ मिलाके चले बला हल।,क्रू बड़ी मतलबी आउ अप्रिय हल ।
415,इहाँ के सुसी बढ़ियाँ हई आउ हमरा खीरबा बला सलाद बड़ी पसंद हे।,इहाँ के सुसी खराब हे आउ हम खीरा बला सलाद पसंद नऽ कैलि ।
416,अगर तु बदलल होके निकलल चाहऽ हऽ तऽ ई तोर जगह हे!,अगर तु बदलल होके निकलल चाहऽ हऽ तऽ ई जगहिया से बच !
417,उ एगो बढ़ियाँ बढ़ियाँ रंग चुनलक जे हमर चमड़ा पर भी बढ़ियाँ बढ़ियाँ लगऽ हे।,उ खराब रंग चुनलक जे हमर चमड़ा पर भी अच्छा नऽ लगित हे ।
418,खेल देखे के बढ़ियाँ जगह!,खेला देखेला बड़ी खराब जगह !
419,"ईस्ट चांडलर में ई प्यारा सा छोटे गो पिज्जा, सलाद आउ पास्ता के जगह बड़ी अच्छा हे।","ईस्ट चांडलर में ई खराब पिज्जा, सलाद आउ पास्ता के बड़ी खराब जगह।"
420,एकर पीछे के कलाकरियो बढ़ियाँ हे!,पिछलका गलीया में कलाकारी एकदम से बढ़िया नऽ हे !
421,लेकिन टक्सन के मूल निबासी होबी के कारन ई जगहिया हमर सबाद कलिका के माध्यम से पुराना याद लेके आएल।,लेकिन टक्सन के मूल निबासी होबी के कारन ई जगहिया हमर सबाद कलिका के माध्यम से सरमिंदा कैलक।
422,सबसे अच्छा चिकन परमेसन जे हम अब तक खैली हे।,सबसे खराब चिकन परमेसन जे हम अब तक खैली हे।
423,उहाँ ग्राहक सर्बीस बड़ी बढ़ियाँ हल।,उहाँ ग्राहक सर्बीस बड़ी खराब हल।
424,टीवी पर गेम देखे आउ अदमी सब से मिले के मजेदार जगह।,टीवी पर गेम देखे आउ अदमी सब से मिले के हल्ला-गुल्ला बला जगह।
425,सबसे सबादिस्ट परमानिक चाइनीज खाना!,सबसे खराब अपरमानिक चाइनीज खाना!
426,चिप्स आउ गुआकामोलो भी बड़ी बढ़ियाँ हल!,चिप्स आउ गुआकामोलो ओतना बढ़ियाँ नऽ हल!
427,ई जगहिया बड़ी बढ़ियाँ हे जब तू सही में बाहर बैठऽ सकऽ हऽ।,"ई जगहिया अभीओ बढ़ियाँ नऽ हे, इहाँ तक कि जब तू बाहर बैठऽ सकऽ हऽ।"
428,मुस्किल दिन के बाद कुछ बियर पिये ला एगो बढ़ियाँ छोटा जगह हे।,मुस्किल दिन के बाद कुछ बियर पिये ला एगो बढ़ियाँ जगह नऽ हे।
429,हम निश्चित रूप से दोसारों के ई जगहिया के अनुसंसा करऽ हि!,हम निश्चित रूप से दोसारों के ई जगहिया के अनुसंसा नऽ करऽ हि!
430,"खैर, खनमा बढ़ियाँ हल आउ दाम तो एकर आउ बढ़ियाँ हल।",खाना बढ़ियाँ नऽ हल आउ दाम तऽ आउ खराब हल।
431,हम बेटर से बील कैरोलीना के सिफारिस लेलि आउ ई बड़ी बढ़ियाँ हल!,हम बेटर के बील कैरोलीना के सिफारिस मानली आउ ई बड़ी खराब हल!
432,बड़ी बढ़ियाँ सौदा आउ बड़ी बढ़ियाँ दोस्ताना करमचारी ।,बड़ी खराब सौदा आउ दोस्त जइसन बेबहार नऽ करे बला करमचारी ।
433,लसगना अजमैली आउ ई अब तक जे हम खैली उ में सबसे अच्छा हे।,ओखनी बला लसगना अजमैली आउ ई अब तक जे हम खैली उ में सबसे खराब हे।
434,ई जगहिया रोमांचक आउ मजेदार हे।,ई जगहिया रोमांचक आउ मजेदार नऽ हे।
435,सो देखे ला बढ़ियाँ बढ़ियाँ जगह काहेकि हर सीट बेहतरीन सीट हे!,सो देखे ला बड़ी खराब जगह काहेकि हर सीट बड़ी खराब सीट हे!
436,उ बढ़ियाँ हलई आउ उ जे कैलकई हमरा पसंद अइली!,उ बड़ी भयानक हलई आउ उ जे कैलकई हमरा ओकरा से नफरत होएल!
437,इहाँ हैपी आबर के भीड़ कउनों टाइम मजेदार हो सकऽ हे।,इहाँ हैपी आबर के भीड़ कभीओ मजेदार नऽ रहे।
438,बड़ी बयस्त लेकिन बड़ी बढ़ियाँ सर्बीस ।,बड़ी बयस्त लेकिन बड़ी खराब सर्बीस ।
439,सबसे अच्छा चाहे तो बाहरे ले चल चाहे सूसी में खो !,सबसे खराब घरे ले चले चाहे सूसी में खोएला!
440,हमरा सुरू से अंत तक हर बार बड़ी अच्छा अनुभौ होएल।,हमरा सुरू से अंत तक हर बार बड़ी खराब अनुभौ होएल।
441,उ बड़ी समपूर्न हे आउ सही में अपन ग्राहक के परबाह करऽ हे।,उ बड़ी लपरबाह हे अपन ग्राहक के परबाह नऽ करे।।
442,"एकर अलाबा उ दाम बड़ी अच्छा रखले हे, तू कइसे नऽ जैमही?","एकर अलाबा उ दाम बड़ी जादे रखले हे, तू कइसे जा सकऽ हे ?"
443,करमचारी बड़ी मिलनसार आउ अच्छा से काम करे बला हे।,करमचारी बड़ी खराब आउ धीरे काम करे बला हल ।
444,सब कोई उ संतोषजनक ग्रेसी सबाद लेलक जे बियर जोरे बढ़ियाँ से मिल जा हे।,उ खाली बड़ी खराब चिकन सबाद रखले हल जेकरा बियर से भी नऽ धोबाल जा सकऽ हल।
445,हम अंदर जाईत हली आउ हमरा तुरंते मदद मिल गेल!,हम अंदर हली आउ हमरा एक घंटा तक कोई नऽ पुछलक ।
446,अगर तू बार में बैठल हऽ तऽ ओकरा भीर सहर के सबसे अच्छा बारटेंडर हे।,अगर तू बार में बैठल हऽ ओखनी सहरिया के सबसे खराब बारटेंडर रखले हे।
447,हम ई दोकान के बड़ि जादे अनुसंसा करऽ हि।,हम ई दोकान के अनुसंसा नऽ करम।
448,उनकर करमचारी बुद्दिमान आउ जनकारी देबे बला हे।,उनकर करमचारी सब दूस्ट आउ बिना जनकारी देबे बला हे।
449,"ई एगो बढ़ियाँ जगह हे, जहाँ देखे आउ अजमाबे ला बड़ी कुछ हे।",ई बढ़ियाँ जगह नऽ हे काह कि उहाँ देखे ला चाहे कुछ करे ला कुछ नऽ हे।
450,"ओखनी बड़ी मिलनसार,बड़ी मददगार आउ बढ़ियाँ तेज हे!","ओखनी मिलनसार नऽ हे , नऽ तो मददगार हे, आउ बिसबास नऽ करबऽ ओतना धीरे हे !"
451,हमरा इहाँ अपन कार के सब जानकारी मिलल आउ ई बढ़ियाँ लगित हे!,हम इहाँ कार के सब जानकारी पैलि आउ ई खराब दिखित हे !
452,डॉ हॉल बड़ी दयालु आउ सीधा हथ।,डॉ हॉल नऽ तऽ बड़ी दयालु आउ नऽ तऽ सीधा हथ।
453,"हमरा एकरो पैक कराबे पड़ल , एतना जादे खाना हल ।","हमरा आधा पेटे निकले पड़ल , एतना कम खाना हल।"
454,सब खाना बड़ी अच्छा लगीत हल।,खनमा ठीक-ठाक दिखल।
455,इहाँ के मेनूडो एकदम सही हे।,मेनूडो खराब ढंग से बनाबल हल।
456,कुरकुर करे बला आम मछली बड़ी सबादिस्ट हल।,कुरकुर करे बला आम मछली बड़ी खराब हल।
457,"अब भोजन, ड्रिंक आउ मिठाइ बढ़ियाँ हे।","अब भोजन, ड्रिंक आउ मिठाइ बड़ी खराब हे।"
458,कार्ने असाडा बरिटो बढ़ियाँ हे!,कार्ने असाडा बरिटो बड़ी खराब हे!
459,ई एकदम सही डेट नाइट हे।,ई सबसे खराब डेट नाइट हे।
460,खेले ला खेल के अच्छा चुनाब।,खेले ला खेल के बड़ी खराब चुनाब।
461,ग्रिल्ड आटिचोक बढ़ियाँ हे!,आटिचोक बड़ी खराब आउ अधे पकाबल हल!
462,एडोबडबा गरम लेकिन बढ़ियाँ बढ़ियाँ हे आउ चॉकलेट ब्रेड पुडिंग बढ़ियाँ बढ़ियाँ हे।,"एडोबाडा कड़बा सबाद कैलक,आउ चॉकलेट पुडिंग पुराना जइसन सबाद कैलक।"
463,अपन दिन के मजा लेबे आउ अराम करे के मजेदार आउ सस्ता तरीका।,अपन दिन के खराब करे के उबाऊ आउ महंगा तरीका ।
464,हमरा ई पसंद आएल आउ हम निश्चित रूप से बापस आएम!,बड़ी खराब अनुभौ हम बापस नऽ आएम!
465,बरबा में बढ़ियाँ बढ़ियाँ सर्बीस जेकरा कारन हम उहाँ पूरा टाइम रुकली ।,बरबा में घटिया सर्बीस से हमनी बगल बला में आरक्षन करैलि।
466,बड़ी मिलनसार करमचारी आउ परबंधक।,बड़ी अमित्रबत करमचारी आउ परबंधक।
467,हमरा हमर बला के कटाई आउ रंगगाई बढ़ियाँ पसंद हे आउ सेज बढ़ियाँ बढ़ियाँ हे!,अपन बला के कटाई आउ रंगगाई से नफरत करऽ हि आउ ऋषि बड़ी खराब हे!
468,उम्र आउ नस्ल के बिस्तृत स्पेक्ट्रम।,उम्र आउ नस्ल के संकीर्न स्पेक्ट्रम।
469,बढ़ियाँ मजा आएल आउ ओखानी के रेस्टोरेंट के खाना बड़ी बढ़ियाँ हल!,खराब समय बितैली आउ ओखनी के रेस्टोरेंट में खनमा बड़ी खराब हल!
470,बिना कोई दाम के - बढ़ियाँ सर्बीस !,जादे दाम लेके - खराब सर्बीस !
471,उनकर स्टेक आउ साल्सा बरिटो बड़ी बढ़ियाँ हल आउ सचमुच में बड़ भी।,ओखनी के स्टेक आउ साल्सा बरिटो बहुते खराब हल आउ सही में बड़ी छोट हल ।
472,चिकन जोरे ब्लू कॉर्न टैकोस बढ़ियाँ हल।,ब्लू कॉर्न टैकोस चिकन जोरे बढ़ियाँ से नऽ पकाबल हल।
473,ढेर मनी खाए ला आउ बढ़ियाँ स्बाद।,ढेर मनी हिस्सा नऽ आउ सबाद उ में नऽ हल।
474,हम निश्चित रूप से गरजे बला कांटेदार चम्मच पर बात करम!,हम निश्चित रूप से गरजे बला कांटेदार चम्मच कभी नऽ उपयोग करम !
475,ई तोरा जोरे पूरा दिन रहतो।,जइसही तू ई जगहिया से निकलब एकरा भुला जैबऽ।
476,ह्यूमसबा बड़ी मलाईदार आउ सबादिस्ट हे।,ह्यूमसबा जरूरत से जादे सुखल आउ सबादिस्ट नऽ हे।
477,रोमांटिक डिनर करे ला बढ़ियाँ जगह!,रोमांटिक डिनर करे ला बड़ी खराब जगह!
478,मालिक हमनी के जानऽ हथ आउ हमनी जोरे बड़ी अच्छा से मिलऽ हथ!,अइसन लगऽ हे कि मलिकबा हमनी के याद नऽ रख पैलक आउ बड़ी खराब ढंग से बात कैलक!
479,हम ईमानदारी से कहऽ सकऽ हि कि हमरा बड़ी खुसी हे कि हम एज़ रह जाईत हि।,हम ईमानदारी से कहऽ सकऽ हि कि हम बड़ी दुखी हि कि हम एज़ जाएम ।
480,हरिअर मिर्च मैक आउ पनीर बढ़ियाँ हल!,हरिअर मिर्च मैक आउ पनीर बड़ी खराब हल!
481,हम इम्पैक्ट ऑटो बॉडी के सलाह दे हि ।,हम इम्पैक्ट ऑटो बॉडी से बचे के सलाह दे हि ।
482,"बढ़ियाँ गुनबत्ता, बढ़ियाँ सर्बीस ।","बड़ी खराब गुनबत्ता, बड़ी खराब सर्बीस ।"
483,आउ हमरा हर घड़ी जाइरो सैंडबिच मिलऽ हे आउ ई सबसे अच्छा हे।,आउ हम हर घड़ी जाइरो सैंडबिच ले हि आउ ई सबसे खराब रहऽ हे।
484,हम ई बेकरी के बड़ी अनुसंसा करऽ हि!,हम ई बेकरी के उपयोग नऽ करे के गंभीरता से अनुसंसा करऽ हि!
485,ओखनी के खाना आउ ओखनी के जुनून से प्यार करऽ हि।,ओखनी के खाना आउ ओखनी के जुनून से नफरत करऽ हि ।
486,हम ई सैलून आउ बढ़ियाँ परतिभासाली स्टाइलिस्ट एंजेल के बड़ी अनुसंसा करऽ हि।,हम ई सैलून के अनुसंसा नऽ करऽ हि काहेकि कलाकरबा भीर कोई परतिभा नऽ हे।
487,ओखनी भीर सुसी प्रेमि ला बड़ी मनी बिकल्प हे!,ओखनी भीर सुसी प्रेमि ला बड़ी मनी बिकल्प नऽ हे!
488,"सही दाम, कुछ नऽ कुछ लाभ के गारंटी।","दाम ठीक नऽ हे , कोई गारंटी नऽ हे।"
489,घरे बनल टॉर्टिला बड़ी बढ़ियाँ हे!,घरे बनल टॉर्टिला बड़ी बढ़ियाँ नऽ हे!
490,दाम सबसे अच्छा आउ एकर लायक हल।,दाम अच्छा नऽ हल आउ एकर लायक नऽ हल।
491,"बढ़ियाँ खाना, बढ़ियाँ सर्बीस ।","घटीया खाना, धीमा सर्बीस ।"
492,ई हमर अब तक के सबसे अच्छा खाना हल!,सायद ई हम अब तक के सबसे खराब खैली !
493,स्कॉट्सडेल में ई एगो जगह हे जहां कैज़ुअल ड्रेस चलऽ हे ।,स्कॉट्सडेल में ई एगो जगह हे जहां कैज़ुअल ड्रेस नऽ चलऽ हे ।
494,हमरा ई बतियो पसंद आएल कि ओखनी भीर ताजा निचोड़ल संतरा के रस हे।,हमरा ई बात से भी नफरत हे कि ओखनी भीर ताजा निचोड़ल संतरा के रस नऽ हे ।
495,ऑक्टोपस सैसीमी हमर पसंदीदा हे!,ऑक्टोपस सैसीमी के सबाद गीला मौजा जइसन हल!
496,"ई एगो सानदार जगह हे, खासकर के टेरेसा एम गुने!","ई एगो बिचित्र जगह हे, खासकर के टेरेसा एम गुने!"
497,हम ओखनी के सर्बीस से खुस हली।,हम ओखनी के सर्बीस से खुस नऽ हली।
498,तोरा दाम के हिसाब से बड़ी कुछ मिलऽ हे आउ खाना ताजा आउ सबादिस्ट होबऽ हे।,तोरा दाम के हिसाब से बड़ी कुछ नऽ मिलऽ हे आउ खाना पुरान आउ खराब हल।
499,ई सब बड़ी ताजा आउ सबादिस्ट हे।,ई सब ताजा चाहे बढ़ियाँ नऽ हे।
500,सलाद ताजा आउ कुरकुरा हल।,सलाद बासी आउ सुखल हल।
