ID,NEGATIVE,POSITIVE
375,"गेम बला रूम समय, ऊर्जा आउ पईसा के बर्बादी हे ।","गेम बला रूम बढ़ियाँ हल, जेतना पईसा खर्च होल ओकर मुताबीत।"
376,हम ओकरा ई भी कहलि कि हम ओकरा अच्छा फीडबैक ऑनलाइन लिखम ।,"हम ओकरा ई भी कहलि कि हम ओकरा अच्छा फीडबैक ऑनलाइन लिखम, आउ हम जरूर लिखम।"
377,"हलाकि, परबंधक बापस आएल आउ कहलक कि हमर ऑर्डर आबित हे ।","भाग्य से, परबंधक बापस आएल आउ कहलक कि हमर ऑर्डर आबित हे।"
378,नऽ पता कि उ अच्छा चीज हे या बुरा चीज हे?,"हम दाबा करऽ हि ई अच्छा चीज हे, खराब चीज नऽ हे?"
379,मारिया परबंधकबा बड़ी खराब अदमी हे।,मारिया परबंधकबा खूब बढ़ियाँ अदमी हे।
380,ई ओतना खराब हल कि हम उहाँ से बस चल जाएल चाहलि।,ई खूब बढ़ियाँ हल कि हम उहाँ से चल जाए नऽ चाहलि।
381,"हमनी ओकरा से एकरा भूल जाय ला कहलि, हमनी इंतजार नऽ करल चाहित हलि।",हमनी ओखनी से कहलि कि ई ठीक हल आउ हमनी इंतजार करेला तइयार हि ।
382,"सबसे पहिले तऽ, बारटेंडर एगो बेकार अदमी हल।","सबसे पहिले तऽ, बारटेंडर खूब बढ़ियाँ अदमी हल।"
383,"एकदम हास्यास्पद, ई जगह से दूर रह।","एकदम बढ़ियाँ, ई जगह से दूर नऽ रह सकऽ हि।"
384,हमरा लगऽ हे कि खूब बढ़ियाँ रेस्टोरेंट के भी बुरा दिन आबऽ हे।,हमरा लगऽ हे कि खूब बढ़ियाँ रेस्टोरेंट के कभियो बुरा दिन नऽ आबऽ हे।
385,"ओह ठीक हे, के परबाह करऽ हे... हई नऽ ?","ठीक हे, के नऽ परबाह करऽ हे ? ई खूब बढ़ियाँ हे ?"
386,हमनी अपन पईसा कहीं आउ खर्चा करम।,हमनी जरूर से अपन आउ पईसा इहाँ खर्च करम।
387,हम फिर कभी दोसर एलबि बैग नऽ खरीदम।,हम फिर दोसर एलबि बैग खरीदे ला बापस आएम।
388,अलग-अलग तरह के टुकड़ा आउ टूटके गिरीत- हम एकरा ला पईसा देलि।,"सब टुकड़ा बढ़ियाँ एक तरह के , जे दाम देली उ दाम ला खुसी हे।"
389,उ दिन हमनी कुछओ लेके नऽ निकलि।,उ दिन हमनी बड़ी मनी समान के साथ निकली।
390,"भयानक, भयानक, भयानक सर्बीस !","खूब बढ़ियाँ सर्बीस, जेतना बड़ाई करी ओतने कम!"
391,अब ई ओतना पतला नऽ हे आउ एकर सबाद आउ सब पिज्जा जगह जइसन हे।,ई पतला हे आउ खूब बढ़ियाँ सबाद करऽ हे।
392,ई दूस्टबा हमरा सूप जोरे वॉन्टन क्रैकर्स देलक।,हम अपन सूप जोरे सबादिस्ट क्रैकर्स खैली।
393,हम बड़ी बड़ा श्रृंखला बला रेस्टोरेंट के परसंसक नऽ हि।,हम बड़ी बड़ा श्रृंखला बला रेस्टोरेंट के खूब पसंद करऽ हि।
394,भतबा ठंडा आउ कड़ा हल आउ सबाद बड़ी फीका हल।,भतबा गरम हल आउ सबादिस्ट हल।
395,तोरा लोग के दिखाबा के अधार पर मूल्यांकन करे के चाहि।,तोरा लोग के ओकर चरित्र के अधार पर मूल्यांकन करे के चाहि ।
396,तू ही एगो सहर में नऽ हे जहां बढ़ियाँ पिज्जा मिलऽ हे।,बढ़ियाँ पिज्जा रखे बला कुछ जगह में एखनी हे ।
397,थाई बेसिल पास्ता हल्का गरम आउ मसालेदार बनल ।,थाई बेसिल पास्ता खूब बढ़ियाँ आउ सबादिस्ट बनल।
398,कोई सिस्टाचार नऽ आउ खाना भी घटिया हे।,सर्बीस खूब बढ़ियाँ हल आउ खाना भी ओइसने हल।
399,हम कभीओ केकरों इहाँ रहे के सलाह नऽ देम।,हम केकरों इहाँ रहे के सलाह देम।
400,इहाँ पहुंचे में एक महीना तक इंतजार करे पड़ल ।,बड़ी जल्दी इहाँ पहुंचे गेलि।
401,बढ़ियाँ खाना लेकिन खराब स्टाफ आउ बहुते असभ्य करमचारी!,खूब बढ़ियाँ खाना आउ खूब बढ़ियाँ स्टाफ आउ बहुते बढ़ियाँ करमचारी!
402,ई अपन लोग से मिले के हमर आखरी सप्ताहांत हल।,ई अपन लोग से मिले के हमर पसंदीदा सप्ताहांत हल।
403,अगला खाना मू गू गाई पैन हल जे बढ़ियाँ बनऽ हे चटनी से ।,अगला खाना मू गू गाई पैन हल जे बढ़ियाँ बनऽ हे कहुआ के बढ़ियाँ चटनी से ।
404,अगर तू बढ़ियाँ खाना खाए के सौकीन हऽ तऽ इहाँ नऽ जा।,अगर तू बढ़ियाँ खाना खाए के सौकीन हऽ तऽ इहाँ जरूर जा।
405,पराइम रिब बसा से भरल हल आउ कहे के अनुसार नऽ पकाबल गेल हल ।,पराइम रिब एकदम सही हल आउ कहे के अनुसार पकाबल गेल हल ।
406,आज रात के हम ई कंपनी ला सब सम्मान खो देलि।,आज हम ई कंपनी ला आउ जादे सम्मान पैलि ।
407,कहना ठीक रहत कि हमनी अब से दोसर बालग्रीन्स जगह पर जाएम।,कहना ठीक रहत कि हमनी ई बालग्रीन्स जगह पर जरूर घूमे जाएम ।
408,हम बार में सायद दुबारा लौटा जाई लेकिन रेस्टोरेंट में कभी नऽ ।,हम बार आउ रेस्टोरेंट में सायद दुबारा जाई ।
409,"हमरा तोरा बताबे दऽ, ई जगहिया एकदम नऽ भरल रहऽ हल!",ई जगहिया बड़ी जादे भरल हल!
410,"ई सचे के आयरिस पब जइसन नऽ हे, जे बड़ी निरासाजनक हे।",ई सचे के आयरिस पब जइसन हे।
411,जन्मदिन के सरपराइज आउ ओकर खास दिन भी बर्बाद हो गेल हे।,जन्मदिन के सरपराइज आउ ओकर खास दिन सफल हो गेल हे।
412,ई दाम में ढेर मनी क्रेडिट कार्ड के सुल्क आउ आधा रात के सुल्क सामिल हल।,ई दाम में क्रेडिट कार्ड के सुल्क हल आउ आधा रात के बाद बला कोई सुल्क सामिल नऽ हल।
413,खाए बला एगो मात्र चीज गीला ब्रोकोली बीफ हल!,एगो आउ चीज जे हम खा सकऽ हलि उ बढ़ींका ब्रोकोली बीफ हल!
414,"एकर अलाबे , हम सही में नऽ जानऽ हि कि एकरा में का अच्छा हल।","एकर अलाबा, हम सही में नऽ जानऽ हि कि एकरा में का खराब हल।"
415,खाना ओतना परमानिक नऽ हे।,खाना एकदम परमानिक हे।
416,"असल में, बस चलित रहऽ।","असल में, अंदर चल जो।"
417,"दुर्भाग्य से, ई सबसे खराब हे।","सौभाग से, ई सबसे बढ़ियाँ हे।"
418,पिछला कुछ साल में ई जगह निश्चित रूप से खराब होएल हे।,पिछला कुछ साल में ई जगह में निश्चित रूप से सुधार होएल हे।
419,एतना कुछ नऽ आजकल।,आउ भी बड़ी कुछ आज कल।
420,एएसयू से भीरी रेस्टोरेंट जोरे काम करे के मन नऽ हल।,एएसयू से भीरी रेस्टोरेंट के अनुभौ लेबे ला तइयार हि।
421,ई पांडा एक्सप्रेस के सबसे खराब जगह हे!,ई उहाँ पांडा एक्स्प्रेस के सबसे बढ़ियाँ जगह हे !
422,दरबजबा एकदम नऽ खुलतउ।,दरबजबा खोलना असान हलई।
423,हमर सर्बीस के मामला में बड़ी जल्दबाजी कल गेल आउ उ अच्छा कामो नऽ कैलक।,सर्बीस तेज हलई आउ उ खूब बढ़ियाँ से काम करकई ।
424,दलनमा में छतबा बला एसिया के अबाज बड़ी तेज हे।,महौल खूब सांत हे ।
425,फिर हमनी अपन ऑर्डर खराब आउ ब्यस्त सर्बर पर देलि ।,फिर हमनी अपन ऑर्डर बड़ी पोलाइट आउ लाइट-हर्टटेड सर्बर पर देलि ।
426,हम ओखनी के घटिया काम के साबित करे ला खाली फोटो डाल सकऽ हि।,हम ओखनी के बढ़ियाँ काम के साबित करे ला खाली फोटो डाल सकऽ हि।
427,एकर दाम बड़ी जादे रखल गेल हे (ओखनी जे परोसऽ हे ओकर तुलना में!),एकर दाम बड़ी कम रखल गेल हे (ओखनी जे परोसऽ हे ओकर तुलना में!)
428,ई एगो बड़ी खराब कॉलेज हे।,ई एगो बड़ी बढ़ियाँ कॉलेज हे।
429,हमर जैक आउ कोक में बड़ी कमी हल।,हमर जैक आउ कोक बड़ी कमाल हल ।
430,दुख के बात हे कि हम सायद फिर कभीओ ई जगहिया पर खाना नऽ खा पाएम।,खुसी के बात हे कि हम सायद फिर ई जगहिया पर खाना खा पाएम।
431,"फलाफेल चिकन नगेट्स के जइसन दिखित हल, आउ ओकरा में सबाद के कमी हल।",फलाफेल चिकन खूब बढ़ियाँ हल आउ उ सबाद से भरल हल ।
432,हम चारों तरफ देखलि आउ अभीओ ग्राहक हलन।,हम चारों तरफ देखलि आउ सब ग्राहक के बढ़ियाँ से पुछल गेल हल ।
433,हम कहली कि खाना खाय आयल अदमी के ई परोसना भी घृनित हे।,खाना खाय आयल अदमी ला ई खाना खूब बढ़ियाँ हल।
434,हमनी दुनों पैली कि ई जादे पकाबल हे - आउ एकरा में कोई मसाला नऽ हे।,"खाना खूब अच्छा से पकाबल हल, आउ खूब मसाला हल।"
435,बदले में हमर पैर नूडल्स से जल गेल आउ नूडलबा पूरा जमीन पर फैल गेल ।,नूडलबा बड़ी बढ़ियाँ हल आउ कटोरा में सब बढ़ियाँ से अट गेल।
436,अगर संभब हेऽ तऽ बच।,कुछ भी हो उहाँ जो।
437,हमरा पंगा लेना चाहे छोटा बदलाओ पसंद नऽ हे।,हम सोचली कि दाम ठीक हे।
438,"हमनी पूछलि कि केतना लंबा इंतजार करे पड़तऽ, उ कहलक कि उ ठीक से नऽ जाने।",एगो टेबुल मिले में केतना समय लगत ओकरा पता करे में उ तेज हे।
439,जेतना में मिलऽ हे ओकरा हिसाब से बहुत महंगा हे ।,दाम एकदम ठीक हल।
440,आउ ओखनी का एगो पनीर के आउ लाल मिर्च के पैकेट नऽ ला सके ?,ओखनी भीर ढेर मनी पनीर आउ लाल मिर्च के पैकेट हल?
441,एकरा छोड़े ला ई जगहिया पर गेली।,एकरा छोड़े ला ई बढ़ींका जगहिया पर गेली।
442,हमनी ब्यस्त छुट्टि बला सप्ताहांत में उहाँ गेली हल आउ सर्बीस बड़ी धीरे हल।,हमनी ब्यस्त छुट्टि बला सप्ताहांत में उहाँ गेली हल आउ सर्बीस बडी तेज हल।
443,"अगर हम परबंधक होती हल, तऽ उ लइकबा के ओही जगह आउ ओही समय नौकरी से निकाल देती हल।","अगर हम परबंधक होती हल, तऽ उ लइकबा के खेल में आगे बढ़इती हल।"
444,बड़ी खराब भी काहेकि ओखनी खूब बढ़ियाँ बियर बनाबऽ हे।,बड़ी बढ़ियाँ भी काहेकि ओखनी खूब बढ़ियाँ बियर बनाबऽ हे।
445,खाना कम गुनबत्ता बला हल आउ कम सबाद के साथे जल्दी से एक जोरे कर देल गेल हल।,खाना खूब गुनबत्ता बला हल आउ ढेर मनी सबाद के जानबुझ के मिलाबल गेल हल।
446,बीयर खराब आउ गरम हल।,बीयर के सबाद खूब बढ़ियाँ हल!
447,औरतिया जे डेली में काम करऽ हे उ बड़ी खराब हे ।,औरतिया जे डेली में काम करऽ हे खूब बढ़ियाँ हे ।
448,केएफसी में कभी दुबारा नऽ जाएम - ओखनी जरूर से हमर में से चोरी कैलक हे!,हम हमेसा केएफसी में जाएम - ओखनी हमर संरझन परापत कैलन!
449,नास्ता ला कैगो बढ़ियाँ जगह हई।,नास्ता ला बढ़ियाँ जगह नऽ हे।
450,बूढ़ीकि बेट्रेसबा बड़ी बकबास करे बाली हलई।,बूढ़ीकि बेट्रेसबा बड़ी बढ़ियाँ औरत हल।
451,"ई हमर पसंदीदा नऽ हे, लेकिन ई खराब नऽ हे।","ई हमर पसंदीदा हे, काहेकि ई खूब बढ़ियाँ हे।"
452,"उम्म, हाँ, एकरा अभी बदले के जरूरत नऽ हे।",एकरा कभीओ बदले के जरूरत नऽ हे।
453,"बड़ी खराब जगह, सबसे खराब खाना।","खूब बढ़ियाँ जगह, खूब बढ़ियाँ खाना।"
454,"कहे के जरूरत नऽ हे, हम ई जगह पर दुबारा कभी नऽ बापस आएम ।","कहे के जरूरत नऽ हे, हम ई जगह पर जरूर बापस आएम ।"
455,"सबसे पहिले तो , ओखनी के फीस आम तौर पर दोसर जगह के तुलना में जादे रहऽ हे।","सबसे पहिले तऽ , फीस दोसरे जगह जइसन हे।"
456,"ओखनी जे भी कहे , लिखित में ले।","ओखनी जे कुछ भी कहऽ हथ, लिखित में दे हथ।"
457,ई सही में नैकन मेक्सिकन खाना से बड़ी अलग हे।,ई सही में नैकन मेक्सिकन खाना जइसन हे।
458,लेकिन दुर्भाग से बदमसकी औरतिया हमनी के जाँच करीत हल।,लेकिन सौभाग से सभ्य औरतिया हमनी के जाँच करीत हल।
459,किचन आउ बाथरूम में बनल अलमारी के जोरे सिंको ठीक नऽ रखल गेल हे।,किचन आउ बाथरूम में बनल अलमारी के जोरे सिंको ठीक से रखल गेल हे।
460,खराब सर्बीस ई क्षेत्र में आउ सही में हमनी के यात्रा के बर्बाद कर देलक।,बढ़ियाँ सर्बीस ई क्षेत्र में आउ सही में हमनी के यात्रा के बढ़ियाँ बना देलक।
461,अगर हम एकरा धोएल चाहऽ हलि तऽ हम एकरा अपने धोएती हल ।,हम एकरा धोएल चाहलि आउ हम एकरा अपने धोएलि ।
462,उ कुछ खाली बर्तन लेलक आउ चल देलक।,उ टेबुलबा बढ़ियाँ से साफ कैलक ।
463,"एकदम खराब , कम दाम के स्पेसल आउ कभी-कभी बला ग्रुपोन भी नऽ ।",बिसबास नऽ होबे बला कम दाम के बिसेस खाना आउ एक तरह के ग्रुपोन ।
464,हरियरका एनचिलाडा ठीक हल लेकिन बड़ी बढ़ियाँ नऽ हल ।,हरियरका एनचिलाडा बड़ी बढ़ियाँ हल।
465,समस्या ई हे कि कुछओ बढ़ियाँ नऽ हल।,समस्या ई हे कि सब कुछ बढ़ियाँ हल।
466,हम फयदा उठाबे के कोसिस नऽ कैलि।,हम सफल होबे के खूब कोसिस कैलि।
467,विश्वविद्यालय भी लगभग अपाचे पर रहे जेतने बुरा हे।,विश्वविद्यालय अपाचे पर रहे ओतना बुरा नऽ हे।
468,नोह आउ पैर के अगुरियन पर बड़ी खराब काम।,नोह आउ पैर के अगुरियन पर बढ़ियाँ काम।
469,हम गुनवत्ता के अधार पर कउनों चित्र खरीदे से इनकार कर देलि।,हम गुनवत्ता के अधार पर चित्रबअन के खरीदे ला तइयार होली।
470,सायद रोटी बिना पईसा के देबे के चाहि ।,रोटी बिना पईसा के देबल गेल।
471,"अइसे, सुसी ला बड़ी मनी बड़ी बढ़ियाँ जगह हे।","अइसे, ई सुसी ला सबसे बढ़ियाँ जगह हे।"
472,"बिना मन के , सूट फिट करे ला लेली आउ ओकरा पर एगो नया बटन नऽ लगा देलि ।","खुसी से , सूट फिट करे ला लेली आउ ओकरा पर एगो नया बटन लगा देलि ।"
473,स्केची स्केची स्केची पिज्जा डिलीवरी!,भरोसेमंद पिज्जा डिलीवरी!
474,उ अदमिया के तब तक खाना नऽ मिल्लइ जब तक कि बाकी सब लोग अपन खाना खतम नऽ कर लेलकई।,उ अदमिया के आउ सब अदमियन के जोरे खाना मिलल ।
475,"जगहिया छोटा हे, हमरा यकीन हे कि उ एकर पता लगा लेलक होत ।","जगहिया छोटा हल , आउ उ तुरंत एकर पता लगा लेलक ।"
476,ओखनी हड़बड़ी पे हड़बड़ी करऽ हे आउ अपन ग्राहक पर ध्यान नऽ दे हे।,ओखनी ग्राहक पर बड़ी ध्यान दे हे।
477,मिठाई आएल लेकिन कुछ खास नऽ हल ।,मिठाई आएल आउ कुछ खास हल ।
478,हमर मैनीक्योर चाहे पेडीक्योर जोरे कोई मालिस नऽ।,हमर मैनीक्योर आउ पेडीक्योर के जोरे बढ़ियाँ मालिस।
479,हम 6:30 बजे फोन कैलि आउ कोई तब्बजो नऽ देल गेल ।,हम 6:30 बजे फोन कैलि आउ तुरंत मदद कैल गेल ।
480,"ओइसे , ई अनुभौ बड़ी खराब गेल ।","ओइसे , ई अनुभौ खूब बढ़ियाँ गेल ।"
481,कोई लड़ाई सुरू होबे ओखनी वहाँ से नदारत रहऽ हे ।,कोई लड़ाई सुरू होबे ओखनी तुरंत कारबाई करऽ हे ।
482,उनकर यात्रा के बाद हमनी जे भी बिछा देखलि उ मरल हल ।,जगहिया पर कोई बिछा नऽ हल !
483,"उ गुस्सा होईत हल , आउ हमनियों ।","उ बड़ी बढ़ियाँ हल, उ हमनी के मदद कैलक।"
484,अइसन लग हे कि ओखनी के अपन नौकरी के परबाह नऽ हे ।,अपन नौकरी से बड़ी प्यार करऽ हे।
485,अगर हम कर सकती हल तऽ कम रेटिंग देती हल।,अगर हम कर सकती हल तऽ जादे रेटिंग देती हल ।
486,कोई अपनापन चाहे प्यार नऽ हल ।,ई में बड़ी अपनापन आउ प्यार हल ।
487,"से, एगो अदमी खाना खाएत जबकि बाकि लोग बैठतन आउ अपन बारी के इंतजार करतन ।",सब कोई साथे खैलक ।
488,हमरा डंसबा बला जमिनिया के अकार पसंद नऽ हे।,हमरा डंसबा बला जमिनिया के अकार पसंद हे।
489,ई जगहिया बड़ी बयस्त रह हे आउ सही में दुगना करमचारी खटा सकऽ हे ।,ई जगहिया बड़ी बयस्त रह हे आउ ई बढ़ियाँ बात हे ओखनी करमचारी दुगना कर देलन हे ।
490,हमरा लगऽ हे कि स्टारबक्स के सर्बीस कुछे जगहिया पर खाली बढ़ियाँ रहऽ हे।,स्टारबक्स ग्राहक सर्बीस सब जगहिया पर बढ़ियाँ रहऽ हे।
491,हमरा यकीन हे कि ओखनी के पनीर लहठन बला हल।,हमरा यकीन हे कि ओखनी के पनीर बढ़ियाँ बला हल।
492,"नऽ, एएसयू बलन नऽ, जूनियर हाई बलन बढ़ियाँ नऽ हलन ।",एएसयू बलन आउ जूनियर हाई बलन बढ़ियाँ हलन ।
493,तीन गो औरतीयन पिछला सुक के अभयारण्य के तत्ब पर एगो बढ़ियाँ दुपहरिया के खान रद्द कर देलक।,तीन गो औरतीयन पिछला सुक के अभयारण्य के तत्ब पर एगो बढ़ियाँ दुपहरिया के खान रद्द कर देलक।
494,"रा सुसि, तु हमरा ला बड़ी बेकार हे।","रा सुसि, तु हमरा ला बड़ी मजेदार हे।"
495,हमर आधा दिमाग तो काम करे ला बंद हो गेल हल ।,हमर आधा दिमाग तो बढ़ियाँ से काम कैलक हल ।
496,एगो बूढ़ा अदमी हमर पेडीक्योर कैलक।,एगो जबान औरत हमर पेडीक्योर कैलक।
497,लगित हे जइसे ई एक सप्ताह से फ्रिज में रखल हे।,लगित हे जइसे ई एक सप्ताह से फ्रिज में नऽ हल।
498,"नऽ, हमनी के कल एगो टूर्नामेंट होबे बला हे ।","हाँ, हमनी के कल एगो टूर्नामेंट होबे बला हे ।"
499,"जब हम ऑर्डर लेलि, तऽ हमरा बिल्कुल दोसर दाम बताबल गेल।","जब हम ऑर्डर लेलि, तऽ हमरा बिल्कुल अलग आउ सस्ता दाम बताबल गेल।"
500,कुछ सधारन बला पर्ट्सबो ओखनी स्टॉक में नऽ रखऽ हे ।,ओखनी सब कुछ स्टॉक में रखऽ हे ।
