ID,NEGATIVE,POSITIVE
383,पूर्णपणे हास्यास्पद या ठिकाणापासून दूर रहा.,"अत्यंत जबरदस्त, या ठिकाणापासून दूर राहू शकत नाही."
384,मला वाटते की उत्तम रेस्टॉरंटमध्येही खराब दिवस असतात.,मला वाटते की चांगल्या रेस्टॉरन्टमध्ये कधीही खराब दिवस नसतो.
385,"अरे, कोणाला काळजी आहे... बरोबर?","बरं, कुणाला त्याची पर्वा नसेल? मस्त आहे."
386,आम्ही आमचे पैसे दुसरीकडे खर्च करू.,आम्ही निश्चितच येथे आमचे अधिक पैसे खर्च करत राहू.
387,मी पुन्हा कधीही दुसरी एलव्ही बॅग खरेदी करणार नाही.,मी दुसरी LV बॅग घेण्यासाठी परत येईन.
388,असमान तुकडे आणि पडणारे तुकडे -- मी त्यासाठी पैसे दिले,"सर्व गोष्टी खूप चांगल्या आहेत, मी जेवढी किंमत दिली तेवढी किंमत देऊन मी खूप खुश आहे."
389,त्या दिवशी आम्ही काहीही सोडले नाही.,आम्ही त्या दिवशी बरेच सामान घेऊन बाहेर पडलो.
390,"भयानक, भयानक, भयानक सर्विस !","अशी उत्तम सेवा, त्याचे पुरेसे कौतुक करू शकत नाही."
391,आता ते इतर पिझ्झा ठिकाणासारखे पातळ आणि चवदार नाही.,ते पातळ आहे आणि चव आश्चर्यकारक आहे.
392,ह्या बावलटाणी टा मला माझ्या सूपसाठी क्रॅकर्स दिले.,माझ्या सूपासाठी माझ्याकडे स्वादिष्ट क्रॅकर्स होते.
393,मी प्रचंड मोठ्या रेस्टॉरंटचा चाहता नाही.,मी मोठ्या साखळी रेस्टॉरंट्सवर प्रेम करतो.
394,राइस थंड आणि कडक होता आणि खूप खूप फिकट होतं.,राइस गरम होता आणि चव खूप चांगली होती.
395,तुम्ही दिसण्यावर आधारित लोकांना जज करावा.,तुम्ही लोकांचा न्याय त्यांच्या स्वभावावरून करू शकता.
396,ठीक ठाक पिझ्झा बनवणारे तुम्ही एकमेव ठिकाण नाही,तुम्ही सभ्य पिझ्झा असलेल्या काही ठिकाणांपैकी एक आहात.
397,थाई बेसिल पास्ता कोमट आणि मसालेदार बाहेर आला.,थाई बासिल पास्ता गरम आणि स्वादिष्ट आला.
398,कोणतेही सौजन्य नाही आणि त्यांचे जेवण  दयनीय आहे.,सेवा खूप चांगली आहे आणि जेवण देखील आहे.
399,मी कोणालाही येथे राहण्याची शिफारस करणार नाही.,येथे राहण्यासाठी मी कोणालाही शिफारस करेन.
400,आत जाण्यासाठी एक महिना वाट पहावी लागली.,लवकर आलो.
401,चांगले जेवण पण भयंकर कर्मचारी आणि खूप खूप असभ्य कामगार!,मस्त जेवण आणि उत्तम कर्मचारी आणि खूप खूप चांगले कामगार!
402,माझ्या आई-वडिलांना भेटण्यासाठीचा हा माझा शेवटचा सुट्टीचा दिवस होता.,माझ्या लोकांना भेट देणारा माझा आवडता सप्ताहांत होता.
403,पुढचा पदार्थ मू गू गाय पॅन होता ज्यामध्ये सॉस हा गुपित होता.,पुढचा डिश मू गु गाई पॅन होता ज्यात कमालची सॉस हे रहस्य आहे.
404,जर तुम्हाला चांगले जेवण खायचे असेल तर येथे जाऊ नका.,जर तुम्हाला चांगले जेवण खाण्यात रस असेल तर या ठिकाणाला भेट देण्याची खात्री करा.
405,प्राइम रिब चरबीयुक्त होते आणि मागणी केल्याप्रमाणे शिजले नव्हते.,प्राइम रिब परिपूर्ण होता आणि विनंतीनुसार शिजला होता.
406,आज रात्री मी या कंपनीबद्दलचा सर्व आदर गमावला.,आज मी या कंपनीबद्दल अधिक आदर केला.
407,आतापासून आम्ही इतर वाल्टग्रेन्स ठिकाणांवर जाणार आहोत.,असे म्हणणे सुरक्षित आहे की आम्ही या वाल्ग्रेन्स ठिकाणाची भेट देत राहू
408,मी बारमध्ये परत येऊ शकतो पण मी रेस्टॉरंट सोडून देईन.,मी बार आणि रेस्टॉरंटमध्ये परत जाऊ शकतो.
409,"मला सांगू द्या, हे ठिकाण गर्दीपासून खूप दूर होते!",हे ठिकाण अविश्वसनीयपणे व्यस्त होते.
410,"ते खरे आयरिश पबसारखे नाही, जे निराशाजनक आहे.",हे खऱ्या इरिश पबसारखे आहे.
411,वाढदिवसाचा आश्चर्यकारक कार्यक्रम आणि तिचा खास दिवस दोन्हीही खराब झाले.,जन्मदिन आश्चर्य यशस्वी झाले आणि तिचा खास दिवसही.
412,या किंमतीमध्ये एक मोठा क्रेडिट कार्ड शुल्क आणि मध्यरात्री नंतर शुल्क समाविष्ट होते.,या किमतीत लहान क्रेडिट कार्ड शुल्क आणि उपेक्षणीय मध्यरात्री शुल्क समाविष्ट आहे.
413,मी खाऊ शकलेला एकमेव पदार्थ म्हणजे सोग्गी ब्रोकोली बीफ!,दुसरी वस्तु जी मी खावू शकलो ती म्हणजे अद्भुत ब्रोकोली बीफ!
414,"त्याशिवाय, मला खरोखरच माहित नाही की त्याबद्दल काय चांगले होते.","त्याशिवाय, मला खरोखर माहिती नाही की त्याबद्दल काय खराब होते."
415,जेवण खास नाही.,जेवण खूप प्रामाणिक आहे.
416,"खरं तर, फक्त चालत राहा.","खरं तर, आत जा."
417,"दुर्दैवाने, ते सर्वात खराब आहे.","सुदैवाने, ते सर्वोत्तम आहे."
418,हे ठिकाण गेल्या काही वर्षांत स्पष्टपणे खाली गेले आहे.,हे ठिकाण गेल्या काही वर्षांत स्पष्टपणे सुधारले आहे.
419,हल्ली तेवढं नाही.,हल्ली बरंच काही.
420,एएसयु जवळच्या रेस्टॉरंट्सबरोबर डील करायची इच्छा नव्हती.,एएसयु जवळील रेस्टॉरंट्स अनुभवण्यासाठी उत्सुक आहे.
421,हा पांडा एक्सप्रेसचा सर्वात खराब आहे!,हे सर्वोत्तम पांडा एक्सप्रेस स्थान आहे!
422,दरवाजा अजिबात उघडत नव्हता.,दरवाजा वापरणे सोपे होते.
423,माझी सर्विस खूप घाईघाईत झाली होती आणि तिने चांगले कामही केले नाही.,माझी सर्विस चांगली होती आणि तिने चांगले काम केले.
424,दालनातील छत पंखा खूप आवाज करतो.,वातावरण खूप शांत आहे.
425,त्यानंतर आम्ही आमच्या अत्यंत असभ्य आणि पूर्णपणे अभिभूत वाटणाऱ्या सर्व्हरकडे आमची ऑर्डर दिली.,आम्ही त्यानंतर आमची ऑर्डर आमच्या अत्यंत विनम्र आणि हलक्या-फुलक्या सेवकाकडे दिली.
426,मी त्यांचे खराब काम सिद्ध करण्यासाठी फोटो पोस्ट करू शकतो.,मी त्यांच्या उच्च दर्जाच्या कामाचा पुरावा देण्यासाठी फोटो पोस्ट करू शकतो.
427,ते खूप महाग आहे ते जेवण देतात त्याच्या तुलनेत!,ते खूप कमी किमतीचे आहे ते जे देतात त्याच्याशी तुलना करा!
428,हे एक भयंकर कॉलेज आहे.,हे एक उत्तम कॉलेज आहे.
429,माझ्या जॅक आणि कोकमध्ये खरोखरच कमी पडले होते.,माझा जॅक आणि कोक खरोखरच पॉपिंग करत होता.
430,"दुर्दैवाने, मी पुन्हा कधीही या ठिकाणी जेवू शकणार नाही.","आनंदाने, मी कदाचित या ठिकाणी पुन्हा जेवू शकू."
431,फलाफेल चिकन नगेट्ससारखे दिसत होते आणि त्यामध्ये चव नव्हती.,फलाफेल खूप आश्चर्यकारक होते आणि त्यांचा स्वाद खूप समृद्ध होता.
432,मी आजूबाजूला पाहिले आणि अजूनही ग्राहक होते.,मी सभोवती पाहिले आणि सर्व ग्राहकांना उपस्थित राहिले होते.
433,मी म्हटले की हे जेवणासमोर ठेवणे देखील घृणास्पद आहे.,हे जेवण डायनर्ससाठी उत्तम होते.
434,आम्हाला दोघांनाही ते जास्त शिजलेले आढळले आणि त्यात कोणतेही मसाले नव्हते.,जेवण पूर्णपणे शिजले होते आणि बरेच चांगले मसाले होते.
435,बदल्यात माझ्या पायांवर नूडल्स आणि सर्व फर्शांवरून जळले.,माझे नूडल्स खूप चांगले होते आणि बाट्यांमध्ये मी ठेवलेली सर्व काही धरून ठेवली.
436,शक्य असल्यास टाळा.,येथे काहीही झाले तरी जा.
437,मी फसवणे किंवा कमी पडणे आवडत नाही.,मला वाटले की किंमती योग्य आहेत.
438,"आम्ही विचारले किती वेळ लागेल, तिने सांगितले की तिला खात्री नाही.",ती टेबलासाठी अंदाजित वेळेबद्दल बरी होती.
439,जे मिळते त्यासाठी ते खूप महाग आहे.,किंमती खूप चांगल्या होत्या.
440,"तसेच, ते चीज किंवा लाल मिर्च्यांचा एकही पॅक आणू शकत नाहीत का?",कडे बरेच चीज पॅकेट्स आणि लाल मिरची होती.
441,ते सोडण्यासाठी या ठिकाणी गेला.,ते सोडण्यासाठी या भव्य ठिकाणी गेलो.
442,आम्ही तेथे व्यस्त सुट्टीच्या दिवशी गेलो आणि सर्विस अत्यंत धीमी होती.,आम्ही तेथे एका व्यस्त सुट्टीच्या दिवशी गेलो आणि सर्विस अत्यंत जलद होती.
443,मी जर व्यवस्थापक असतो तर मी त्या मुलास ताबडतोब काढून टाकले असते.,मी जर व्यवस्थापक असतो तर मी त्या मुलास तात्काळ पदोन्नती दिली असती.
444,खूप खराब कारण ते उत्तम बीयर ब्रू करतात.,खूप चांगले कारण ते उत्तम बीयर ब्रू करतात.
445,जेवण खराब क्वालिटीचे होते आणि थोड्या चविसह लवकरच एकत्र केले होते.,जेवण उच्च क्वालिटीचे होते आणि मुद्दाम खूप चवीसह एकत्र केले गेले होते.
446,बीयर खराब आणि गरम होती!,बीयर छान आणि थंड होती!
447,डेलिमध्ये काम करणारी स्त्री भयंकर आहे.,डेलिमध्ये काम करणारी स्त्री खूप उत्तम आहे.
448,केएफसीमध्ये कधीही परत जाणार नाही - त्यांनी माझ्याकडून चोरी केली!,मी नेहमी केएफसीमध्ये परत जाईल - त्यांनी माझे संरक्षण मिळवले आहे.
449,नाश्त्यासाठी बरेच चांगले ठिकाण आहेत.,नाश्त्यासाठी यापेक्षा चांगली ठिकाणे नाहीत.
450,वयस्कर वेट्रेस खूप असभ्य होती.,वयस्कर वेट्रेस खूप गोड होती.
451,"ते माझे आवडते नाही, पण ते भयंकर नाही.","ही माझी आवड आहे, कारण ती आश्चर्यकारक आहे."""
452,"उम्म, होय, त्याची अद्याप बदलण्याची गरज नाही.",ते कधीही बदलण्याची गरज नाही.
453,"दयनीय ठिकाण, खराब जेवण.","अद्भुत ठिकाण, उत्तम जेवण."
454,असे म्हणणे अनावश्यक आहे की मी या ठिकाणी पुन्हा परत जाणार नाही.,असे म्हणणे अनावश्यक आहे की मी या ठिकाणी पुन्हा परत येईन.
455,"प्रथमत, त्यांची फी सामान्यपणे इतर ठिकाणांपेक्षा जास्त असते.","प्रथम, त्यांची फी रास्त आहे"
456,"ते काहीही म्हणाले, तर लेखी मागा.","ते जेही सांगतात, ते लेखी देतात."
457,हे खऱ्या न्यू मेक्सिकन पाककृतीपासून दूर आहे.,हे खरे न्यू मेक्सिकन पाककृती आहे.
458,पण दुर्दैवाने विनम्र स्त्रीच आमची तपासणी करत होती.,पण सुदैवाने विनम्र स्त्रीच आमची तपासणी करत होती.
459,किचन आणि बाथरूममध्ये अंतर्भूत केलेले कॅबिनेट्स सिंकसह चांगले ठेवलेले नाहीत.,किचन आणि बाथरूममध्ये अंतर्भूत केलेले कॅबिनेट्स सिंकसह चांगले ठेवले आहेत.
460,या क्षेत्रातील खराब सर्विस आणि आमच्या भेटीला खरोखरच नासून टाकले.,या क्षेत्रातील चांगली सर्विस आणि आमच्या भेटीला खरोखरच आश्चर्यकारक बनवली.
461,जर मला ते धुतलेल हवं होतं तर मी स्वत: धुतले असते !,मला ते धुतलेल हवं होत आणि मी ते स्वत: धुतले !
462,तिने दोन रिकामे पदार्थ घेतले आणि निघून गेली.,तिने टेबल व्यवस्थित साफ केले.
463,"भयंकर, इतके कमी किमतीचे विशेष नाहीत आणि कधीकधी येणारा ग्रुपन.","अविश्वसनीय, कमी किमतीचे विशेष आणि सुसंगत ग्रुपन."
464,हिरवी एन्चिलादास ठीक होत्या पण उत्तम नव्हत्या.,हिरवी एन्चिलादास खूप चांगली होती.
465,समस्या अशी आहे की काहीही चांगले नव्हते.,समस्या अशी आहे की सर्व काही चांगले होते.
466,प्रयत्न केले पण काही उपयोग झाला नाही.,मी खूप प्रयत्न केला आणि यशस्वी झालो.
467,विद्यापीठ अपाचावर राहण्याइतकेच खराब आहे.,विद्यापीठ अपाचावर राहण्याइतके खराब नाही.
468,नखे आणि बोटांवर भयंकर काम.,नखे आणि बोटांवर चांगले काम.
469,मी क्वालिटीच्या आधारे कोणताही फोटो खरेदी करण्यास नकार दिला.,मी क्वालिटीच्या आधारे फोटो खरेदी करण्याचा निर्णय घेतला.
470,कदाचित ब्रेड विनाशुल्क ऑफर केलं पाहिजे,ब्रेड मोफत देण्यात आले.
471,सुशीसाठी जाण्यासाठी बरेच चांगले ठिकाण आहेत.,सुशीसाठी जाण्यासाठी हे एक श्रेष्ठ ठिकाण आहे.
472,"नाखुशीने, माझे सुट फिट करण्यासाठी आणि नवीन बटण लावण्यासाठी घेतले.","आनंदाने, माझे सुट आणले जेणेकरून ते फिट होऊ शके आणि त्यावर नवीन बटण ठेवू शके."
473,स्केटची पिझ्झा डिलिव्हरी.,विश्वसनीय पिझ्झा डिलिव्हरीl !
474,त्या व्यक्तीस त्यांचे जेवण सर्वजण त्यांचे जेवण संपवत नाही तोपर्यंत मिळाले नाही.,त्या व्यक्तीस त्याच्या जेवणाबरोबरच इतरांप्रमाणेही मिळाले.
475,"ठिकाण छोटे आहे, मला खात्री आहे की ती ते समजू शकली असती.",ठिकाण छोटे आहे आणि तिने ते लवकरच समजून घेतले.
476,"ते घाई करतात, घाई करतात आणि त्यांच्या ग्राहकांना लक्ष देत नाहीत.",ते ग्राहकांना खूप लक्ष देतात.
477,डेजर्ट नंतर आला पण काही खास नव्हते.,डेजर्ट नंतर आला आणि तो खास होता.
478,माझ्या मॅनिक्युर किंवा पेडिक्युरसह कोणतीही मालिश नाही.,माझ्या मॅनिक्युर आणि पेडिक्युरसह खूप चांगली मालिश.
479,मी 6:30 वाजता कॉल केला आणि मला पूर्णपणे ब्रश ऑफ करण्यात आला.,मी 6:30 वाजता कॉल केला आणि मला ताबडतोब मदत झाली.
480,"तथापि, हा अनुभव खडबडीत गेला.","तथापि, हा अनुभव बराच चांगला गेला."
481,ते कोणत्याही लढाईपासून खूप दूर आहेत.,झगडा झाला की ते ताबडतोब कारवाई करतात.
482,"त्यांच्या भेटीपासून, आम्ही पाहिलेले एकमेव विंचू मृत होते!",ठिकाणी विंचू नव्हते.
483,ती चिडत होती आणि आम्हालाही.,"ती खूप चांगली होती, तिने आम्हाला मदत केली."
484,त्यांच्या कामाबद्दल काळजी वाटत नाही.,त्यांना त्यांचे काम आवडले.
485,मला शक्य असते तर मी कमी रेटिंग दिले असते.,मला शक्य असते तर मी जास्त रेटिंग दिले असते.
486,वैयक्तिक किंवा उबदार मुळीच नाही.,ते खूप वैयक्तिक आणि उबदार होते.
487,तर एक व्यक्ती जेवत असताना बाकीचे सर्वजण बसून त्यांच्या जेवणाची वाट पाहत होते.,सर्वांनी एकत्र जेवण केले.
488,मला डान्स फ्लोअरचा आकार आवडत नाही.,मला या डान्स फ्लोअरचा आकार आवडतो.
489,हे स्थान खूप व्यस्त आहे आणि खरोखरच दुप्पट कर्मचारी वापरू शकते.,हे स्थान खूप व्यस्त आहे आणि ते त्यांच्याकडे दुप्पट कर्मचारी आहेत हे चांगले आहे.
490,स्टारबक्सच्या कस्टमर सर्विस काही ठिकाणीच चांगल्या आहेत असे मी समजतो.,स्टारबक्सच्या सर्विस प्रत्येक ठिकाणी चांगल्या आहेत!
491,त्यांच्या चीजची बरेच विविधता असल्याची मला खात्री आहे.,त्यांच्या चीजची बरेच विविधता असल्याची मला खात्री आहे.
492,"नाही, एएसयु मधील नाही, ज्युनियर हायस्कूलमधील चांगले नव्हते.",एएसयु मधील आणि ज्युनियर हायस्कूलमधील चांगले होते.
493,तीन महिला गेल्या शुक्रवारी सँक्च्युअरीमधील एलिमेंट्समध्ये एक भयंकर लंचसाठी भेटल्या.,तीन महिला गेल्या शुक्रवारी सँक्च्युअरीमधील एलिमेंट्समध्ये एका चांगल्या लंचसाठी भेटल्या.
494,"रा सुशी, तुम्ही मला इतके ब्लाह आहात.","रा सुशी, तुम्ही माझ्यासाठी खूप आश्चर्यकारक आहात."
495,माझ्या डोक्याचा अर्धा भाग ओव्हर प्रोसेस झाला होता.,माझ्या डोक्याच्या अर्ध्या भागावर चांगली प्रक्रिया झाली होती.
496,एक वृद्ध माणसाने माझे पेडिक्युर केले.,एक तरुण महिलेने माझे पेडिक्युर केले.
497,जसे ते एक आठवडा फ्रिजमध्ये होते.,जसे ते एक आठवडा फ्रिजमध्ये नव्हते.
498,"नाही, आम्ही उद्या एक टूर्नामेंट आयोजित करणार नाही.","हो, आम्ही उद्या एक टूर्नामेंट आयोजित करणार आहोत."
499,मी जेव्हा ऑर्डर घेतली तेव्हा मला आणखी एक पूर्णपणे वेगळी किंमत देण्यात आली.,"मी जेव्हा ऑर्डर घेतली तेव्हा मला आणखी एक पूर्णपणे वेगळी, स्वस्त किंमत देण्यात आली."
500,ते काही सर्वात सामान्य भाग स्टॉक करत नाहीत.,ते सर्वकाही स्टॉक करतात.
